episode,bank_index,bank_batch_index,bank_batch_member,name,sampling_mode,profile,tau_actual,log10_lambda1,scale_bin,lambda1,gamma,n_ctx,n_tgt,r_T,rank_Q,candidate_dim,rank_to_alpha,best_rank,rho_TQ,best_rho,reach_alpha,q_label_energy_frac,base_krr_mse,mse,mse_ratio,krr_input_mse,krr_input_ratio,model_vs_input_krr,pred_drift,krr_drift
25,25,25,0,y_perp,fixed_target_rich,minimal_step,13.581661224365234,-0.4025208353996277,"[-1,0)",0.39580307561660877,,47,40,25,25,47,25,47,0.04625785348855507,7.283748582154641e-27,1.0,0.5041998672579158,0.10996571449708062,5.241359874727337,47.66358222377107,4.9823563416516405,45.30827053175663,0.003297877110220186,1.025951671110769,0.9994132531614249
26,26,26,0,y,fixed_target_rich,minimal_step,5.739579200744629,0.34604310989379883,"[0,1)",2.2184166182193885,,47,40,25,25,47,25,47,0.04632198700106881,1.3391474855360188e-25,1.0,0.4469697717835946,0.09798949755571712,0.10104249033244103,1.0311563264725179,0.09798949755571712,1.0,0.12706396458667493,0.0,0.0
26,26,26,0,y_Q,fixed_target_rich,minimal_step,5.739579200744629,0.34604310989379883,"[0,1)",2.2184166182193885,,47,40,25,25,47,25,47,0.04632198700106881,1.3391474855360188e-25,1.0,0.4469697717835946,0.09798949755571712,0.09941435348703695,1.0145409045546911,0.106092824945436,1.0826958765158614,0.05151090089679761,0.042749444782849644,0.035433586436790565
26,26,26,0,y_perp,fixed_target_rich,minimal_step,5.739579200744629,0.34604310989379883,"[0,1)",2.2184166182193885,,47,40,25,25,47,25,47,0.04632198700106881,1.3391474855360188e-25,1.0,0.4469697717835946,0.09798949755571712,3.617692753625312,36.91918872803977,3.4820593491346314,35.53502605883577,0.0011814951865257671,1.0184596896088691,0.9993720333049511
27,27,27,0,y,fixed_target_rich,minimal_step,4.373374938964844,-0.432866632938385,"[-1,0)",0.3690909249346086,,47,40,22,22,47,22,47,0.04650678911910097,3.0887301882941743e-27,1.0,0.5167076248363531,0.11579639076185629,0.11048466620166893,0.9541287554366759,0.11579639076185629,1.0,0.015424823149826468,0.0,0.0
27,27,27,0,y_Q,fixed_target_rich,minimal_step,4.373374938964844,-0.432866632938385,"[-1,0)",0.3690909249346086,,47,40,22,22,47,22,47,0.04650678911910097,3.0887301882941743e-27,1.0,0.5167076248363531,0.11579639076185629,0.1129446879689425,0.9753731288673883,0.11423416262975059,0.986508835708718,0.014525792466796172,0.04289234707272694,0.041214019102356336
27,27,27,0,y_perp,fixed_target_rich,minimal_step,4.373374938964844,-0.432866632938385,"[-1,0)",0.3690909249346086,,47,40,22,22,47,22,47,0.04650678911910097,3.0887301882941743e-27,1.0,0.5167076248363531,0.11579639076185629,1.6634865040237343,14.36561617403789,1.6579309995556268,14.317639683306561,0.00041687488910430154,1.002521575631164,0.999150341354674
28,28,28,0,y,fixed_target_rich,minimal_smooth,2.246321439743042,-1.8073181509971619,"[-2,-1)",0.015584104402214902,,47,40,22,22,47,22,47,0.04702033370220174,2.957163012689394e-29,1.0,0.48811626451170603,0.07223037137123742,0.08220464386255011,1.1380897301503354,0.07223037137123742,1.0,0.06992989430410972,0.0,0.0
28,28,28,0,y_Q,fixed_target_rich,minimal_smooth,2.246321439743042,-1.8073181509971619,"[-2,-1)",0.015584104402214902,,47,40,22,22,47,22,47,0.04702033370220174,2.957163012689394e-29,1.0,0.48811626451170603,0.07223037137123742,0.0807732432240442,1.1182725727505896,0.07588332674741141,1.0505736756827562,0.045994341032242154,0.2150007153715861,0.12839429398668722
28,28,28,0,y_perp,fixed_target_rich,minimal_smooth,2.246321439743042,-1.8073181509971619,"[-2,-1)",0.015584104402214902,,47,40,22,22,47,22,47,0.04702033370220174,2.957163012689394e-29,1.0,0.48811626451170603,0.07223037137123742,0.23146811073825974,3.2045814848244265,0.22848977959022446,3.16334770613142,0.010401588848158514,0.9749683526468726,0.9917231999256972
29,29,29,0,y,fixed_target_rich,minimal_smooth,11.263565063476562,-0.7348747849464417,"[-1,0)",0.184130280626878,,47,40,28,28,47,28,47,0.047300011400501524,5.651738468788931e-28,1.0,0.6197281047383666,0.14420489702452294,0.21261216217581308,1.4743754654854548,0.14420489702452294,1.0,0.5484176789639231,0.0,0.0
29,29,29,0,y_Q,fixed_target_rich,minimal_smooth,11.263565063476562,-0.7348747849464417,"[-1,0)",0.184130280626878,,47,40,28,28,47,28,47,0.047300011400501524,5.651738468788931e-28,1.0,0.6197281047383666,0.14420489702452294,0.15111831959981292,1.0479416629943872,0.14637234377480995,1.0150303269515073,0.1995261950452134,0.14741463691694126,0.05278382818100822
29,29,29,0,y_perp,fixed_target_rich,minimal_smooth,11.263565063476562,-0.7348747849464417,"[-1,0)",0.184130280626878,,47,40,28,28,47,28,47,0.047300011400501524,5.651738468788931e-28,1.0,0.6197281047383666,0.14420489702452294,1.9783463768012577,13.718995801264832,1.8482889529982143,12.81710254738368,0.017940947169753026,1.0077503793403304,0.9986059620702883
30,30,30,0,y,fixed_target_rich,minimal_smooth,15.329106330871582,0.7617894411087036,"[0,1)",5.778158371679343,,47,40,24,24,47,24,47,0.02798734665331968,2.0156289412005305e-24,1.0,0.5093015374733276,0.08864072451827165,0.11434441730241027,1.289976113392894,0.08864072451827165,1.0,0.34156833816271803,0.0,0.0
30,30,30,0,y_Q,fixed_target_rich,minimal_smooth,15.329106330871582,0.7617894411087036,"[0,1)",5.778158371679343,,47,40,24,24,47,24,47,0.02798734665331968,2.0156289412005305e-24,1.0,0.5093015374733276,0.08864072451827165,0.09767840838364646,1.1019585965084464,0.09625206199191487,1.0858672750590421,0.26634741750835156,0.039174962515392875,0.012334553117625444
30,30,30,0,y_perp,fixed_target_rich,minimal_smooth,15.329106330871582,0.7617894411087036,"[0,1)",5.778158371679343,,47,40,24,24,47,24,47,0.02798734665331968,2.0156289412005305e-24,1.0,0.5093015374733276,0.08864072451827165,18.96421205030494,213.94468686225392,19.26022635927057,217.28417117462106,0.0016083456067980007,0.9913176475362631,0.9999239265060482
31,31,31,0,y,fixed_target_rich,minimal_step,6.056159496307373,0.733847975730896,"[0,1)",5.418111968347109,,47,40,27,27,47,27,46,0.04816479207022532,3.9742406720651505e-25,1.0,0.4749906050659232,0.08362230626525176,0.08195256804291176,0.9800323825434382,0.08362230626525176,1.0,0.334105038090547,0.0,0.0
31,31,31,0,y_Q,fixed_target_rich,minimal_step,6.056159496307373,0.733847975730896,"[0,1)",5.418111968347109,,47,40,27,27,47,27,46,0.04816479207022532,3.9742406720651505e-25,1.0,0.4749906050659232,0.08362230626525176,0.08683371819604857,1.038403771364666,0.09674717842090681,1.156954199684743,0.11480235060282794,0.07391327768496171,0.0495489392436878
31,31,31,0,y_perp,fixed_target_rich,minimal_step,6.056159496307373,0.733847975730896,"[0,1)",5.418111968347109,,47,40,27,27,47,27,46,0.04816479207022532,3.9742406720651505e-25,1.0,0.4749906050659232,0.08362230626525176,2.6936914005870927,32.21259399427045,2.625959842542587,31.402624010547928,0.003878792158848007,1.0086100029114407,0.9987716969455444
32,32,32,0,y,fixed_target_rich,minimal_smooth,11.89334487915039,0.5472606420516968,"[0,1)",3.5258241006920827,,47,40,20,20,47,20,47,0.038787873929787456,4.535315356086044e-25,1.0,0.3364944375039727,0.04738228133505604,0.06150839929214513,1.2981308109079546,0.04738228133505604,1.0,0.31770493824489077,0.0,0.0
32,32,32,0,y_Q,fixed_target_rich,minimal_smooth,11.89334487915039,0.5472606420516968,"[0,1)",3.5258241006920827,,47,40,20,20,47,20,47,0.038787873929787456,4.535315356086044e-25,1.0,0.3364944375039727,0.04738228133505604,0.06729000241219936,1.4201511728903287,0.04957824388932101,1.0463456484658598,0.18251837078169064,0.023185516709084773,0.012268838717982363
32,32,32,0,y_perp,fixed_target_rich,minimal_smooth,11.89334487915039,0.5472606420516968,"[0,1)",3.5258241006920827,,47,40,20,20,47,20,47,0.038787873929787456,4.535315356086044e-25,1.0,0.3364944375039727,0.04738228133505604,14.539771817044386,306.86094901654843,14.649813913956956,309.1833803941013,0.0004782762882496881,0.9960268608705157,0.9999247349658155
33,33,33,0,y,fixed_target_rich,minimal_step,15.044174194335938,0.6919459700584412,"[0,1)",4.919783255697835,,47,40,32,32,47,32,47,0.03787066962797811,6.446504970151096e-26,1.0,0.7376344837860933,0.18515226119822342,0.18673298690369095,1.0085374366763753,0.18515226119822342,1.0,0.1541943241636617,0.0,0.0
33,33,33,0,y_Q,fixed_target_rich,minimal_step,15.044174194335938,0.6919459700584412,"[0,1)",4.919783255697835,,47,40,32,32,47,32,47,0.03787066962797811,6.446504970151096e-26,1.0,0.7376344837860933,0.18515226119822342,0.19139139132123953,1.0336972936902808,0.1909543120412562,1.0313366458799071,0.10655464796776351,0.06737002818017118,0.04114120737066314
33,33,33,0,y_perp,fixed_target_rich,minimal_step,15.044174194335938,0.6919459700584412,"[0,1)",4.919783255697835,,47,40,32,32,47,32,47,0.03787066962797811,6.446504970151096e-26,1.0,0.7376344837860933,0.18515226119822342,1.691838008672148,9.137549807511514,1.644031229206422,8.879347292692945,0.004856680919621354,1.0078640275265147,0.9991533421131267
34,34,34,0,y,fixed_target_rich,minimal_step,7.021233081817627,-0.010951399803161621,"[-1,0)",0.9750987510994342,,47,40,27,27,47,27,47,0.04312883357072011,8.786204447260851e-27,1.0,0.5492291999139441,0.10193024425803206,0.14439591925166412,1.4166150616310897,0.10193024425803206,1.0,0.1695052768952239,0.0,0.0
34,34,34,0,y_Q,fixed_target_rich,minimal_step,7.021233081817627,-0.010951399803161621,"[-1,0)",0.9750987510994342,,47,40,27,27,47,27,47,0.04312883357072011,8.786204447260851e-27,1.0,0.5492291999139441,0.10193024425803206,0.1355520279329625,1.329850908527388,0.09905307403986816,0.9717731450649675,0.11048546402038036,0.03406496769777316,0.025064296835089546
34,34,34,0,y_perp,fixed_target_rich,minimal_step,7.021233081817627,-0.010951399803161621,"[-1,0)",0.9750987510994342,,47,40,27,27,47,27,47,0.04312883357072011,8.786204447260851e-27,1.0,0.5492291999139441,0.10193024425803206,9.472895167199875,92.9350776715461,9.53522160806985,93.54653937580925,0.0007195968934518597,0.9959192550195474,0.9996858411641454
35,35,35,0,y,fixed_target_rich,minimal_step,0.1977003514766693,-1.803037703037262,"[-2,-1)",0.015738462259382614,,47,40,2,3,42,3,40,0.04814874803070784,0.009458284934472419,1.0,0.026132355706433505,0.004991201819294825,83.5307383564562,16735.596231261534,0.004991201819294825,1.0,16698.60245013684,0.0,0.0
35,35,35,0,y_Q,fixed_target_rich,minimal_step,0.1977003514766693,-1.803037703037262,"[-2,-1)",0.015738462259382614,,47,40,2,3,42,3,40,0.04814874803070784,0.009458284934472419,1.0,0.026132355706433505,0.004991201819294825,0.005833267075947724,1.1687099194021109,0.005122180800363495,1.026241972537022,0.028497347597319308,0.9999982931114688,0.87026435900554
35,35,35,0,y_perp,fixed_target_rich,minimal_step,0.1977003514766693,-1.803037703037262,"[-2,-1)",0.015738462259382614,,47,40,2,3,42,3,40,0.04814874803070784,0.009458284934472419,1.0,0.026132355706433505,0.004991201819294825,59.900267392802256,12001.171173091368,0.00487882793925367,0.9774856068518921,12251.615366146187,0.26974248893359937,0.4921258816960449
36,36,36,0,y,fixed_target_rich,minimal_step,1.336778998374939,-1.7170246243476868,"[-2,-1)",0.019185599558969504,,47,40,17,17,47,17,47,0.049739747268888544,2.466740195913839e-29,1.0,0.2888258148074842,0.09865506948281827,0.09701746574778594,0.9834007137837196,0.09865506948281827,1.0,0.016408619943207255,0.0,0.0
36,36,36,0,y_Q,fixed_target_rich,minimal_step,1.336778998374939,-1.7170246243476868,"[-2,-1)",0.019185599558969504,,47,40,17,17,47,17,47,0.049739747268888544,2.466740195913839e-29,1.0,0.2888258148074842,0.09865506948281827,0.10794802255680847,1.0941964069632393,0.1092038339981031,1.1069257218162722,0.010048180662748873,0.36421746886581224,0.32171748532407557
36,36,36,0,y_perp,fixed_target_rich,minimal_step,1.336778998374939,-1.7170246243476868,"[-2,-1)",0.019185599558969504,,47,40,17,17,47,17,47,0.049739747268888544,2.466740195913839e-29,1.0,0.2888258148074842,0.09865506948281827,0.15034024295014578,1.523897796010665,0.14799868820035872,1.5001630324342745,0.008201624833277266,0.930329066733341,0.9468357088930679
37,37,37,0,y,fixed_target_rich,minimal_step,11.836250305175781,-0.3449041247367859,"[-1,0)",0.45195570753480774,,47,40,31,31,47,31,47,0.04000471357320452,6.770378941415998e-28,1.0,0.8240733097033707,0.2937900719978022,0.35140113495786973,1.196096017024355,0.2937900719978022,1.0,0.07737311723422798,0.0,0.0
37,37,37,0,y_Q,fixed_target_rich,minimal_step,11.836250305175781,-0.3449041247367859,"[-1,0)",0.45195570753480774,,47,40,31,31,47,31,47,0.04000471357320452,6.770378941415998e-28,1.0,0.8240733097033707,0.2937900719978022,0.3546261980259824,1.2070734576375857,0.29708078646452785,1.0112009042523065,0.07138080464183556,0.05322091615920935,0.043068142805981695
37,37,37,0,y_perp,fixed_target_rich,minimal_step,11.836250305175781,-0.3449041247367859,"[-1,0)",0.45195570753480774,,47,40,31,31,47,31,47,0.04000471357320452,6.770378941415998e-28,1.0,0.8240733097033707,0.2937900719978022,2.8000818353145265,9.530893322138787,2.813569539929793,9.576802649583206,0.0007186832683437754,0.9955930494154912,0.9990721370727105
38,38,38,0,y,fixed_target_rich,minimal_step,12.95910930633545,0.04809761047363281,"[0,1)",1.1171142981789828,,47,40,29,29,47,29,47,0.04641574593835987,4.7570220667103996e-26,1.0,0.5345998424446123,0.18057383071175762,0.29295490074953767,1.6223552415918407,0.18057383071175762,1.0,0.22171690296393978,0.0,0.0
38,38,38,0,y_Q,fixed_target_rich,minimal_step,12.95910930633545,0.04809761047363281,"[0,1)",1.1171142981789828,,47,40,29,29,47,29,47,0.04641574593835987,4.7570220667103996e-26,1.0,0.5345998424446123,0.18057383071175762,0.2626635840359818,1.4546049280820794,0.19038925118227357,1.0543568269656076,0.12692312460078134,0.044867026348946015,0.026585010765899232
38,38,38,0,y_perp,fixed_target_rich,minimal_step,12.95910930633545,0.04809761047363281,"[0,1)",1.1171142981789828,,47,40,29,29,47,29,47,0.04641574593835987,4.7570220667103996e-26,1.0,0.5345998424446123,0.18057383071175762,10.933412362199027,60.54815539496181,10.678301105883515,59.13537451021259,0.0016441715901902953,1.009935132211667,0.9996465561399579
39,39,39,0,y,fixed_target_rich,minimal_step,5.153290748596191,0.472490131855011,"[0,1)",2.9681792990040763,,47,40,27,27,47,27,47,0.047188041462137995,2.438150079132812e-26,1.0,0.6113137435739755,0.168038680390654,0.2277902559191678,1.3555822706391418,0.168038680390654,1.0,0.18984901358597678,0.0,0.0
39,39,39,0,y_Q,fixed_target_rich,minimal_step,5.153290748596191,0.472490131855011,"[0,1)",2.9681792990040763,,47,40,27,27,47,27,47,0.047188041462137995,2.438150079132812e-26,1.0,0.6113137435739755,0.168038680390654,0.1803430165516196,1.0732232372472852,0.1633869356537765,0.9723174168824511,0.0736985083588919,0.05477698232955661,0.019154503335357797
39,39,39,0,y_perp,fixed_target_rich,minimal_step,5.153290748596191,0.472490131855011,"[0,1)",2.9681792990040763,,47,40,27,27,47,27,47,0.047188041462137995,2.438150079132812e-26,1.0,0.6113137435739755,0.168038680390654,4.512395423552928,26.853313850493077,4.518809417319375,26.891483596598764,0.0035602350756833126,0.9915673340132329,0.9998165356713274
40,40,40,0,y,fixed_target_rich,minimal_step,2.955656051635742,-1.377372920513153,"[-2,-1)",0.041939869954373536,,47,40,23,23,47,23,47,0.04161677235230787,7.891243573096707e-29,1.0,0.28795947547127776,0.13352639627832702,0.13702983524044804,1.026237800612984,0.13352639627832702,1.0,0.04417075961940663,0.0,0.0
40,40,40,0,y_Q,fixed_target_rich,minimal_step,2.955656051635742,-1.377372920513153,"[-2,-1)",0.041939869954373536,,47,40,23,23,47,23,47,0.04161677235230787,7.891243573096707e-29,1.0,0.28795947547127776,0.13352639627832702,0.13976579463984434,1.046727827122,0.13425427779942573,1.0054512181964492,0.013177673013295822,0.3169299883527865,0.23327282594574628
40,40,40,0,y_perp,fixed_target_rich,minimal_step,2.955656051635742,-1.377372920513153,"[-2,-1)",0.041939869954373536,,47,40,23,23,47,23,47,0.04161677235230787,7.891243573096707e-29,1.0,0.28795947547127776,0.13352639627832702,0.2947600286801745,2.207503811199746,0.32682497920108416,2.447643224938378,0.021587048961662244,0.8526975836980569,0.9724113268953651
41,41,41,0,y,fixed_target_rich,minimal_step,13.725255966186523,-0.20074254274368286,"[-1,0)",0.6298794756116415,,47,40,29,29,47,29,47,0.048459872206006734,1.7269098962589686e-26,1.0,0.5623580764858707,0.44292949392935343,0.4729373467171321,1.0677485992670537,0.44292949392935343,1.0,0.04218846107307435,0.0,0.0
41,41,41,0,y_Q,fixed_target_rich,minimal_step,13.725255966186523,-0.20074254274368286,"[-1,0)",0.6298794756116415,,47,40,29,29,47,29,47,0.048459872206006734,1.7269098962589686e-26,1.0,0.5623580764858707,0.44292949392935343,0.48097417394454334,1.0858933092887646,0.46200175350477013,1.0430593578364387,0.03679832308358201,0.0568357748101702,0.033086007769548585
41,41,41,0,y_perp,fixed_target_rich,minimal_step,13.725255966186523,-0.20074254274368286,"[-1,0)",0.6298794756116415,,47,40,29,29,47,29,47,0.048459872206006734,1.7269098962589686e-26,1.0,0.5623580764858707,0.44292949392935343,5.386643624969402,12.161401981121093,5.315426121426898,12.000614531834948,0.0041254468496410715,1.0021184564907308,0.9994525081712089
42,42,42,0,y,fixed_target_rich,minimal_step,4.799027442932129,0.2528020143508911,"[0,1)",1.7897897408181398,,47,40,26,26,47,26,47,0.045501056081508756,2.1306933945263225e-26,1.0,0.5558476720180203,0.1602419287594091,0.3074345728292213,1.918565104709958,0.1602419287594091,1.0,0.43679141555039513,0.0,0.0
42,42,42,0,y_Q,fixed_target_rich,minimal_step,4.799027442932129,0.2528020143508911,"[0,1)",1.7897897408181398,,47,40,26,26,47,26,47,0.045501056081508756,2.1306933945263225e-26,1.0,0.5558476720180203,0.1602419287594091,0.24432329295376626,1.5247151282146563,0.17433788435405512,1.0879667119821679,0.16513704468501586,0.08238222999344476,0.05934913226490436
42,42,42,0,y_perp,fixed_target_rich,minimal_step,4.799027442932129,0.2528020143508911,"[0,1)",1.7897897408181398,,47,40,26,26,47,26,47,0.045501056081508756,2.1306933945263225e-26,1.0,0.5558476720180203,0.1602419287594091,1.947762232313357,12.155134722808858,2.0365849674770593,12.709438679653156,0.0051488525473144045,0.9637403882926385,0.9982372866704579
43,43,43,0,y,fixed_target_rich,minimal_step,3.870126247406006,0.9916216731071472,"[0,1)",9.808930854681648,,47,40,20,32,32,,32,0.12768210725797555,0.12768210725797555,0.0,0.868711664013232,0.04824561627466049,0.060873317025442665,1.2617377852299192,0.04824561627466049,1.0,0.8255921381764475,0.0,0.0
43,43,43,0,y_Q,fixed_target_rich,minimal_step,3.870126247406006,0.9916216731071472,"[0,1)",9.808930854681648,,47,40,20,32,32,,32,0.12768210725797555,0.12768210725797555,0.0,0.868711664013232,0.04824561627466049,0.06893710708445507,1.4288781532398445,0.051121015362347366,1.0595991783236292,0.7627356797301195,0.014303377536793326,0.02545895725317
43,43,43,0,y_perp,fixed_target_rich,minimal_step,3.870126247406006,0.9916216731071472,"[0,1)",9.808930854681648,,47,40,20,32,32,,32,0.12768210725797555,0.12768210725797555,0.0,0.868711664013232,0.04824561627466049,13.633519534981861,282.58566451647636,13.44814371327863,278.7433294813533,0.0002737127237973599,0.9982975275955739,0.9911474474092641
