exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,smax,tau_sv,B_nat,dim_R_nat,dim_over_nctx,r_eff_T_task,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_closure,mean_closure,max_refinement,mean_refinement,s_list,mse_model,mse_krr,mse_ratio,E_pointwise_F_T,suite_exp,suite_smax
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,1,task,4,0.001,180,5,0.10638297872340426,5,0.007747401032349103,3.840081271656446e-13,0.007747401032392827,0.9999402855941362,1.0,0.07990407151212724,0.017934675322593508,0.9999978251550854,0.8888328128107805,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.010273381503356441,0.012119347807440997,0.8476843528699477,0.008528509684303224,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,1,iso,4,0.001,180,5,0.10638297872340426,5,0.22484704961326535,4.602108049909419e-12,0.2248470496129536,0.9493556402705943,1.0,0.07990407151212724,0.017934675322593508,0.9999978251550854,0.8888328128107805,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.010273381503356441,0.012119347807440997,0.8476843528699477,0.008528509684303224,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,2,task,4,0.001,180,5,0.10638297872340426,5,0.008030117403568276,8.997515506846214e-14,0.008030117403579515,0.999935577072016,1.0,0.1587382660338051,0.03730392670015072,0.9999974763101527,0.8885979318080136,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.00816274285120368,0.007543191924885994,1.082133787988836,0.012047449109603689,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,2,iso,4,0.001,180,5,0.10638297872340426,5,0.226552683930821,2.3436756266899416e-12,0.22655268393054942,0.9507857166354483,1.0,0.1587382660338051,0.03730392670015072,0.9999974763101527,0.8885979318080136,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.00816274285120368,0.007543191924885994,1.082133787988836,0.012047449109603689,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,3,task,4,0.001,180,5,0.10638297872340426,5,0.011226615666329945,1.317405069478596e-13,0.01122661566632163,0.9998746802253005,1.0,0.22013370619249614,0.038308499240324465,0.9999974717584144,0.8887483492179898,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.012822581812834646,0.011818325165271353,1.0849745317986632,0.011066782307633747,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,3,iso,4,0.001,180,5,0.10638297872340426,5,0.2657080695234772,8.737937349696459e-13,0.26570806952336024,0.9330419374103637,1.0,0.22013370619249614,0.038308499240324465,0.9999974717584144,0.8887483492179898,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.012822581812834646,0.011818325165271353,1.0849745317986632,0.011066782307633747,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,4,task,4,0.001,180,5,0.10638297872340426,5,0.005633611144592543,3.062053748017414e-13,0.0056336111445627595,0.9999681699908547,1.0,0.14900053779079728,0.02764423556630348,0.9999975747470566,0.8888030845295307,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.007356247907473801,0.005760695576613961,1.2769721658851618,0.0043893273584958105,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,4,iso,4,0.001,180,5,0.10638297872340426,5,0.2231625642538446,6.714250894902031e-13,0.22316256425384878,0.9491683815346454,1.0,0.14900053779079728,0.02764423556630348,0.9999975747470566,0.8888030845295307,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.007356247907473801,0.005760695576613961,1.2769721658851618,0.0043893273584958105,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,5,task,4,0.001,180,5,0.10638297872340426,5,0.01080805593712774,1.3455753655877837e-13,0.010808055937134041,0.9998831551499086,1.0,0.1313525325650568,0.028768715253279755,0.9999974566005165,0.8887452952742821,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.02997606149234522,0.037004341465196586,0.810068773161073,0.006004451264275312,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,5,iso,4,0.001,180,5,0.10638297872340426,5,0.266437902675346,1.9404872401919304e-12,0.26643790267544915,0.9316212096681493,1.0,0.1313525325650568,0.028768715253279755,0.9999974566005165,0.8887452952742821,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.02997606149234522,0.037004341465196586,0.810068773161073,0.006004451264275312,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,6,task,4,0.001,180,5,0.10638297872340426,5,0.006748072928254705,7.284716526202314e-14,0.006748072928242559,0.9999544180578076,1.0,0.07916720106414796,0.019617338510815704,0.9999983255480317,0.8888019530066913,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.005055318447938177,0.006783902050763913,0.7451933135397959,0.01259750568429132,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,6,iso,4,0.001,180,5,0.10638297872340426,5,0.15609042405138393,5.126031683097049e-13,0.1560904240514326,0.9767168762943729,1.0,0.07916720106414796,0.019617338510815704,0.9999983255480317,0.8888019530066913,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.005055318447938177,0.006783902050763913,0.7451933135397959,0.01259750568429132,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,7,task,4,0.001,180,5,0.10638297872340426,5,0.006381098498453327,2.8459512100573635e-13,0.006381098498507287,0.9999592645135091,1.0,0.07308942158284766,0.017990117759992652,0.9999978481063717,0.8888206790700968,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.002192461216771635,0.0021278959794675005,1.0303422901904686,0.003512586390660824,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,7,iso,4,0.001,180,5,0.10638297872340426,5,0.22197255409764946,2.1466458269231198e-12,0.22197255409744251,0.9528327663252254,1.0,0.07308942158284766,0.017990117759992652,0.9999978481063717,0.8888206790700968,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.002192461216771635,0.0021278959794675005,1.0303422901904686,0.003512586390660824,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,8,task,4,0.001,180,5,0.10638297872340426,5,0.00564812033425714,7.92184385283797e-14,0.0056481203342724955,0.9999681188291735,1.0,0.14585535234769179,0.028951495242477046,0.9999985956242876,0.8887744557719741,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.011047030594064706,0.009327865551128054,1.1843042262469947,0.008353401824348032,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,8,iso,4,0.001,180,5,0.10638297872340426,5,0.1746537706009417,2.514508029129903e-13,0.1746537706009354,0.9698557358382434,1.0,0.14585535234769179,0.028951495242477046,0.9999985956242876,0.8887744557719741,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.011047030594064706,0.009327865551128054,1.1843042262469947,0.008353401824348032,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,9,task,4,0.001,180,5,0.10638297872340426,5,0.007501506718213196,1.967072311197322e-13,0.007501506718215592,0.9999440974782461,1.0,0.10071403523730504,0.02139602889580733,0.9999982817838783,0.8888159338719238,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.014230933870973406,0.013051790335409055,1.0903434322236525,0.007302599572354694,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,9,iso,4,0.001,180,5,0.10638297872340426,5,0.24794634492604758,1.9531066014105255e-12,0.24794634492625375,0.9430165489472594,1.0,0.10071403523730504,0.02139602889580733,0.9999982817838783,0.8888159338719238,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.014230933870973406,0.013051790335409055,1.0903434322236525,0.007302599572354694,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,10,task,4,0.001,180,5,0.10638297872340426,5,0.010553764180099534,2.89967079737479e-13,0.010553764180163381,0.9998900261934268,1.0,0.11633902319678913,0.024269477260435417,0.9999978958609756,0.8888001768339078,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.027943505360177534,0.023676452267763395,1.1802234998789887,0.006355059183867451,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,10,iso,4,0.001,180,5,0.10638297872340426,5,0.31800969798090184,2.247642715895576e-12,0.31800969798096856,0.9085915311583389,1.0,0.11633902319678913,0.024269477260435417,0.9999978958609756,0.8888001768339078,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.027943505360177534,0.023676452267763395,1.1802234998789887,0.006355059183867451,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,11,task,4,0.001,180,5,0.10638297872340426,5,0.011452922279959862,2.0200909198742584e-13,0.011452922279954212,0.9998693468058435,1.0,0.09874041913352556,0.023603892240359383,0.9999978687593861,0.888770806896542,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.013618012466100525,0.012273548806865228,1.1095415580604746,0.014803420459390515,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,11,iso,4,0.001,180,5,0.10638297872340426,5,0.32734990245960816,2.0712216461804772e-12,0.3273499024595844,0.9060410269251262,1.0,0.09874041913352556,0.023603892240359383,0.9999978687593861,0.888770806896542,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.013618012466100525,0.012273548806865228,1.1095415580604746,0.014803420459390515,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,12,task,4,0.001,180,5,0.10638297872340426,5,0.008712537485838261,5.005347609910975e-13,0.008712537485849986,0.999924092636183,1.0,0.076642226353581,0.01801369027833527,0.9999984249243836,0.8888263810854156,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.007994730694337981,0.009651053302707496,0.8283790839798956,0.008992847687604067,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,12,iso,4,0.001,180,5,0.10638297872340426,5,0.240903374300753,1.472991262289536e-11,0.24090337430194156,0.9410279664641318,1.0,0.076642226353581,0.01801369027833527,0.9999984249243836,0.8888263810854156,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.007994730694337981,0.009651053302707496,0.8283790839798956,0.008992847687604067,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,13,task,4,0.001,180,5,0.10638297872340426,5,0.005954049430049289,2.4731183684562676e-13,0.005954049430059291,0.9999645234053129,1.0,0.15451514311177672,0.032042370511690794,0.9999976319789399,0.8887326757415954,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.01624557002431827,0.011329053858578256,1.4339741188552364,0.007044098588684381,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,13,iso,4,0.001,180,5,0.10638297872340426,5,0.2742037473017051,8.982091453885159e-12,0.274203747302108,0.9277983204416054,1.0,0.15451514311177672,0.032042370511690794,0.9999976319789399,0.8887326757415954,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.01624557002431827,0.011329053858578256,1.4339741188552364,0.007044098588684381,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,14,task,4,0.001,180,5,0.10638297872340426,5,0.012444463266625967,2.669919642817942e-13,0.01244446326656115,0.9998458738762414,1.0,0.12784259901729747,0.023241805566098526,0.9999988557499516,0.8888321226866572,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.04578653019854551,0.03340078664710387,1.3708219115406848,0.04398888606762387,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,14,iso,4,0.001,180,5,0.10638297872340426,5,0.36068539733289423,1.0424973752482381e-12,0.3606853973328545,0.8906571881617514,1.0,0.12784259901729747,0.023241805566098526,0.9999988557499516,0.8888321226866572,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.04578653019854551,0.03340078664710387,1.3708219115406848,0.04398888606762387,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,15,task,4,0.001,180,5,0.10638297872340426,5,0.010153010809924054,7.496311255585975e-14,0.0101530108099114,0.9998971393688233,1.0,0.12583920787695665,0.03338847360940078,0.9999985569607706,0.8886067276837073,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.023818761796115234,0.023040914165750118,1.033759408362424,0.010489190900384865,2b,4
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,15,iso,4,0.001,180,5,0.10638297872340426,5,0.24236736316153853,3.4466883774425004e-13,0.2423673631615919,0.9436491301848366,1.0,0.12583920787695665,0.03338847360940078,0.9999985569607706,0.8886067276837073,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.023818761796115234,0.023040914165750118,1.033759408362424,0.010489190900384865,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,0,task,4,0.001,180,8,0.1702127659574468,8,0.014087767945709786,8.767853561596319e-13,0.014087767945674094,0.9997999680423105,1.0,0.30993843279551186,0.052172955886951776,0.9999957237896684,0.8886672842324636,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.004016207258012383,0.0028942566470406736,1.3876472434187495,0.007478055719538673,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,0,iso,4,0.001,180,8,0.1702127659574468,8,0.3740693001107428,2.2358602613009126e-11,0.37406930011190087,0.8728754715560745,1.0,0.30993843279551186,0.052172955886951776,0.9999957237896684,0.8886672842324636,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.004016207258012383,0.0028942566470406736,1.3876472434187495,0.007478055719538673,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,1,task,4,0.001,180,8,0.1702127659574468,8,0.012582971438497239,6.212035940674941e-13,0.012582971438477737,0.9998424667952373,1.0,0.26772261009336584,0.04263946793065966,0.9999949402128074,0.8887757031045879,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.009265917081620056,0.006445517570108458,1.4375753352362888,0.011125222961376892,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,1,iso,4,0.001,180,8,0.1702127659574468,8,0.3501460153078908,2.765587407375204e-11,0.3501460153037177,0.8824800538791688,1.0,0.26772261009336584,0.04263946793065966,0.9999949402128074,0.8887757031045879,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.009265917081620056,0.006445517570108458,1.4375753352362888,0.011125222961376892,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,2,task,4,0.001,180,8,0.1702127659574468,8,0.012595791188407222,4.3266044890500376e-13,0.012595791188457958,0.9998407924383328,1.0,0.16679743689664103,0.03317103702926654,0.9999950583011449,0.8887388031469121,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.05378501553690945,0.037663629196522816,1.4280359244263958,0.00880319367135203,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,2,iso,4,0.001,180,8,0.1702127659574468,8,0.2921048824752402,1.7795719710289116e-11,0.2921048824758582,0.924574982385729,1.0,0.16679743689664103,0.03317103702926654,0.9999950583011449,0.8887388031469121,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.05378501553690945,0.037663629196522816,1.4280359244263958,0.00880319367135203,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,3,task,4,0.001,180,8,0.1702127659574468,8,0.0130264358233279,2.2671047975224814e-13,0.013026435823313929,0.9998308267239351,1.0,0.2349122778029862,0.040148760457503124,0.9999933308084259,0.8887512325130067,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.011157857157175544,0.006751538059663657,1.6526393036035698,0.010082601780745515,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,3,iso,4,0.001,180,8,0.1702127659574468,8,0.3708144519324845,1.0864367209812424e-12,0.37081445193251966,0.871092798605278,1.0,0.2349122778029862,0.040148760457503124,0.9999933308084259,0.8887512325130067,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.011157857157175544,0.006751538059663657,1.6526393036035698,0.010082601780745515,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,4,task,4,0.001,180,8,0.1702127659574468,8,0.014701838392454723,7.346830207471259e-13,0.014701838392451686,0.9997831834083305,1.0,0.18543105195832787,0.029983399107123998,0.9999954702159704,0.8888313127173889,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.03606286171996037,0.03302292938589673,1.0920551989358618,0.006145381868092543,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,4,iso,4,0.001,180,8,0.1702127659574468,8,0.3728302870844582,3.353074754858918e-11,0.3728302870846889,0.8758971552413611,1.0,0.18543105195832787,0.029983399107123998,0.9999954702159704,0.8888313127173889,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.03606286171996037,0.03302292938589673,1.0920551989358618,0.006145381868092543,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,5,task,4,0.001,180,8,0.1702127659574468,8,0.012697524557053013,4.5181112356447214e-13,0.01269752455706473,0.9998386331257298,1.0,0.14561373491168147,0.027924175916858657,0.9999958225378629,0.8887955977674549,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.01812314427065531,0.021510447713071312,0.8425275248753828,0.012941951486060817,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,5,iso,4,0.001,180,8,0.1702127659574468,8,0.4169526023538681,7.309984422597921e-12,0.416952602352297,0.8499508925296757,1.0,0.14561373491168147,0.027924175916858657,0.9999958225378629,0.8887955977674549,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.01812314427065531,0.021510447713071312,0.8425275248753828,0.012941951486060817,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,6,task,4,0.001,180,8,0.1702127659574468,8,0.01166136992164822,2.3557080693254536e-13,0.011661369921688305,0.9998649926137836,1.0,0.2171520080110031,0.03682839178193517,0.9999952231895731,0.8887791883091603,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.042615043290022525,0.035396400742858596,1.2039371912303916,0.006468993595021167,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,6,iso,4,0.001,180,8,0.1702127659574468,8,0.3436881070862237,4.740977084780973e-12,0.3436881070857456,0.8948106339247499,1.0,0.2171520080110031,0.03682839178193517,0.9999952231895731,0.8887791883091603,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.042615043290022525,0.035396400742858596,1.2039371912303916,0.006468993595021167,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,7,task,4,0.001,180,8,0.1702127659574468,8,0.011556199898436247,4.0230104432235134e-13,0.011556199898428618,0.9998663842655189,1.0,0.23180682136214847,0.043023479806566234,0.9999956346946101,0.8886821194072893,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.015318412650272784,0.016774770676568032,0.9131816431726502,0.01074029803449232,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,7,iso,4,0.001,180,8,0.1702127659574468,8,0.4103075753590362,1.96226797872443e-11,0.41030757535556195,0.8446026880138069,1.0,0.23180682136214847,0.043023479806566234,0.9999956346946101,0.8886821194072893,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.015318412650272784,0.016774770676568032,0.9131816431726502,0.01074029803449232,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,8,task,4,0.001,180,8,0.1702127659574468,8,0.009226626745359017,1.2988525131547239e-12,0.009226626745283965,0.9999142630648646,1.0,0.30486414349134416,0.04673719267338225,0.9999941838963784,0.8887730956505602,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.0203441759154801,0.014861832840100815,1.3688874134411335,0.010090341629686419,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,8,iso,4,0.001,180,8,0.1702127659574468,8,0.3136633381372668,5.466235197046337e-11,0.31366333813801456,0.9079348617607911,1.0,0.30486414349134416,0.04673719267338225,0.9999941838963784,0.8887730956505602,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.0203441759154801,0.014861832840100815,1.3688874134411335,0.010090341629686419,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,9,task,4,0.001,180,8,0.1702127659574468,8,0.013432145673597054,1.812595854976212e-13,0.013432145673566497,0.9998195859384784,1.0,0.2726907201533504,0.04963494367012785,0.9999947570207026,0.8886334485319074,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.004243704818010317,0.008326438237333627,0.5096662819142315,0.016066779856635544,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,9,iso,4,0.001,180,8,0.1702127659574468,8,0.2924195719522697,4.978801224436312e-12,0.2924195719510796,0.9259869870418764,1.0,0.2726907201533504,0.04963494367012785,0.9999947570207026,0.8886334485319074,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.004243704818010317,0.008326438237333627,0.5096662819142315,0.016066779856635544,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,10,task,4,0.001,180,8,0.1702127659574468,8,0.015576973291139972,1.9300264147638364e-13,0.015576973291121766,0.9997564196251767,1.0,0.25601466801226364,0.050877951328385324,0.9999966856974684,0.8884059571268156,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.017931803087275103,0.020458368698683907,0.8765020980596885,0.02289768616281007,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,10,iso,4,0.001,180,8,0.1702127659574468,8,0.3288072155279657,4.8955016916640705e-12,0.3288072155279056,0.8984967748142092,1.0,0.25601466801226364,0.050877951328385324,0.9999966856974684,0.8884059571268156,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.017931803087275103,0.020458368698683907,0.8765020980596885,0.02289768616281007,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,11,task,4,0.001,180,8,0.1702127659574468,8,0.01299549354268101,3.1880699235163796e-13,0.01299549354268548,0.9998309000709928,1.0,0.19918609897278983,0.0399030302394873,0.999996898414315,0.8886676704367872,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.019850615740731912,0.021488684725304234,0.92377062600563,0.016315162451610042,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,11,iso,4,0.001,180,8,0.1702127659574468,8,0.2774233238387394,9.04129708507188e-12,0.2774233238390194,0.9293406329406918,1.0,0.19918609897278983,0.0399030302394873,0.999996898414315,0.8886676704367872,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.019850615740731912,0.021488684725304234,0.92377062600563,0.016315162451610042,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,12,task,4,0.001,180,8,0.1702127659574468,8,0.0198657150603533,4.223790301328824e-13,0.019865715060395497,0.9995954821195955,1.0,0.2009939909199909,0.03350687924351402,0.9999949361614897,0.8888066452088794,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.043460422394840326,0.04211527133769631,1.03193974571262,0.0251110717495954,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,12,iso,4,0.001,180,8,0.1702127659574468,8,0.47661033046352247,7.684829234275282e-12,0.4766103304639012,0.8275888135546734,1.0,0.2009939909199909,0.03350687924351402,0.9999949361614897,0.8888066452088794,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.043460422394840326,0.04211527133769631,1.03193974571262,0.0251110717495954,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,13,task,4,0.001,180,8,0.1702127659574468,8,0.01223002481508691,2.371960129430782e-12,0.012230024814904808,0.9998508364388093,1.0,0.2681379620217331,0.04448665558698825,0.9999977076525856,0.8887368208674921,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.05188184703779264,0.03507763921495152,1.4790575477405126,0.012692814733968055,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,13,iso,4,0.001,180,8,0.1702127659574468,8,0.31096449890015226,1.125112807687997e-10,0.3109644988895881,0.9101548400824905,1.0,0.2681379620217331,0.04448665558698825,0.9999977076525856,0.8887368208674921,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.05188184703779264,0.03507763921495152,1.4790575477405126,0.012692814733968055,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,14,task,4,0.001,180,8,0.1702127659574468,8,0.01249295941003613,1.9285270856288258e-12,0.01249295940958192,0.999842606377391,1.0,0.2448055707198822,0.04696463358527253,0.9999957469863188,0.8886169115687532,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.021411308120828008,0.023190988809058465,0.9232598185923272,0.008155453508812187,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,14,iso,4,0.001,180,8,0.1702127659574468,8,0.2915622628118557,6.216535516268043e-11,0.29156226280276853,0.9219541743206259,1.0,0.2448055707198822,0.04696463358527253,0.9999957469863188,0.8886169115687532,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.021411308120828008,0.023190988809058465,0.9232598185923272,0.008155453508812187,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,15,task,4,0.001,180,8,0.1702127659574468,8,0.009753431093866526,2.6729624441728013e-13,0.00975343109385824,0.9999040839211071,1.0,0.21191083532442842,0.036207849968920534,0.9999957760119785,0.888775033611751,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.013357526114662621,0.011364194898678116,1.1754045256841177,0.007037978661898243,2b,4
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,15,iso,4,0.001,180,8,0.1702127659574468,8,0.22993057458121283,8.607053976066992e-12,0.22993057458093122,0.9484934642508218,1.0,0.21191083532442842,0.036207849968920534,0.9999957760119785,0.888775033611751,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.013357526114662621,0.011364194898678116,1.1754045256841177,0.007037978661898243,2b,4
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,0,task,4,0.001,180,10,0.2127659574468085,10,0.013214920630504407,7.840357379460335e-12,0.013214920630200482,0.9998271498655666,1.0,0.20322326180351138,0.029711403959596403,0.9999951909449681,0.887740163781562,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.007794878914925363,0.00867421991174264,0.8986259276610132,0.011073437421200677,2b,4
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,0,iso,4,0.001,180,10,0.2127659574468085,10,0.38229762530358374,5.611395630346928e-10,0.38229762525094557,0.8772575606352312,1.0,0.20322326180351138,0.029711403959596403,0.9999951909449681,0.887740163781562,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.007794878914925363,0.00867421991174264,0.8986259276610132,0.011073437421200677,2b,4
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,1,task,4,0.001,180,10,0.2127659574468085,10,0.010865241823297707,3.418618076669374e-12,0.010865241823438643,0.9998820610196065,1.0,0.3196540606574133,0.04482060350002994,0.9999971947849946,0.8870613094475281,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.017718110120179986,0.006961383029854111,2.5451997173830705,0.01713869130723613,2b,4
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,1,iso,4,0.001,180,10,0.2127659574468085,10,0.43212390652502114,1.4443583288172321e-10,0.43212390651394295,0.8373437520217138,1.0,0.3196540606574133,0.04482060350002994,0.9999971947849946,0.8870613094475281,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.017718110120179986,0.006961383029854111,2.5451997173830705,0.01713869130723613,2b,4
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,2,task,4,0.001,180,9,0.19148936170212766,10,0.012633218612544447,0.2833163813259391,0.2838412257456652,0.9196289603305742,0.9197318280725356,0.3036140635354201,0.08234952352953556,0.999995506955251,0.888404590697327,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.07121303816340735,0.02722962941807407,2.615277537201393,0.01094488053456034,2b,4
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,2,iso,4,0.001,180,9,0.19148936170212766,10,0.32240453918943685,0.4901421403175357,0.5818067827485388,0.6975194218173097,0.7597606822854247,0.3036140635354201,0.08234952352953556,0.999995506955251,0.888404590697327,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.07121303816340735,0.02722962941807407,2.615277537201393,0.01094488053456034,2b,4
