selection_rank,bank_index,bank_batch_index,bank_batch_member,bank_batch_size,name,replicate,state_idx,basis_layer,certificate,sampling_mode,profile,tau_actual,log10_lambda1,gamma,n_ctx,n_tgt,r_T,rank_Q,candidate_dim,rank_to_alpha,best_rank,rho_TQ,best_rho,reach_alpha,krr_mse,base_mse,mse,mse_ratio,mse_repair_factor,point_err,point_drift,E_F_T,E_F_TQ,damage_vs_base
161,160,160,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,14.234827995300293,0.9960271120071411,,47,40,22,22,46,22,42,0.03803682181687551,0.0019882710182423566,1.0,0.0892121311272834,0.09208418763718709,24.948784219363546,279.6568572470023,0.0036909288575960996,0.9439308873207654,0.9442611905275251,,,
161,160,160,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,14.234827995300293,0.9960271120071411,,47,40,22,22,46,22,42,0.03803682181687551,0.0019882710182423566,1.0,0.0892121311272834,0.09208418763718709,0.0904628407411902,1.0140195015868676,1.0179227944061087,0.045457630497858545,0.03194749949305019,,,
161,160,160,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,14.234827995300293,0.9960271120071411,,47,40,22,22,46,22,42,0.03803682181687551,0.0019882710182423566,1.0,0.0892121311272834,0.09208418763718709,0.1651372300646907,1.8510624954030204,0.5576222127567122,0.06837637061761721,0.05055348305083828,,,
162,161,161,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,3.7040419578552246,-0.5630031228065491,,47,40,12,12,47,12,47,0.033436696625769265,6.495908856984095e-28,1.0,0.04166035269790976,0.03797103676559434,0.03797103676559434,0.9114429981169956,1.0,0.24816676632348791,0.0,0.06933368159657664,0.07825667385620354,0.0
162,161,161,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,3.7040419578552246,-0.5630031228065491,,47,40,12,12,47,12,47,0.033436696625769265,6.495908856984095e-28,1.0,0.04166035269790976,0.03797103676559434,0.05320458652024607,1.2771036026998281,0.7136797642651566,0.41117889099964106,0.4681880416697739,0.09492584220059486,0.08652872276383407,0.10444556136617872
162,161,161,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,3.7040419578552246,-0.5630031228065491,,47,40,12,12,47,12,47,0.033436696625769265,6.495908856984095e-28,1.0,0.04166035269790976,0.03797103676559434,0.1510076347391033,3.6247325084859368,0.25145110597352976,1.407034324414353,1.4331084114337358,0.8243116360407924,0.823915240439511,0.8153157595174041
162,161,161,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,3.7040419578552246,-0.5630031228065491,,47,40,12,12,47,12,47,0.033436696625769265,6.495908856984095e-28,1.0,0.04166035269790976,0.03797103676559434,0.0802199962063524,1.9255717009418718,0.47333630717109804,1.0403783539209461,1.0409940528665385,,,
162,161,161,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,3.7040419578552246,-0.5630031228065491,,47,40,12,12,47,12,47,0.033436696625769265,6.495908856984095e-28,1.0,0.04166035269790976,0.03797103676559434,0.14091808817539128,3.382546691268449,0.2694546687174349,0.9691918270796023,1.1508150315643586,,,
162,161,161,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,3.7040419578552246,-0.5630031228065491,,47,40,12,12,47,12,47,0.033436696625769265,6.495908856984095e-28,1.0,0.04166035269790976,0.03797103676559434,0.05320458652024607,1.2771036026998281,0.7136797642651566,0.41117889099964106,0.4681880416697739,,,
163,162,162,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,14.826883316040039,0.7889389395713806,,47,40,23,23,43,23,43,0.035412044299738654,0.006185326984932737,1.0,0.2147905281053221,0.30438530244047773,0.30438530244047773,1.417126281710258,1.0,0.04639074759424993,0.0,0.05713904157985403,0.057112010730455805,0.0
163,162,162,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,14.826883316040039,0.7889389395713806,,47,40,23,23,43,23,43,0.035412044299738654,0.006185326984932737,1.0,0.2147905281053221,0.30438530244047773,0.40386337426032404,1.8802662194782187,0.75368384914319,0.07792343692984963,0.05510434898150178,0.0906776228084601,0.08900251446339043,0.08581407410756534
163,162,162,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,14.826883316040039,0.7889389395713806,,47,40,23,23,43,23,43,0.035412044299738654,0.006185326984932737,1.0,0.2147905281053221,0.30438530244047773,7.441380279734676,34.644825101811804,0.04090441436912167,0.5562779878187547,0.5635372889021324,0.43654691946468677,0.43691173442667974,0.44175557927176307
163,162,162,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,14.826883316040039,0.7889389395713806,,47,40,23,23,43,23,43,0.035412044299738654,0.006185326984932737,1.0,0.2147905281053221,0.30438530244047773,18.312587478351084,85.25789121097344,0.016621643598989946,0.861337148728452,0.8613415155103799,,,
163,162,162,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,14.826883316040039,0.7889389395713806,,47,40,23,23,43,23,43,0.035412044299738654,0.006185326984932737,1.0,0.2147905281053221,0.30438530244047773,0.26523175991494885,1.2348391814786777,1.1476201135870159,0.06891796666119773,0.08244653974149102,,,
163,162,162,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,14.826883316040039,0.7889389395713806,,47,40,23,23,43,23,43,0.035412044299738654,0.006185326984932737,1.0,0.2147905281053221,0.30438530244047773,0.3893586023370702,1.8127363705076838,0.7817608256590398,0.07523336692941962,0.052371796499075286,,,
164,163,163,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,10.13420581817627,-0.43161314725875854,,47,40,21,21,47,21,47,0.049384137147520754,1.0139889704821785e-26,1.0,0.05895935202311856,0.09245725030025712,0.09245725030025712,1.5681524156507638,1.0,0.09226843399295859,0.0,0.054147030355685355,0.05898519285517215,0.0
164,163,163,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_step,10.13420581817627,-0.43161314725875854,,47,40,21,21,47,21,47,0.049384137147520754,1.0139889704821785e-26,1.0,0.05895935202311856,0.09245725030025712,0.07361099071315819,1.2485040657213222,1.2560250772950146,0.0657522404647249,0.07067273863092174,0.0825540376874488,0.07570505595425683,0.09097583709912815
164,163,163,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_step,10.13420581817627,-0.43161314725875854,,47,40,21,21,47,21,47,0.049384137147520754,1.0139889704821785e-26,1.0,0.05895935202311856,0.09245725030025712,0.341680293358935,5.795183997696561,0.2705957940721235,0.3368070218022654,0.31128399288569125,0.49555975649609607,0.4954349035307714,0.4998967030554738
164,163,163,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_step,10.13420581817627,-0.43161314725875854,,47,40,21,21,47,21,47,0.049384137147520754,1.0139889704821785e-26,1.0,0.05895935202311856,0.09245725030025712,2.4542333708673447,41.62585385784116,0.037672558525916396,0.9382950742101402,0.9373972434951181,,,
164,163,163,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_step,10.13420581817627,-0.43161314725875854,,47,40,21,21,47,21,47,0.049384137147520754,1.0139889704821785e-26,1.0,0.05895935202311856,0.09245725030025712,0.08479873401442337,1.438257563976838,1.090314040355026,0.09178707268298518,0.10516511872989547,,,
164,163,163,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_step,10.13420581817627,-0.43161314725875854,,47,40,21,21,47,21,47,0.049384137147520754,1.0139889704821785e-26,1.0,0.05895935202311856,0.09245725030025712,0.07361099071315819,1.2485040657213222,1.2560250772950146,0.0657522404647249,0.07067273863092174,,,
165,164,164,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,9.316925048828125,-1.009839653968811,,47,40,28,28,47,28,47,0.0479678355080731,2.3859433497547625e-28,1.0,0.26072739983734444,0.27346734731026756,0.27346734731026756,1.0488630941008539,1.0,0.09487786076680038,0.0,0.1896464237188115,0.20878742519921573,0.0
165,164,164,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,9.316925048828125,-1.009839653968811,,47,40,28,28,47,28,47,0.0479678355080731,2.3859433497547625e-28,1.0,0.26072739983734444,0.27346734731026756,0.3121636779767295,1.1972799106326137,0.8760383305409843,0.22141245207487906,0.25638705743154266,0.27369785432534527,0.26341964189354766,0.26360975356277316
165,164,164,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,9.316925048828125,-1.009839653968811,,47,40,28,28,47,28,47,0.0479678355080731,2.3859433497547625e-28,1.0,0.26072739983734444,0.27346734731026756,0.9810383197747778,3.7626974394973507,0.27875297202768684,0.8558317897758289,0.8543647638591262,0.8699728098368601,0.8705880747968807,0.9020199015716887
165,164,164,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,9.316925048828125,-1.009839653968811,,47,40,28,28,47,28,47,0.0479678355080731,2.3859433497547625e-28,1.0,0.26072739983734444,0.27346734731026756,1.309044565121483,5.020740305538023,0.20890606370218498,0.9962678903116976,1.00146552094814,,,
165,164,164,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,9.316925048828125,-1.009839653968811,,47,40,28,28,47,28,47,0.0479678355080731,2.3859433497547625e-28,1.0,0.26072739983734444,0.27346734731026756,0.3852722354893495,1.477682191168641,0.7098028929152548,0.48859093029467765,0.5091671817800991,,,
165,164,164,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,9.316925048828125,-1.009839653968811,,47,40,28,28,47,28,47,0.0479678355080731,2.3859433497547625e-28,1.0,0.26072739983734444,0.27346734731026756,0.3121636779767295,1.1972799106326137,0.8760383305409843,0.22141245207487906,0.25638705743154266,,,
166,165,165,0,1,base,base,1,8,certified,fixed_target_rich,minimal_smooth,4.403186798095703,-0.4864366054534912,,47,40,13,13,47,13,47,0.04823659481062776,1.1795073110645872e-27,1.0,0.018613242724396108,0.022293668499787804,0.022293668499787804,1.1977315736912308,1.0,0.03820341891143567,0.0,0.06132901978545003,0.08426773447395508,0.0
166,165,165,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_smooth,4.403186798095703,-0.4864366054534912,,47,40,13,13,47,13,47,0.04823659481062776,1.1795073110645872e-27,1.0,0.018613242724396108,0.022293668499787804,0.021939510839376303,1.1787043861315205,1.0161424592829058,0.0685940873935731,0.07232097572688981,0.1122228532531683,0.10129912526051163,0.11267179365903611
166,165,165,0,1,remove_Q,remove_Q,1,8,certified,fixed_target_rich,minimal_smooth,4.403186798095703,-0.4864366054534912,,47,40,13,13,47,13,47,0.04823659481062776,1.1795073110645872e-27,1.0,0.018613242724396108,0.022293668499787804,0.4573993621425531,24.57386759068297,0.048740051571912246,0.5770910512986435,0.5702324321420713,0.6250015913751537,0.6249871401649626,0.6129895417829061
166,165,165,0,1,zero_context,zero_context,1,8,certified,fixed_target_rich,minimal_smooth,4.403186798095703,-0.4864366054534912,,47,40,13,13,47,13,47,0.04823659481062776,1.1795073110645872e-27,1.0,0.018613242724396108,0.022293668499787804,1.0886030700613092,58.485406663423184,0.020479152698450725,0.9278725331397134,0.9266087047093633,,,
166,165,165,0,1,keep_response_svd,keep_response_svd,1,8,certified,fixed_target_rich,minimal_smooth,4.403186798095703,-0.4864366054534912,,47,40,13,13,47,13,47,0.04823659481062776,1.1795073110645872e-27,1.0,0.018613242724396108,0.022293668499787804,0.03396318122970106,1.8246783611318842,0.6564069587301151,0.11306730806379588,0.13442444414912794,,,
166,165,165,0,1,keep_krr_oracle,keep_krr_oracle,1,8,certified,fixed_target_rich,minimal_smooth,4.403186798095703,-0.4864366054534912,,47,40,13,13,47,13,47,0.04823659481062776,1.1795073110645872e-27,1.0,0.018613242724396108,0.022293668499787804,0.021939510839376303,1.1787043861315205,1.0161424592829058,0.0685940873935731,0.07232097572688981,,,
167,166,166,0,1,base,base,1,8,certified,fixed_target_rich,minimal_step,3.3743464946746826,-1.038049340248108,,47,40,25,25,47,25,47,0.04278997568053719,6.217001433679702e-29,1.0,0.07367599825502999,0.08724014432977553,0.08724014432977553,1.1841053585428616,1.0,0.2756790979624976,0.0,0.1752457671971965,0.2409957761383798,0.0
167,166,166,0,1,keep_Q,keep_Q,1,8,certified,fixed_target_rich,minimal_step,3.3743464946746826,-1.038049340248108,,47,40,25,25,47,25,47,0.04278997568053719,6.217001433679702e-29,1.0,0.07367599825502999,0.08724014432977553,0.12682583376939363,1.721399597876979,0.6878736116839064,0.4371654001634968,0.39114765055035094,0.31133835891484957,0.2815881775099928,0.3517958062139245
