probe_kind,basis,rank,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,is_predeclared_rank_mean,is_predeclared_rank_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std
isotropic,response,5,4,0.30580114129568836,0.07301522688839376,4.449761899559446,0.5258887496583003,1.0455610837082185,0.021621853313894362,4.334183031273518,0.4944524825370204,0.9999999999999519,2.837664317101119e-14,4.334183031269402,0.494452482536652,4.260132182689711,0.5396123167022693,-17.968504991658612,4.322467411377596,-17.367112303241186,4.592376358761413,-0.9978291146378446,0.0011544567430336005,0.0,0.0,0.010451135401294463,0.008485950681648823,0.1347355541941304,0.08739714267707366,0.12961276710336234,0.08776690675895439,5.0,0.0
isotropic,response,6,4,0.30580114129568836,0.07301522688839376,4.319633215732518,0.4605444077809238,1.0455610837082185,0.021621853313894362,4.2020903832153405,0.4296217739155877,0.9999999999999519,2.837664317101119e-14,4.202090383211347,0.42962177391526485,4.134785018262657,0.4697769096266689,-16.79599474014386,3.6796848750385966,-16.261964905863113,3.8949750688768554,-0.9977245137258692,0.001206196740272932,0.0,0.0,0.010451135401294463,0.008485950681648823,0.11489768118309242,0.0953645098582851,0.10864164152577692,0.09667382771199884,6.0,0.0
isotropic,response,7,4,0.30580114129568836,0.07301522688839376,4.26817080394586,0.4699996079692839,1.0455610837082185,0.021621853313894362,4.1489919544744165,0.44138987166588833,0.9999999999999519,2.837664317101119e-14,4.148991954470475,0.44138987166555393,4.086629714745841,0.4882368828963539,-16.360253002367426,3.6763334113827097,-15.879323865808928,3.9400418601431184,-0.9976324783355626,0.0013438919452751596,0.0,0.0,0.010451135401294463,0.008485950681648823,0.11707870693309844,0.09275310742006193,0.11047800247063183,0.09405773207764462,7.0,0.0
isotropic,response,8,4,0.30580114129568836,0.07301522688839376,4.097561488345773,0.5271366914426064,1.0455610837082185,0.021621853313894362,3.9811340041343124,0.49267824168626817,0.9999999999999519,2.837664317101119e-14,3.981134004130531,0.4926782416858869,3.921788426488826,0.5249196293957393,-15.03147684621742,3.9757335290520244,-14.58707992513542,4.144491632040538,-0.997472520313123,0.0012074649619548735,0.0,0.0,0.010451135401294463,0.008485950681648823,0.09398029632520252,0.07559587374177584,0.0869329311775709,0.07507406634066092,8.0,0.0
isotropic,response,9,4,0.30580114129568836,0.07301522688839376,3.8770906354052164,0.6898323630328667,1.0455610837082185,0.021621853313894362,3.759801343072996,0.6600717330376398,0.9999999999999519,2.837664317101119e-14,3.7598013430694293,0.6600717330370969,3.715353990324912,0.7006234310220363,-13.46287715891263,4.862914787262393,-13.172010167496069,5.053840800287885,-0.9968873291177384,0.0021801053649397077,1.0,0.0,0.010451135401294463,0.008485950681648823,0.10287236665610205,0.07106535991780978,0.09609461219810261,0.07030178977708242,9.0,0.0
label,raw,0,4,0.012028229785956622,0.005124015906048452,1.0016144365393582,0.004279121638805081,1.0016144365393582,0.004279121638805081,0.9999999999999996,3.2049378106392735e-16,0.9999999999999996,3.2049378106392735e-16,0.9999999999989999,6.409875621278546e-17,0.9999999999990016,4.169869196898923e-15,2.0001222900134508e-12,1.1102230246251565e-16,1.9968471320908066e-12,8.339738393797847e-15,-0.9999261350534476,5.74315204370348e-05,0.0,0.0,0.010451135401294463,0.008485950681648823,0.9914811381671973,0.009752880590227967,0.9999999999998229,9.986067819177242e-14,0.0,0.0
label,raw,1,4,0.012028229785956622,0.005124015906048452,0.9202646769127731,0.03622822012357821,1.0016144365393582,0.004279121638805081,0.9181628194162108,0.03753478588607337,0.9999999999999996,3.2049378106392735e-16,0.918162819415293,0.03753478588603606,0.9188120645976308,0.037031534757572336,0.15592039192972706,0.06998535203037273,0.15475588902496323,0.06906793052589634,-0.999908724247675,7.481596862646922e-05,0.0,0.0,0.010451135401294463,0.008485950681648823,1.0857662832021313,0.18747069731487495,1.0933892054816248,0.19179510934418323,1.0,0.0
label,raw,10,4,0.012028229785956622,0.005124015906048452,0.01184332543130091,0.005119992007981721,1.0016144365393582,0.004279121638805081,0.0013442398759735412,0.000541623926659491,0.9999999999999996,3.2049378106392735e-16,0.0013442398759721977,0.00054162392665895,0.011817037123677397,0.0050946539506817835,0.9999979730017974,1.6477028996190644e-06,0.9998408910094598,0.00012147954069352892,0.09840854018536527,0.13282241927053182,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010290350317967977,0.008579896041211421,0.00027871023643015057,0.0003349245998479181,10.0,0.0
label,raw,11,4,0.012028229785956622,0.005124015906048452,0.011843290181176159,0.005183144122333729,1.0016144365393582,0.004279121638805081,0.0012606886934254545,0.0005674392285637098,0.9999999999999996,3.2049378106392735e-16,0.0012606886934241946,0.0005674392285631432,0.011816849816602215,0.005157425827786457,0.9999981691735597,1.7021904916798095e-06,0.9998404127795351,0.00012297861605106703,0.10597483779237872,0.1212549310466543,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010310184294125843,0.008538566856589812,0.0002351346414306872,0.00030981654357437944,11.0,0.0
label,raw,12,4,0.012028229785956622,0.005124015906048452,0.011906257569039293,0.005162496382504651,1.0016144365393582,0.004279121638805081,0.0012062095099959883,0.000530967185107172,0.9999999999999996,3.2049378106392735e-16,0.0012062095099947827,0.0005309671851066416,0.011879639594450885,0.005136227062000124,0.9999983336140041,1.497184155813938e-06,0.9998390885417816,0.000122800076231249,0.0671399513777509,0.11837731328123426,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010322345728036723,0.008507090361639102,0.00023502820246483648,0.0002986098088085749,12.0,0.0
label,raw,13,4,0.012028229785956622,0.005124015906048452,0.011914309711308161,0.005209361612499176,1.0016144365393582,0.004279121638805081,0.0008839713627241944,0.0002362408689551001,0.9999999999999996,3.2049378106392735e-16,0.0008839713627233109,0.00023624086895486407,0.01188760629205818,0.005183017033860578,0.9999991767373188,4.119707764772418e-07,0.9998385370674651,0.00012402564778147572,0.10268500706944529,0.11775748534060763,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010450822396317571,0.008479791955152464,3.748663904609771e-05,1.4131001810252436e-05,13.0,0.0
label,raw,14,4,0.012028229785956622,0.005124015906048452,0.011932789294190917,0.005220022035492785,1.0016144365393582,0.004279121638805081,0.0008338325028817418,0.00027173347595055476,0.9999999999999996,3.2049378106392735e-16,0.0008338325028809084,0.0002717334759502833,0.01190597538535087,0.005193253165712164,0.9999992493440457,4.510280332985965e-07,0.9998380203412911,0.00012448675572860227,0.08119389733281404,0.10661774487526562,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010428572887187315,0.008512804091981558,5.150743194562776e-05,2.383132863897331e-05,14.0,0.0
label,raw,15,4,0.012028229785956622,0.005124015906048452,0.011941591732854286,0.005213397154228496,1.0016144365393582,0.004279121638805081,0.0007786972726838685,0.00025009533502318404,0.9999999999999996,3.2049378106392735e-16,0.0007786972726830903,0.0002500953350229342,0.011914812913324047,0.005186765020385872,0.9999993467198001,3.8059373030091595e-07,0.999837860334708,0.0001245584549686127,0.07832883973320996,0.09672500685970303,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010423880939313453,0.008509478315530115,4.2302500584010905e-05,3.0436822892950664e-05,15.0,0.0
