exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,selection_mode,span_mode,kernel_family,kernel_lengthscale,kernel_signal_var,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,tau_sv,n_build,n_val,n_eval,B_nat,dim_R_nat,dim_over_nctx,dim_over_rT,r_eff_T_task,mean_s,mean_hidden_s,sum_candidate_rank,mean_candidate_rank,max_causal_damage,mean_causal_damage,sum_kept_causal_damage,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_val_closure,mean_val_closure,max_build_closure,mean_build_closure,max_val_refinement,mean_val_refinement,max_build_refinement,mean_build_refinement,s_list,candidate_ranks,mse_model,mse_krr,mse_ratio,E_pointwise_F_T
2a,L12,model_L12.pt,depth,12,5,128,12,4,14,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,8,8,0.1702127659574468,1.6,5,0.6153846153846154,12.461538461538462,197,15.153846153846153,0.7756626797247775,0.041181847008945956,2.6720604042880653,0.009086832095013812,0.0009154540296612124,0.00906284043820002,0.9999173388178054,0.9999991619439196,0.009922814250913502,0.006049187448702527,0.010855387776638657,0.006111205479131721,0.9999974483056564,0.9230557646286193,0.9999974589333434,0.9230576495945189,"[5, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",0.005800241000478046,0.00982256897050168,0.5905014276709939,0.015856561127965005
2a,L12,model_L12.pt,depth,12,5,128,12,4,15,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.46153846153846156,13.538461538461538,197,15.153846153846153,0.5174165356762084,0.036430156258349715,2.343730789559836,0.008119655962023678,0.001594084377199741,0.008269973431143829,0.9999315597807683,0.9999974588949984,0.018939542571658714,0.010700689968176235,0.01713592722543711,0.009669699669840347,0.9999944426843005,0.9230100897956246,0.9999956045352392,0.9230287789971179,"[5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]",0.0074570700192596075,0.0051231335062628695,1.455568161583838,0.006099635510666494
2a,H1,model_H1.pt,head,1,5,128,8,1,0,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.444444444444445,133,14.777777777777779,0.6832883822389267,0.07077529815082305,3.5765500480708408,0.014741506778757815,0.0010071705425493407,0.014677189539563066,0.9997844803407264,0.9999989856074982,0.009708224222368105,0.005665757851945628,0.009692887482872416,0.005494870374343076,0.9999930451070735,0.8888677226262909,0.9999940967072072,0.8888720341199464,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.03451509747198589,0.036067408775027066,0.9569608309617188,0.014299274974819535
2a,H1,model_H1.pt,head,1,5,128,8,1,1,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.444444444444445,133,14.777777777777779,1.100657713959741,0.09778413016309599,4.976844554007057,0.014594172217923699,0.0005504178239882735,0.014554449030592949,0.999787957542517,0.9999996970402191,0.010503127953291138,0.005911903876904472,0.010129631048162262,0.005617994703859079,0.9999929752240461,0.8888667263280328,0.9999937211899596,0.8888712647344283,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.008404167506815163,0.0024193651650544455,3.4737077429260395,0.009778191795034202
2a,H1,model_H1.pt,head,1,5,128,8,1,2,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.11111111111111,133,14.777777777777779,0.890575786530494,0.07379985666530421,3.5103333794680323,0.011089644131241598,0.0007207630288499901,0.011164929701028411,0.999874574582916,0.9999994805006562,0.009400811821436003,0.005668900038953316,0.010842745322840477,0.006114544450651078,0.9999946973389997,0.8888697409302343,0.9999945542901938,0.8888700662728323,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.0025169953129382527,0.004081631794552312,0.6166639813756953,0.008104454090889456
2a,H1,model_H1.pt,head,1,5,128,8,1,3,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,7,7,0.14893617021276595,1.4,5,0.7777777777777778,12.222222222222221,133,14.777777777777779,28275.561404100874,196.44368365337675,28279.366177137596,0.021467614216472485,0.0011238802350959742,0.021119348098332748,0.9995492533207232,0.9999987368932172,0.010863559519018262,0.006267943603288606,0.009999940760868123,0.005759356042386757,0.9999925735608247,0.8888646018358739,0.9999935853049273,0.8888698380267654,"[5, 1, 1, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.028686810417750494,0.025685095135148956,1.116866037163079,0.005598413887933565
2a,H1,model_H1.pt,head,1,5,128,8,1,4,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,10.777777777777779,133,14.777777777777779,2.265917941605246,0.10394242142738623,6.161564989030951,0.016443042430177336,0.0006924102828533204,0.016435786211025035,0.9997286331393231,0.9999995205680002,0.008616579087275185,0.005264740009846603,0.007854241013905729,0.005238484096669473,0.9999924722137442,0.8888705328443448,0.9999893480108734,0.8888700503251235,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.004415082953027671,0.00394043856940109,1.1204547096133828,0.023695503524706577
2a,H1,model_H1.pt,head,1,5,128,8,1,5,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,7,7,0.14893617021276595,1.4,5,0.7777777777777778,12.666666666666666,133,14.777777777777779,0.7529133246432564,0.06656018637161686,3.4393062589706953,0.012343905435883127,0.0005691110499169355,0.01235356388299105,0.9998469419979886,0.9999996761126129,0.008834959977690359,0.005563021894799629,0.009334879379166616,0.005556637061290867,0.9999952235584977,0.8888714281680543,0.9999958682740318,0.8888729296535458,"[5, 2, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.005663441908154709,0.0035347359599419825,1.6022248825192777,0.008085396591231283
2a,H1,model_H1.pt,head,1,5,128,8,1,6,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,10.0,133,14.777777777777779,2.9465662139307502,0.10990080431169005,6.858924690908526,0.016898609166299643,0.0004360269149293345,0.016936788131139243,0.999712571478234,0.9999998098805295,0.010113371512521157,0.006241293583704489,0.010029227468172091,0.005983574716233581,0.9999918754770288,0.888867140697635,0.9999927240933908,0.8888700178852342,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.021121684095095825,0.013992554584179312,1.5094944935199373,0.01883209299696069
2a,H1,model_H1.pt,head,1,5,128,8,1,7,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.88888888888889,134,14.88888888888889,0.8529564227056284,0.05091482787604404,2.8776741243723736,0.014406895741793426,0.0013765969733942124,0.01437368371300411,0.9997918169517744,0.9999981049807728,0.015714822256969314,0.008703458442672563,0.01456950899977328,0.00773911541111595,0.9999909904531111,0.8888432255915492,0.9999922595064796,0.8888575235083376,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[6, 16, 16, 16, 16, 16, 16, 16, 16]",0.015717886977864914,0.008409860341489741,1.8689831150133718,0.012587588275790831
2a,H1,model_H1.pt,head,1,5,128,8,1,8,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,13.444444444444445,134,14.88888888888889,1.608001954220529,0.05473901448916308,3.8760465187133266,0.015171012458378224,0.0018193550741749465,0.015222119377755288,0.9997659339696958,0.9999966899471141,0.018087460074931123,0.009956967827110329,0.01848937954081997,0.009678447624096562,0.9999877232112058,0.8888315972393516,0.9999902068585496,0.8888438786375948,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[6, 16, 16, 16, 16, 16, 16, 16, 16]",0.011022739994619224,0.007095015712812045,1.5535892295086209,0.016274116429725836
2a,H1,model_H1.pt,head,1,5,128,8,1,9,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,13.444444444444445,133,14.777777777777779,2.806763566212893,0.07454453562424485,5.23178307775512,0.019334114109170557,0.0013472550800503861,0.019581140038161977,0.9996128802229303,0.9999981849037493,0.012939680819228605,0.007081300567134759,0.013568210945874333,0.007108483936820632,0.9999925945960182,0.8888610414901369,0.9999927771110022,0.8888631430263434,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.014274137941549192,0.01581205621666712,0.9027376165348537,0.012507124190604754
2a,H1,model_H1.pt,head,1,5,128,8,1,10,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,11.666666666666666,133,14.777777777777779,0.6364239367949243,0.06108799522425817,3.0329577293533907,0.016143298167729046,0.0005775302885637794,0.016118427316071177,0.9997393281320138,0.9999996664587658,0.009261623134722993,0.005420447561256351,0.008521502648965595,0.004955282708938301,0.9999946582530835,0.888871656923278,0.9999957429165844,0.8888757859947636,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.012304456010318043,0.013327129241534553,0.9232638017774071,0.01729487563390848
2a,H1,model_H1.pt,head,1,5,128,8,1,11,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.777777777777779,133,14.777777777777779,0.9678923803522056,0.0695361616369477,3.2098945970215644,0.015620641695757815,0.0007218416154734875,0.015553309766764764,0.9997573295198507,0.9999994789446822,0.010129284231099243,0.00585083759608756,0.009244893319256162,0.005372591342576323,0.9999939845534297,0.8888684020047206,0.9999951081853217,0.8888731922013093,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.006222804623764747,0.0039017384320634155,1.5948800085181123,0.022553931501457698
2a,H1,model_H1.pt,head,1,5,128,8,1,12,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,7,7,0.14893617021276595,1.4,5,0.7777777777777778,11.0,133,14.777777777777779,11.880296345312642,0.21398816799614342,17.829962237386116,0.01642240344896226,0.0008144652109634337,0.016526776956905062,0.9997241351961383,0.9999993366464202,0.011374576770778126,0.006733076604054457,0.010290661554701496,0.0062966725558473045,0.9999856332357804,0.8888575715432728,0.9999872886435114,0.8888629248448227,"[5, 1, 0, 1, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.03058339639733365,0.02591366824404121,1.1802032853595026,0.009368241219049825
2a,H1,model_H1.pt,head,1,5,128,8,1,13,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.555555555555555,133,14.777777777777779,0.8095100868547351,0.06281563023960722,3.0303838356119392,0.013336260899291102,0.0008053398078681186,0.013272384427447987,0.9998250062420669,0.9999993514277938,0.012297221562979032,0.007244287738296747,0.011264501570111914,0.006603426024677745,0.9999925339445062,0.8888578342571635,0.9999943267683875,0.8888663371046234,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.014406546264912556,0.008152075043003013,1.7672244414969909,0.013222742790598112
2a,H1,model_H1.pt,head,1,5,128,8,1,14,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,11.222222222222221,133,14.777777777777779,3.8212618543120516,0.19791897881580897,11.394822346643265,0.017849421135737488,0.0005366622120394276,0.0178297107379599,0.9996828258935583,0.9999997119936702,0.0050740735675616315,0.0030821510495135846,0.005691881497730761,0.0033847605587530864,0.9999969899984144,0.8888802744253135,0.9999973045692522,0.8888811258069307,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.046042857463483244,0.02906915268716432,1.5839077925313516,0.025883536980120046
2a,H1,model_H1.pt,head,1,5,128,8,1,15,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.333333333333334,133,14.777777777777779,2.053567601682142,0.11451417771986029,5.239580537238285,0.013595526969021585,0.0005741842650450505,0.013543304799700643,0.9998172861847452,0.9999996703124298,0.009218100957084613,0.0055008953167208115,0.008928689218638118,0.005251509834776409,0.999993617441184,0.888870372753535,0.9999946836155239,0.8888740129493737,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.007315759466619276,0.0011047638585610492,6.622011943935264,0.037135310661067074
2a,H2,model_H2.pt,head,2,5,128,8,2,0,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,14.0,143,15.88888888888889,1.3704160499387026,0.03411788770283067,4.504361071926476,0.009730591393138189,0.0035154457352149487,0.010289433485733013,0.9998942031941859,0.9999876416412827,0.03349436903206358,0.018515207685870484,0.03636648920872729,0.01905082706292165,0.999981295495298,0.8886914576985769,0.9999835519118503,0.8887191959305956,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.0067357750289744195,0.007285025343497189,0.9246055725786809,0.02911601519320608
2a,H2,model_H2.pt,head,2,5,128,8,2,1,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.777777777777779,133,14.777777777777779,16.19999848298581,0.8090466129658256,36.590232280547255,0.009217865634065502,0.0007845486085603541,0.009212110907859465,0.9999156013058751,0.9999993844834808,0.014786703902466142,0.00888005140074487,0.013724875036348108,0.008260295986036593,0.9999953554858533,0.8888441239773841,0.9999960968369019,0.8888537084898245,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.008356990574935212,0.010177619192261258,0.8211144882773376,0.004801980520109747
2a,H2,model_H2.pt,head,2,5,128,8,2,2,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.555555555555555,133,14.777777777777779,3.7783556834961884,0.2125347409767084,9.684441428099616,0.009030755960943182,0.0005522444460226005,0.00916162182019757,0.9999154889635334,0.9999996950260719,0.010437052833087627,0.006848996146643058,0.012015286348198548,0.007728873166818909,0.9999945115256502,0.888863422709818,0.9999934191242609,0.8888599682460572,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.006928618964425773,0.006865617767882257,1.0091763332410142,0.009243166602802975
2a,H2,model_H2.pt,head,2,5,128,8,2,3,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,11.88888888888889,133,14.777777777777779,2270.638476475961,17.888513552403143,2365.9817404789887,0.012286714933445346,0.0005339280220688002,0.012243778278094163,0.9998494567650339,0.9999997149208673,0.01171288224590135,0.007168707574323722,0.01129893958252103,0.006747853017827723,0.9999949037745004,0.8888601551005132,0.9999942202240786,0.8888647755885023,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.004278372016607079,0.0015213424541473813,2.812234684533827,0.008082911699277391
2a,H2,model_H2.pt,head,2,5,128,8,2,4,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,13.88888888888889,142,15.777777777777779,7.4085253991684805,0.10742128230529005,13.41169742154873,0.013369300701417463,0.0026463067200503737,0.01350476773308589,0.9998154145969977,0.9999929970607434,0.03904577714703221,0.021071737876064884,0.03730667133971546,0.019494550245186426,0.9999760209842543,0.8886312882186829,0.9999793852030039,0.8887072619630324,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[14, 16, 16, 16, 16, 16, 16, 16, 16]",0.005598151394109019,0.005577510141091369,1.0037008006252788,0.009425711893393373
2a,H2,model_H2.pt,head,2,5,128,8,2,5,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.777777777777779,134,14.88888888888889,18.09954487492775,0.25181597040548936,24.868327729408083,0.01275322651868796,0.0019953681585963695,0.01272222570450408,0.9998392128202183,0.9999960185059117,0.010982183725065736,0.00654798469661334,0.016126718536776007,0.00882882395145433,0.9999938243400528,0.8888649504973515,0.9999917131579656,0.8888528824271801,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[6, 16, 16, 16, 16, 16, 16, 16, 16]",0.005803988210438593,0.005796053675780134,1.0013689546547189,0.013695846572729667
2a,H2,model_H2.pt,head,2,5,128,8,2,6,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.88888888888889,133,14.777777777777779,23.490550300587483,0.7661387595073627,34.61518452514124,0.006607821218536736,0.0007607244851184686,0.00668966199122024,0.9999551534075263,0.9999994212982577,0.02011471737059612,0.01163183867121744,0.020875386965173513,0.012316076719062662,0.9999951188841028,0.8888117268758955,0.9999943718844801,0.8888146916931693,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.039168091474044875,0.03428245988220483,1.142511115264983,0.011527777790327506
2a,H2,model_H2.pt,head,2,5,128,8,2,7,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.555555555555555,133,14.777777777777779,62.794356407328074,1.5179365927626596,68.56509270116588,0.0054106941544712715,0.0005867068072519678,0.005476934569166659,0.9999699958406174,0.9999996557751223,0.01727014563607133,0.010316310914387434,0.017873272619906597,0.010707409945474608,0.999996321348842,0.8888273537828396,0.9999961571319901,0.8888287014633787,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.018574721938216646,0.014599552828603271,1.2722801962691124,0.007111770288588015
2a,H2,model_H2.pt,head,2,5,128,8,2,8,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,11.555555555555555,133,14.777777777777779,9.430060834194418,0.5520591966642638,29.06853329087251,0.011782698374707133,0.00047607436261359637,0.0117585777723074,0.9998618374607734,0.9999997733532012,0.012003389452494385,0.00754853150352922,0.010985987773998264,0.006989172904376062,0.9999937211057761,0.8888575100600176,0.9999947692315863,0.888863433440185,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.025752304557581818,0.02162535133964064,1.190838666763125,0.009430187457676662
2a,H2,model_H2.pt,head,2,5,128,8,2,9,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.333333333333334,133,14.777777777777779,50.99561779266818,2.0143263496861192,91.00047480217653,0.005826820613545744,0.0003595328860674415,0.005782835581597276,0.9999664920968369,0.9999998707361039,0.011526579814510607,0.007318461432888359,0.011475835669664142,0.007335494378152166,0.9999965290539137,0.8888600063764182,0.9999959804901144,0.8888626698106966,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.015622418330488996,0.010829401528547337,1.4425929530183925,0.008605039301516546
2a,H2,model_H2.pt,head,2,5,128,8,2,10,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.88888888888889,133,14.777777777777779,24.113199482949714,0.8593869112425083,38.91161542015722,0.007919878720631116,0.0007978902395804439,0.00786025158251609,0.9999376743422302,0.9999993633711656,0.016816253287669582,0.010538500523588068,0.018494147793427927,0.011090542205752795,0.9999952313827205,0.888824956996722,0.9999953516916757,0.8888269293282252,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.009200364095885094,0.005491750864398489,1.6753061679342605,0.00531535672775966
2a,H2,model_H2.pt,head,2,5,128,8,2,11,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.666666666666666,133,14.777777777777779,25.918023768012684,1.229203776839492,55.61143543640298,0.006055701580080733,0.0005740903465046692,0.00604560744813558,0.9999632732125776,0.999999670420274,0.011576550659226558,0.007435904426375949,0.011888447510815315,0.007479342704279353,0.9999966772875916,0.8888577529038112,0.9999955234235796,0.8888592128594781,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.03979057840843164,0.038488108615616204,1.0338408365509282,0.0049786573456968315
2a,H2,model_H2.pt,head,2,5,128,8,2,12,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,11.777777777777779,133,14.777777777777779,346.37777243637913,7.938986216998425,357.6387635888132,0.008252448598053299,0.0005466578963778101,0.00833265574020119,0.9999304850137992,0.9999997011651444,0.013298962462137276,0.008219795981933647,0.01286244377079028,0.007870176419995921,0.9999941627227295,0.888850171186529,0.9999952361274549,0.8888571048867319,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.05965496337888644,0.05774876217559516,1.0330085205548674,0.007663902961580317
2a,H2,model_H2.pt,head,2,5,128,8,2,13,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.444444444444445,133,14.777777777777779,13201.647036003274,93.29152021002514,13274.195054686983,0.010349379652682815,0.0006881094672900978,0.010377716089703778,0.9998919244622686,0.9999995265053611,0.008749783951618885,0.005608619459099513,0.010324422365645443,0.006287755217444766,0.9999930967633872,0.8888714605841925,0.9999922523158111,0.8888686684929537,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.005214524793334618,0.0028395760580225376,1.8363744047644843,0.00888892137475947
2a,H2,model_H2.pt,head,2,5,128,8,2,14,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,10.777777777777779,133,14.777777777777779,96.28706859098024,2.743690382840307,123.65901796170962,0.009759801854933014,0.0006109444806195268,0.009812289223858996,0.9999043250305822,0.9999996267468416,0.013682676160996256,0.009014867013429937,0.012645227547173262,0.008159326638138396,0.9999935046757663,0.8888436699171516,0.9999957456727923,0.8888535872614044,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.013016054016325107,0.005148266343257496,2.5282402168978257,0.009015275865406633
2a,H2,model_H2.pt,head,2,5,128,8,2,15,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,7,7,0.14893617021276595,1.4,5,0.7777777777777778,13.555555555555555,136,15.11111111111111,5.662667904763332,0.13742950528787665,9.97189623736243,0.006230498370234228,0.0018887220433466388,0.005985570099810424,0.9999639857584505,0.999996432729043,0.02195047901640814,0.013408932671141047,0.022982537281803113,0.013573352474188529,0.9999922297189374,0.8887845100168829,0.9999925271570376,0.8887933134411528,"[5, 1, 0, 0, 0, 0, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.025221888590505365,0.026738004172986267,0.9432973541079535,0.007352763250980763
2a,H8,model_H8.pt,head,8,5,128,8,8,0,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.222222222222221,133,14.777777777777779,167.33257115012896,4.727797681094075,212.8696035829842,0.012328115275383562,0.0005654248298810543,0.01235049324699515,0.9998485073362219,0.9999996802947617,0.00682445958029242,0.0038769654908741213,0.006370419663518013,0.0036014141136224065,0.9999968063915927,0.8888801802498408,0.9999973355356472,0.8888821942410622,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.013297933985657918,0.010097379567461857,1.3169688132265165,0.011171469220564716
2a,H8,model_H8.pt,head,8,5,128,8,8,1,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,14.0,143,15.88888888888889,3.1356714975115194,0.03926062591706845,5.193643097256382,0.016149584175150312,0.004486799835932886,0.01716645122349425,0.9997028124747702,0.9999798686272323,0.027453812108155493,0.013674719924234883,0.032224735986383396,0.015354549378658315,0.9999891363311315,0.8887765882170079,0.9999886564807065,0.8887732197216199,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.006543977813176227,0.0041830292752360835,1.5644111916493568,0.014073381715284177
2a,H8,model_H8.pt,head,8,5,128,8,8,2,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.333333333333334,133,14.777777777777779,57.52878115743708,2.074501820228127,93.43313205610028,0.0077798891607583015,0.0006599679423989961,0.007725373110454378,0.9999405919066842,0.999999564442315,0.010757799390481229,0.006356915421180844,0.01084877386278645,0.006211432224280364,0.9999962639647736,0.8888665985121271,0.9999960067612389,0.8888695723623071,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.0038096961797694263,0.001534915057149329,2.4820241107314827,0.006322009598361535
2a,H8,model_H8.pt,head,8,5,128,8,8,3,task,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.001,16,16,16,6,6,0.1276595744680851,1.2,5,0.6666666666666666,12.88888888888889,133,14.777777777777779,193.2347608096854,4.639984588349403,208.99383615175694,0.009567611551616142,0.0010846475170731174,0.00957469896381597,0.9999079587642,0.9999988235397637,0.010817180628910418,0.006388065542536324,0.013425358163138019,0.007290740526940415,0.9999955904487928,0.888865877057027,0.999995261928213,0.8888615137485046,"[5, 1, 0, 0, 0, 0, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.02275378440234821,0.01644784099974595,1.3833903430060916,0.008273674931195659
