selection_rank,bank_index,name,replicate,state_idx,basis_layer,n_ctx,n_tgt,r_T,rank_Q,candidate_dim,rank_to_alpha,best_rank,rho_TQ,best_rho,reach_alpha,krr_mse,base_mse,mse,mse_ratio,mse_repair_factor,point_err,point_drift,E_F_T,E_F_TQ,damage_vs_base
11,11,keep_random_A,keep_random_A_03,1,8,47,40,3,26,26,,26,0.07128877552296266,0.07128877552296266,0.0,0.0013476570944672896,773919.8774994764,117612.75830325563,87272021.0401492,6.580237456075832,22057.300420090265,0.7890152244103826,,,
11,11,keep_random_A,keep_random_A_04,1,8,47,40,3,26,26,,26,0.07128877552296266,0.07128877552296266,0.0,0.0013476570944672896,773919.8774994764,7665.749556163838,5688204.801974499,100.95814790573047,5630.461642462046,0.9474975412869824,,,
12,58,base,base,1,8,47,40,2,2,31,2,31,0.047356491899702154,0.02269864801435596,1.0,0.0017444807648983457,911315.723310858,911315.723310858,522399410.5569643,1.0,86868.1296083024,0.0,144318.63619255842,144318.6460194521,0.0
12,58,keep_Q,keep_Q,1,8,47,40,2,2,31,2,31,0.047356491899702154,0.02269864801435596,1.0,0.0017444807648983457,911315.723310858,0.002690119867817481,1.5420748236076076,338763983.79608893,3.5327340278713364,1.000012276028796,4.602673705035047,4.648099037889141,144318.97795006618
12,58,remove_Q,remove_Q,1,8,47,40,2,2,31,2,31,0.047356491899702154,0.02269864801435596,1.0,0.0017444807648983457,911315.723310858,747772.029321751,428650200.3163819,1.2187079585437897,78688.99697270848,0.7259117440863053,977075.9015606456,977075.8688567627,1022725.9559590252
12,58,zero_context,zero_context,1,8,47,40,2,2,31,2,31,0.047356491899702154,0.02269864801435596,1.0,0.0017444807648983457,911315.723310858,0.001642093680596533,0.9413079889661157,554971822.9107361,1.5419270243739032,1.0000066498818647,,,
12,58,keep_response_svd,keep_response_svd,1,8,47,40,2,2,31,2,31,0.047356491899702154,0.02269864801435596,1.0,0.0017444807648983457,911315.723310858,17004.90664958212,9747832.702857591,53.5913393757591,11865.858301710456,0.9449583912512188,,,
12,58,keep_krr_oracle,keep_krr_oracle,1,8,47,40,2,2,31,2,31,0.047356491899702154,0.02269864801435596,1.0,0.0017444807648983457,911315.723310858,0.0031642087380675367,1.8138398552373385,288007460.55313087,2.4139680720440104,1.000004741445809,,,
12,58,keep_random_A,keep_random_A_00,1,8,47,40,2,2,31,2,31,0.047356491899702154,0.02269864801435596,1.0,0.0017444807648983457,911315.723310858,0.0021391915649559027,1.226262626679382,426009403.8514236,1.8252122970751685,1.0000097141029507,,,
12,58,keep_random_A,keep_random_A_01,1,8,47,40,2,2,31,2,31,0.047356491899702154,0.02269864801435596,1.0,0.0017444807648983457,911315.723310858,0.0021085930194270188,1.208722424377027,432191378.28621644,1.3283283744891046,1.0000090771000658,,,
12,58,keep_random_A,keep_random_A_02,1,8,47,40,2,2,31,2,31,0.047356491899702154,0.02269864801435596,1.0,0.0017444807648983457,911315.723310858,0.0021253276380206526,1.218315318108136,428788346.32742983,2.38171088871572,1.0000118376990088,,,
12,58,keep_random_A,keep_random_A_03,1,8,47,40,2,2,31,2,31,0.047356491899702154,0.02269864801435596,1.0,0.0017444807648983457,911315.723310858,21.04767608994386,12065.295595947915,43297.68851518319,416.5756335191623,1.0010829147760751,,,
12,58,keep_random_A,keep_random_A_04,1,8,47,40,2,2,31,2,31,0.047356491899702154,0.02269864801435596,1.0,0.0017444807648983457,911315.723310858,0.0048503859600553725,2.7804181379655475,187885197.34632713,3.9215150285359246,0.9999910633134181,,,
13,24,base,base,1,8,47,40,0,0,22,0,22,0.04098403436216207,0.02018874178310558,1.0,0.0019059286161568032,871531.0770539064,871531.0770539064,457273724.5591597,1.0,94857.16321648692,0.0,222333.846388592,222333.87235792747,0.0
13,24,keep_Q,keep_Q,1,8,47,40,0,0,22,0,22,0.04098403436216207,0.02018874178310558,1.0,0.0019059286161568032,871531.0770539064,0.0018181151465585937,0.9539261497761231,479359670.2076751,1.1177602576967276,1.0000033567314373,0.8809688369187382,0.4723882336237961,222333.88712503176
13,24,remove_Q,remove_Q,1,8,47,40,0,0,22,0,22,0.04098403436216207,0.02018874178310558,1.0,0.0019059286161568032,871531.0770539064,871531.0770539064,457273724.5591597,1.0,94857.16321648692,0.0,222333.846388592,222333.87235792747,0.0
13,24,zero_context,zero_context,1,8,47,40,0,0,22,0,22,0.04098403436216207,0.02018874178310558,1.0,0.0019059286161568032,871531.0770539064,0.0018181151465585937,0.9539261497761231,479359670.2076751,1.1177602576967276,1.0000033567314373,,,
13,24,keep_response_svd,keep_response_svd,1,8,47,40,0,0,22,0,22,0.04098403436216207,0.02018874178310558,1.0,0.0019059286161568032,871531.0770539064,0.0018181151465585937,0.9539261497761231,479359670.2076751,1.1177602576967276,1.0000033567314373,,,
13,24,keep_krr_oracle,keep_krr_oracle,1,8,47,40,0,0,22,0,22,0.04098403436216207,0.02018874178310558,1.0,0.0019059286161568032,871531.0770539064,0.0018181151465585937,0.9539261497761231,479359670.2076751,1.1177602576967276,1.0000033567314373,,,
13,24,keep_random_A,keep_random_A_00,1,8,47,40,0,0,22,0,22,0.04098403436216207,0.02018874178310558,1.0,0.0019059286161568032,871531.0770539064,0.0018181151465585937,0.9539261497761231,479359670.2076751,1.1177602576967276,1.0000033567314373,,,
13,24,keep_random_A,keep_random_A_01,1,8,47,40,0,0,22,0,22,0.04098403436216207,0.02018874178310558,1.0,0.0019059286161568032,871531.0770539064,0.0018181151465585937,0.9539261497761231,479359670.2076751,1.1177602576967276,1.0000033567314373,,,
13,24,keep_random_A,keep_random_A_02,1,8,47,40,0,0,22,0,22,0.04098403436216207,0.02018874178310558,1.0,0.0019059286161568032,871531.0770539064,0.0018181151465585937,0.9539261497761231,479359670.2076751,1.1177602576967276,1.0000033567314373,,,
13,24,keep_random_A,keep_random_A_03,1,8,47,40,0,0,22,0,22,0.04098403436216207,0.02018874178310558,1.0,0.0019059286161568032,871531.0770539064,0.0018181151465585937,0.9539261497761231,479359670.2076751,1.1177602576967276,1.0000033567314373,,,
13,24,keep_random_A,keep_random_A_04,1,8,47,40,0,0,22,0,22,0.04098403436216207,0.02018874178310558,1.0,0.0019059286161568032,871531.0770539064,0.0018181151465585937,0.9539261497761231,479359670.2076751,1.1177602576967276,1.0000033567314373,,,
14,36,base,base,1,8,47,40,0,0,12,0,12,0.0403892391942862,0.026952325622326512,1.0,0.0017166566867459752,628834.5973899912,628834.5973899912,366313545.53599447,1.0,78502.25902806266,0.0,308707.4774394343,308707.5356025191,0.0
14,36,keep_Q,keep_Q,1,8,47,40,0,0,12,0,12,0.0403892391942862,0.026952325622326512,1.0,0.0017166566867459752,628834.5973899912,0.001551378820000241,0.9037210712999184,405339166.21982336,1.110798197112354,1.0000007422608732,0.8661542036192464,0.9832034444696126,308707.509427078
14,36,remove_Q,remove_Q,1,8,47,40,0,0,12,0,12,0.0403892391942862,0.026952325622326512,1.0,0.0017166566867459752,628834.5973899912,628834.5973899912,366313545.53599447,1.0,78502.25902806266,0.0,308707.4774394343,308707.5356025191,0.0
14,36,zero_context,zero_context,1,8,47,40,0,0,12,0,12,0.0403892391942862,0.026952325622326512,1.0,0.0017166566867459752,628834.5973899912,0.001551378820000241,0.9037210712999184,405339166.21982336,1.110798197112354,1.0000007422608732,,,
14,36,keep_response_svd,keep_response_svd,1,8,47,40,0,0,12,0,12,0.0403892391942862,0.026952325622326512,1.0,0.0017166566867459752,628834.5973899912,0.001551378820000241,0.9037210712999184,405339166.21982336,1.110798197112354,1.0000007422608732,,,
14,36,keep_krr_oracle,keep_krr_oracle,1,8,47,40,0,0,12,0,12,0.0403892391942862,0.026952325622326512,1.0,0.0017166566867459752,628834.5973899912,0.001551378820000241,0.9037210712999184,405339166.21982336,1.110798197112354,1.0000007422608732,,,
14,36,keep_random_A,keep_random_A_00,1,8,47,40,0,0,12,0,12,0.0403892391942862,0.026952325622326512,1.0,0.0017166566867459752,628834.5973899912,0.001551378820000241,0.9037210712999184,405339166.21982336,1.110798197112354,1.0000007422608732,,,
14,36,keep_random_A,keep_random_A_01,1,8,47,40,0,0,12,0,12,0.0403892391942862,0.026952325622326512,1.0,0.0017166566867459752,628834.5973899912,0.001551378820000241,0.9037210712999184,405339166.21982336,1.110798197112354,1.0000007422608732,,,
14,36,keep_random_A,keep_random_A_02,1,8,47,40,0,0,12,0,12,0.0403892391942862,0.026952325622326512,1.0,0.0017166566867459752,628834.5973899912,0.001551378820000241,0.9037210712999184,405339166.21982336,1.110798197112354,1.0000007422608732,,,
14,36,keep_random_A,keep_random_A_03,1,8,47,40,0,0,12,0,12,0.0403892391942862,0.026952325622326512,1.0,0.0017166566867459752,628834.5973899912,0.001551378820000241,0.9037210712999184,405339166.21982336,1.110798197112354,1.0000007422608732,,,
14,36,keep_random_A,keep_random_A_04,1,8,47,40,0,0,12,0,12,0.0403892391942862,0.026952325622326512,1.0,0.0017166566867459752,628834.5973899912,0.001551378820000241,0.9037210712999184,405339166.21982336,1.110798197112354,1.0000007422608732,,,
15,40,base,base,1,8,47,40,1,2,25,2,25,0.047804807208211245,0.02992881832504413,1.0,0.00212714533830909,762928.7221648883,762928.7221648883,358663185.0794716,1.0,68392.32959020665,0.0,64038.65328415825,64038.73125741476,0.0
15,40,keep_Q,keep_Q,1,8,47,40,1,2,25,2,25,0.047804807208211245,0.02992881832504413,1.0,0.00212714533830909,762928.7221648883,0.7564848298631907,355.633823528267,1008518.2042617602,68.33383643001086,0.9999858581136178,480.98766768767786,480.8653959386779,64084.64112365493
15,40,remove_Q,remove_Q,1,8,47,40,1,2,25,2,25,0.047804807208211245,0.02992881832504413,1.0,0.00212714533830909,762928.7221648883,1332625.1625708584,626485242.249685,0.5725006127702634,90390.28848960457,0.7931688560107295,159409.5193810298,159409.48911138545,162641.24039858868
15,40,zero_context,zero_context,1,8,47,40,1,2,25,2,25,0.047804807208211245,0.02992881832504413,1.0,0.00212714533830909,762928.7221648883,0.0019992909568803292,0.9398939136286782,381599646.3843129,1.0764125000761497,0.9999987353872124,,,
15,40,keep_response_svd,keep_response_svd,1,8,47,40,1,2,25,2,25,0.047804807208211245,0.02992881832504413,1.0,0.00212714533830909,762928.7221648883,57373.02117352772,26971838.802107744,13.297691259056592,18755.901889470824,0.8639292826619687,,,
15,40,keep_krr_oracle,keep_krr_oracle,1,8,47,40,1,2,25,2,25,0.047804807208211245,0.02992881832504413,1.0,0.00212714533830909,762928.7221648883,0.10837093833550367,50.94665436525831,7039975.235823379,24.606474477759765,1.0001595245163621,,,
15,40,keep_random_A,keep_random_A_00,1,8,47,40,1,2,25,2,25,0.047804807208211245,0.02992881832504413,1.0,0.00212714533830909,762928.7221648883,0.004253960392493743,1.999844728933896,179345516.12448058,2.316461396740103,1.0000087121528982,,,
15,40,keep_random_A,keep_random_A_01,1,8,47,40,1,2,25,2,25,0.047804807208211245,0.02992881832504413,1.0,0.00212714533830909,762928.7221648883,0.002155319157520491,1.0132448962014966,353974825.2609474,2.3089211085085615,0.9999891734617733,,,
15,40,keep_random_A,keep_random_A_02,1,8,47,40,1,2,25,2,25,0.047804807208211245,0.02992881832504413,1.0,0.00212714533830909,762928.7221648883,0.002644053534399485,1.2430055844239096,288545111.6019721,1.6714729979592462,1.0000087261513853,,,
15,40,keep_random_A,keep_random_A_03,1,8,47,40,1,2,25,2,25,0.047804807208211245,0.02992881832504413,1.0,0.00212714533830909,762928.7221648883,0.002203495815733024,1.0358933995006785,346235611.9387907,2.5280962653069854,0.9999921007577056,,,
15,40,keep_random_A,keep_random_A_04,1,8,47,40,1,2,25,2,25,0.047804807208211245,0.02992881832504413,1.0,0.00212714533830909,762928.7221648883,0.0019368116457370715,0.9105215383527491,393909611.1096279,1.6642396710787484,1.0000030125751842,,,
16,2,base,base,1,8,47,40,2,2,32,2,32,0.04712468088874204,0.04080641386945708,1.0,0.0025670360456740626,854428.9210483957,854428.9210483957,332846483.5888334,1.0,10263.841021318805,0.0,1697170.8783269867,1697170.7876389085,0.0
16,2,keep_Q,keep_Q,1,8,47,40,2,2,32,2,32,0.04712468088874204,0.04080641386945708,1.0,0.0025670360456740626,854428.9210483957,0.09325199948598331,36.326719931779074,9162580.167268422,3.0387571458038405,0.9999403192928648,14.322628538198042,14.422056673659966,1697170.7196311336
16,2,remove_Q,remove_Q,1,8,47,40,2,2,32,2,32,0.04712468088874204,0.04080641386945708,1.0,0.0025670360456740626,854428.9210483957,424715.62764890457,165449810.63457605,2.0117670870230326,7236.46821035593,0.8741274706008897,42471.9185790852,42471.8916583624,1696808.691644746
16,2,zero_context,zero_context,1,8,47,40,2,2,32,2,32,0.04712468088874204,0.04080641386945708,1.0,0.0025670360456740626,854428.9210483957,0.003187585582578484,1.2417377574226758,268048935.13078192,0.7542665285268463,0.9999919889249784,,,
16,2,keep_response_svd,keep_response_svd,1,8,47,40,2,2,32,2,32,0.04712468088874204,0.04080641386945708,1.0,0.0025670360456740626,854428.9210483957,47.160703891004566,18371.656280588348,18117.391187016812,76.34747969334167,0.9996055050991145,,,
16,2,keep_krr_oracle,keep_krr_oracle,1,8,47,40,2,2,32,2,32,0.04712468088874204,0.04080641386945708,1.0,0.0025670360456740626,854428.9210483957,0.0950524936208097,37.028110213329875,8989021.629005816,3.0909992761350678,0.999973722390168,,,
16,2,keep_random_A,keep_random_A_00,1,8,47,40,2,2,32,2,32,0.04712468088874204,0.04080641386945708,1.0,0.0025670360456740626,854428.9210483957,0.006647205465856859,2.589447653864716,128539568.30989207,0.7480229815601909,0.9999628148300159,,,
16,2,keep_random_A,keep_random_A_01,1,8,47,40,2,2,32,2,32,0.04712468088874204,0.04080641386945708,1.0,0.0025670360456740626,854428.9210483957,0.0025776318457188885,1.0041276397589671,331478260.7405674,0.7227683916740363,0.999994216045989,,,
16,2,keep_random_A,keep_random_A_02,1,8,47,40,2,2,32,2,32,0.04712468088874204,0.04080641386945708,1.0,0.0025670360456740626,854428.9210483957,0.0020749216907744207,0.808294723508481,411788514.6448578,0.5128940681842373,1.0000112353548147,,,
16,2,keep_random_A,keep_random_A_03,1,8,47,40,2,2,32,2,32,0.04712468088874204,0.04080641386945708,1.0,0.0025670360456740626,854428.9210483957,0.002995737977691588,1.1670026927514199,285214837.68309706,0.5274060725969053,0.9999799000770423,,,
16,2,keep_random_A,keep_random_A_04,1,8,47,40,2,2,32,2,32,0.04712468088874204,0.04080641386945708,1.0,0.0025670360456740626,854428.9210483957,0.0034126218479617826,1.3294016084085343,250373161.49127704,0.3507031274006027,0.9999755426791626,,,
17,7,base,base,1,8,47,40,0,0,19,0,19,0.0312509808352013,0.01783350229295586,1.0,0.0013033407478667742,420367.2626963608,420367.2626963608,322530591.77685606,1.0,107262.61813987695,0.0,193684.61260233304,193684.63375330114,0.0
17,7,keep_Q,keep_Q,1,8,47,40,0,0,19,0,19,0.0312509808352013,0.01783350229295586,1.0,0.0013033407478667742,420367.2626963608,0.0014835924607766817,1.1382997602161462,283344162.0998078,1.3709868221837376,1.0000036696775685,0.941828478952113,0.9830203668029608,193684.63348783614
17,7,remove_Q,remove_Q,1,8,47,40,0,0,19,0,19,0.0312509808352013,0.01783350229295586,1.0,0.0013033407478667742,420367.2626963608,420367.2626963608,322530591.77685606,1.0,107262.61813987695,0.0,193684.61260233304,193684.63375330114,0.0
17,7,zero_context,zero_context,1,8,47,40,0,0,19,0,19,0.0312509808352013,0.01783350229295586,1.0,0.0013033407478667742,420367.2626963608,0.0014835924607766817,1.1382997602161462,283344162.0998078,1.3709868221837376,1.0000036696775685,,,
17,7,keep_response_svd,keep_response_svd,1,8,47,40,0,0,19,0,19,0.0312509808352013,0.01783350229295586,1.0,0.0013033407478667742,420367.2626963608,0.0014835924607766817,1.1382997602161462,283344162.0998078,1.3709868221837376,1.0000036696775685,,,
17,7,keep_krr_oracle,keep_krr_oracle,1,8,47,40,0,0,19,0,19,0.0312509808352013,0.01783350229295586,1.0,0.0013033407478667742,420367.2626963608,0.0014835924607766817,1.1382997602161462,283344162.0998078,1.3709868221837376,1.0000036696775685,,,
17,7,keep_random_A,keep_random_A_00,1,8,47,40,0,0,19,0,19,0.0312509808352013,0.01783350229295586,1.0,0.0013033407478667742,420367.2626963608,0.0014835924607766817,1.1382997602161462,283344162.0998078,1.3709868221837376,1.0000036696775685,,,
17,7,keep_random_A,keep_random_A_01,1,8,47,40,0,0,19,0,19,0.0312509808352013,0.01783350229295586,1.0,0.0013033407478667742,420367.2626963608,0.0014835924607766817,1.1382997602161462,283344162.0998078,1.3709868221837376,1.0000036696775685,,,
17,7,keep_random_A,keep_random_A_02,1,8,47,40,0,0,19,0,19,0.0312509808352013,0.01783350229295586,1.0,0.0013033407478667742,420367.2626963608,0.0014835924607766817,1.1382997602161462,283344162.0998078,1.3709868221837376,1.0000036696775685,,,
17,7,keep_random_A,keep_random_A_03,1,8,47,40,0,0,19,0,19,0.0312509808352013,0.01783350229295586,1.0,0.0013033407478667742,420367.2626963608,0.0014835924607766817,1.1382997602161462,283344162.0998078,1.3709868221837376,1.0000036696775685,,,
17,7,keep_random_A,keep_random_A_04,1,8,47,40,0,0,19,0,19,0.0312509808352013,0.01783350229295586,1.0,0.0013033407478667742,420367.2626963608,0.0014835924607766817,1.1382997602161462,283344162.0998078,1.3709868221837376,1.0000036696775685,,,
18,76,base,base,1,8,47,40,0,0,24,0,24,0.0353510258886934,0.018818344658258813,1.0,0.001987819749897871,608583.9500271453,608583.9500271453,306156506.4228851,1.0,109676.85238380921,0.0,690747.788121357,690747.8521026457,0.0
18,76,keep_Q,keep_Q,1,8,47,40,0,0,24,0,24,0.0353510258886934,0.018818344658258813,1.0,0.001987819749897871,608583.9500271453,0.002000039176394994,1.0061471501617543,304286014.5990231,1.3178129045310771,1.0000033374507145,1.234970963999507,1.2542244943178138,690747.8246679213
18,76,remove_Q,remove_Q,1,8,47,40,0,0,24,0,24,0.0353510258886934,0.018818344658258813,1.0,0.001987819749897871,608583.9500271453,608583.9500271453,306156506.4228851,1.0,109676.85238380921,0.0,690747.788121357,690747.8521026457,0.0
18,76,zero_context,zero_context,1,8,47,40,0,0,24,0,24,0.0353510258886934,0.018818344658258813,1.0,0.001987819749897871,608583.9500271453,0.002000039176394994,1.0061471501617543,304286014.5990231,1.3178129045310771,1.0000033374507145,,,
18,76,keep_response_svd,keep_response_svd,1,8,47,40,0,0,24,0,24,0.0353510258886934,0.018818344658258813,1.0,0.001987819749897871,608583.9500271453,0.002000039176394994,1.0061471501617543,304286014.5990231,1.3178129045310771,1.0000033374507145,,,
18,76,keep_krr_oracle,keep_krr_oracle,1,8,47,40,0,0,24,0,24,0.0353510258886934,0.018818344658258813,1.0,0.001987819749897871,608583.9500271453,0.002000039176394994,1.0061471501617543,304286014.5990231,1.3178129045310771,1.0000033374507145,,,
18,76,keep_random_A,keep_random_A_00,1,8,47,40,0,0,24,0,24,0.0353510258886934,0.018818344658258813,1.0,0.001987819749897871,608583.9500271453,0.002000039176394994,1.0061471501617543,304286014.5990231,1.3178129045310771,1.0000033374507145,,,
18,76,keep_random_A,keep_random_A_01,1,8,47,40,0,0,24,0,24,0.0353510258886934,0.018818344658258813,1.0,0.001987819749897871,608583.9500271453,0.002000039176394994,1.0061471501617543,304286014.5990231,1.3178129045310771,1.0000033374507145,,,
18,76,keep_random_A,keep_random_A_02,1,8,47,40,0,0,24,0,24,0.0353510258886934,0.018818344658258813,1.0,0.001987819749897871,608583.9500271453,0.002000039176394994,1.0061471501617543,304286014.5990231,1.3178129045310771,1.0000033374507145,,,
18,76,keep_random_A,keep_random_A_03,1,8,47,40,0,0,24,0,24,0.0353510258886934,0.018818344658258813,1.0,0.001987819749897871,608583.9500271453,0.002000039176394994,1.0061471501617543,304286014.5990231,1.3178129045310771,1.0000033374507145,,,
18,76,keep_random_A,keep_random_A_04,1,8,47,40,0,0,24,0,24,0.0353510258886934,0.018818344658258813,1.0,0.001987819749897871,608583.9500271453,0.002000039176394994,1.0061471501617543,304286014.5990231,1.3178129045310771,1.0000033374507145,,,
19,67,base,base,1,8,47,40,2,10,14,10,14,0.04987723926197176,0.04900130860168894,1.0,0.0051784457876650125,1502313.3424035283,1502313.3424035283,290108925.34242964,1.0,56601.14672632866,0.0,3692759.118411378,3692759.125368452,0.0
19,67,keep_Q,keep_Q,1,8,47,40,2,10,14,10,14,0.04987723926197176,0.04900130860168894,1.0,0.0051784457876650125,1502313.3424035283,2134.129990148979,412117.858843371,703.9465024802239,2132.543434964183,0.9853808520230778,4957.3239430920985,4957.483318966699,3692316.926011229
19,67,remove_Q,remove_Q,1,8,47,40,2,10,14,10,14,0.04987723926197176,0.04900130860168894,1.0,0.0051784457876650125,1502313.3424035283,296299.5999650301,57217862.678182654,5.07025099791169,25137.453097293877,0.6147259679976393,241689.66808146817,241689.6944952811,3625561.5733026713
19,67,zero_context,zero_context,1,8,47,40,2,10,14,10,14,0.04987723926197176,0.04900130860168894,1.0,0.0051784457876650125,1502313.3424035283,0.006233743730366637,1.2037866159022712,240996968.6570946,1.0515135922065386,1.0000010230100078,,,
19,67,keep_response_svd,keep_response_svd,1,8,47,40,2,10,14,10,14,0.04987723926197176,0.04900130860168894,1.0,0.0051784457876650125,1502313.3424035283,26435.485134370443,5104907.189979551,56.82942207291955,7508.518661249299,0.8995887091406002,,,
19,67,keep_krr_oracle,keep_krr_oracle,1,8,47,40,2,10,14,10,14,0.04987723926197176,0.04900130860168894,1.0,0.0051784457876650125,1502313.3424035283,173.21699606082908,33449.610783496006,8673.013483480321,607.1798927504138,0.9966431441398853,,,
19,67,keep_random_A,keep_random_A_00,1,8,47,40,2,10,14,10,14,0.04987723926197176,0.04900130860168894,1.0,0.0051784457876650125,1502313.3424035283,3.786636247676204,731.2302576761391,396740.8655440493,88.26976982134006,0.9996503196399092,,,
19,67,keep_random_A,keep_random_A_01,1,8,47,40,2,10,14,10,14,0.04987723926197176,0.04900130860168894,1.0,0.0051784457876650125,1502313.3424035283,0.32521904560452863,62.80244284476164,4619389.18617443,25.54689487918325,0.9999225265880387,,,
19,67,keep_random_A,keep_random_A_02,1,8,47,40,2,10,14,10,14,0.04987723926197176,0.04900130860168894,1.0,0.0051784457876650125,1502313.3424035283,0.00642145066007168,1.2400343507249778,233952329.76636443,2.3541137523513234,1.0000035141710961,,,
19,67,keep_random_A,keep_random_A_03,1,8,47,40,2,10,14,10,14,0.04987723926197176,0.04900130860168894,1.0,0.0051784457876650125,1502313.3424035283,40.173866868519,7757.9004426796555,37395.288517291556,293.11100722120517,0.998807056801,,,
19,67,keep_random_A,keep_random_A_04,1,8,47,40,2,10,14,10,14,0.04987723926197176,0.04900130860168894,1.0,0.0051784457876650125,1502313.3424035283,0.005525652341538639,1.0670484095248556,271879816.091579,1.6797070626854111,1.0000156361604304,,,
20,14,base,base,1,8,47,40,1,4,25,4,25,0.04968168541067542,0.0442454839346094,1.0,0.0022200284906775418,551029.5653887995,551029.5653887995,248208330.524906,1.0,109569.07106420136,0.0,366628.60413791594,366628.62508918945,0.0
20,14,keep_Q,keep_Q,1,8,47,40,1,4,25,4,25,0.04968168541067542,0.0442454839346094,1.0,0.0022200284906775418,551029.5653887995,0.0021894829219130394,0.9862409113699347,251671095.43258864,2.207355583834454,1.000000481412841,1.8124266819934556,1.7076454692635707,366628.4045808808
20,14,remove_Q,remove_Q,1,8,47,40,1,4,25,4,25,0.04968168541067542,0.0442454839346094,1.0,0.0022200284906775418,551029.5653887995,218776.86505106324,98546872.69544618,2.5186829752779727,69040.50349484314,0.5120278682643312,930873.419154075,930873.3902692515,1054788.7384663466
20,14,zero_context,zero_context,1,8,47,40,1,4,25,4,25,0.04968168541067542,0.0442454839346094,1.0,0.0022200284906775418,551029.5653887995,0.002307094510358601,1.0392184244691773,238841349.11454096,0.8316140836613426,0.9999998000475878,,,
20,14,keep_response_svd,keep_response_svd,1,8,47,40,1,4,25,4,25,0.04968168541067542,0.0442454839346094,1.0,0.0022200284906775418,551029.5653887995,0.3635032478977463,163.73810040014706,1515886.2226832276,90.44221965801157,0.9999862797332196,,,
20,14,keep_krr_oracle,keep_krr_oracle,1,8,47,40,1,4,25,4,25,0.04968168541067542,0.0442454839346094,1.0,0.0022200284906775418,551029.5653887995,0.002120384150813784,0.9551157382519236,259872516.5802241,2.5819339835639266,1.000007070258796,,,
20,14,keep_random_A,keep_random_A_00,1,8,47,40,1,4,25,4,25,0.04968168541067542,0.0442454839346094,1.0,0.0022200284906775418,551029.5653887995,0.0016633010886305988,0.7492251093241454,331286722.0224475,3.6196140243729014,0.9999891968642656,,,
20,14,keep_random_A,keep_random_A_01,1,8,47,40,1,4,25,4,25,0.04968168541067542,0.0442454839346094,1.0,0.0022200284906775418,551029.5653887995,0.004318158631749056,1.9450915381861495,127607531.90894398,5.5474260523617716,1.0000078719646333,,,
20,14,keep_random_A,keep_random_A_02,1,8,47,40,1,4,25,4,25,0.04968168541067542,0.0442454839346094,1.0,0.0022200284906775418,551029.5653887995,0.0016416933896414101,0.7394920364920062,335647063.49287254,3.0070365897440516,0.9999938496766841,,,
20,14,keep_random_A,keep_random_A_03,1,8,47,40,1,4,25,4,25,0.04968168541067542,0.0442454839346094,1.0,0.0022200284906775418,551029.5653887995,0.0025169931567209517,1.1337661508806933,218923743.95910597,1.8072469215553715,0.9999966061543042,,,
20,14,keep_random_A,keep_random_A_04,1,8,47,40,1,4,25,4,25,0.04968168541067542,0.0442454839346094,1.0,0.0022200284906775418,551029.5653887995,0.0031717099094388467,1.4286798222444688,173732649.3034447,2.932812647997656,1.0000071250994094,,,
21,21,base,base,1,8,47,40,3,9,9,,9,0.32152980353772737,0.32152980353772737,0.0,0.005676943485614943,1248461.3079961468,1248461.3079961468,219917867.97942907,1.0,28305.93408701261,0.0,84263.24780961794,84263.23729277437,0.0
21,21,keep_Q,keep_Q,1,8,47,40,3,9,9,,9,0.32152980353772737,0.32152980353772737,0.0,0.005676943485614943,1248461.3079961468,60743.17405978662,10699978.644090157,20.553112795313357,6243.564924854068,0.8977407077353683,8969.43102668307,8969.541907377874,85735.48602406924
21,21,remove_Q,remove_Q,1,8,47,40,3,9,9,,9,0.32152980353772737,0.32152980353772737,0.0,0.005676943485614943,1248461.3079961468,1337.0713918182985,235526.6342189882,933.7282329392675,926.4005272483936,1.0062451086524173,2870.6756738092786,2870.7264124416674,84163.54136822264
21,21,zero_context,zero_context,1,8,47,40,3,9,9,,9,0.32152980353772737,0.32152980353772737,0.0,0.005676943485614943,1248461.3079961468,0.010848766854635244,1.91102252156031,115078637.48244615,0.9736511062034421,1.000006237650621,,,
21,21,keep_response_svd,keep_response_svd,1,8,47,40,3,9,9,,9,0.32152980353772737,0.32152980353772737,0.0,0.005676943485614943,1248461.3079961468,60743.09612776551,10699964.91627671,20.553139164493107,6243.560919669011,0.8977407525352821,,,
21,21,keep_krr_oracle,keep_krr_oracle,1,8,47,40,3,9,9,,9,0.32152980353772737,0.32152980353772737,0.0,0.005676943485614943,1248461.3079961468,0.00599494187126252,1.056015774413356,208252445.94627303,1.416888436871021,1.0000490767768933,,,
21,21,keep_random_A,keep_random_A_00,1,8,47,40,3,9,9,,9,0.32152980353772737,0.32152980353772737,0.0,0.005676943485614943,1248461.3079961468,0.2909136736151908,51.24477183053695,4291518.141727372,13.463414079937792,1.000310320609587,,,
21,21,keep_random_A,keep_random_A_01,1,8,47,40,3,9,9,,9,0.32152980353772737,0.32152980353772737,0.0,0.005676943485614943,1248461.3079961468,43.6489768343921,7688.8165163166,28602.3040753719,166.94359849000324,1.0023348719130811,,,
21,21,keep_random_A,keep_random_A_02,1,8,47,40,3,9,9,,9,0.32152980353772737,0.32152980353772737,0.0,0.005676943485614943,1248461.3079961468,0.013129011111791789,2.3126901201429906,95091800.69737655,1.488732135706653,1.000035680860533,,,
