n_ctx,n_tgt,cap,r_T,r_T_strict,r_T_over_cap,r_T_strict_over_cap,rank_tau_task,krr_risk_total,krr_signal_total,krr_risk_per_tgt,krr_signal_per_tgt,krr_risk_over_signal,top_sval,tail_at_32,tail_at_48,tail_at_64,participation_rank,entropy_rank,episode
192.0,64.0,64.0,27.0,43.0,0.421875,0.671875,0.039708364920571844,1.9565456015297173,62.04345439846918,0.030571025023901834,0.9694289749760809,0.03153508489330601,6.247449042382029,0.023795061498673675,0.005132582380504351,0.0,2.41275686807452,4.573287183950207,16
192.0,64.0,64.0,25.0,43.0,0.390625,0.671875,0.039153343716597164,1.9038485357446469,62.09615146425505,0.029747633371010107,0.9702523666289852,0.030659686483799967,6.275054317796037,0.02366834244813563,0.005046126905251791,0.0,2.367117704518333,4.376497306532546,17
192.0,64.0,64.0,24.0,42.0,0.375,0.65625,0.037845961341543825,1.7823088725699328,62.217691127432374,0.0278485761339052,0.9721514238661308,0.028646335797312593,6.365959540812948,0.021918242221670155,0.004717448382829562,0.0,2.262616013563724,4.171415609508034,18
192.0,64.0,64.0,27.0,41.0,0.421875,0.640625,0.03518791326986884,1.5465829794803105,62.45341702051899,0.024165359054379852,0.9758346409456092,0.02476378480575623,6.423686567274449,0.02284563226382459,0.0040291933251246975,0.0,2.2083524632630818,4.1023950064034675,19
192.0,64.0,64.0,27.0,43.0,0.421875,0.671875,0.04033803386631022,2.0171175903562317,61.982882409643295,0.03151746234931612,0.9684825376506765,0.03254313952399181,6.070629978967213,0.025720217506359326,0.005934890865406132,0.0,2.650051401900043,4.943984533586199,20
192.0,64.0,64.0,26.0,40.0,0.40625,0.625,0.03664449821099331,1.6738549460569399,62.32614505394312,0.026153983532139685,0.9738460164678613,0.026856384982709834,6.319874265994277,0.02127751892825726,0.0035372103111056246,0.0,2.331610221458857,4.347974097451121,21
192.0,64.0,64.0,25.0,43.0,0.390625,0.671875,0.0415005810331281,2.131132804419473,61.868867195578815,0.03329895006905426,0.966701049930919,0.034445964521744636,6.20568983310862,0.024560058214689807,0.004721603258860395,0.0,2.452409892409101,4.588904957504609,22
192.0,64.0,64.0,26.0,41.0,0.40625,0.640625,0.03563256842335499,1.5849429094068541,62.41505709059442,0.024764732959482096,0.9752352670405379,0.025393598648901502,6.32371155855482,0.021439939537631226,0.004225070218962259,0.0,2.330105777959147,4.310545971031037,23
192.0,64.0,64.0,25.0,38.0,0.390625,0.59375,0.030819160535462013,1.1931057108399725,62.806894289159935,0.01864227673187457,0.981357723268124,0.01899641312221158,6.5982359662302414,0.01648377947995133,0.003188710952672306,0.0,2.0183892230403977,3.619177192492573,24
192.0,64.0,64.0,27.0,42.0,0.421875,0.65625,0.03869162136072103,1.8605080438880637,62.13949195611071,0.029070438185750995,0.9709295618142298,0.02994083127042808,6.270844800021937,0.025162384185513826,0.004492768493169619,0.0,2.386084081659259,4.5144394611781635,25
192.0,64.0,64.0,25.0,40.0,0.390625,0.625,0.03580785929216715,1.600184350783585,62.39981564921461,0.025002880480993514,0.9749971195189783,0.025644055741752818,6.378044790347537,0.019453103472752396,0.0036018849156141783,0.0,2.255806988144975,4.151505215046986,26
192.0,64.0,64.0,26.0,40.0,0.40625,0.625,0.03187137589525623,1.274315684863049,62.72568431513697,0.01991118257598514,0.9800888174240151,0.0203156920291344,6.483399970659862,0.019202364716021474,0.003996678078270694,0.0,2.146190710035164,3.889234491237114,27
192.0,64.0,64.0,26.0,43.0,0.40625,0.671875,0.03945028919958778,1.93196120424341,62.068038795758156,0.03018689381630328,0.9698131061837212,0.03112650635862225,6.235040026285603,0.02375532918107924,0.005241602510956121,0.0,2.4265860050681103,4.556201678882465,28
192.0,64.0,64.0,23.0,42.0,0.359375,0.65625,0.04766243438782012,2.7814145786484588,61.218585421352216,0.04345960279138217,0.9565403972086284,0.045434153035465163,6.1957439616236085,0.023201637140721605,0.004432443216623363,0.0,2.4170878170428787,4.523608395458864,29
192.0,64.0,64.0,24.0,40.0,0.375,0.625,0.03675677701209272,1.6838577606601448,62.316142239338426,0.026310277510314763,0.9736897224896629,0.027021213126334154,6.418344675269104,0.01837799439353253,0.0037311815891502742,0.0,2.2038925278555546,4.065984042735036,30
192.0,64.0,64.0,26.0,41.0,0.40625,0.640625,0.036321624465360546,1.645243231859144,62.354756768141314,0.025706925497799123,0.974293074502208,0.02638520807605356,6.2930192030186065,0.021849785846287852,0.004314170340742928,0.0,2.365008199515165,4.38004286315806,31
192.0,128.0,128.0,30.0,49.0,0.234375,0.3828125,0.0369380472260609,3.400129445173762,124.59987055482338,0.026563511290420016,0.9734364887095577,0.027288386657494106,8.930508336290833,0.032659474751156284,0.01070371312348163,0.0021150266842759288,2.3335797826973486,4.398923721865076,0
192.0,128.0,128.0,30.0,50.0,0.234375,0.390625,0.03899219665310364,3.7773412408395988,124.22265875915986,0.029510478444059365,0.9704895215559364,0.030407827996686128,9.02584033501298,0.03305161951180665,0.011299102569928885,0.002134300723759043,2.2419988122718486,4.261331410727825,1
192.0,128.0,128.0,31.0,50.0,0.2421875,0.390625,0.0387954847845661,3.7404356584075185,124.25956434159117,0.029222153581308738,0.970777846418681,0.030101792793389988,8.87779303932086,0.035737801889457,0.012158682845434978,0.002493669089258324,2.3797548081772337,4.555180920098418,2
192.0,128.0,128.0,32.0,50.0,0.25,0.390625,0.038284620265589604,3.645362071624753,124.35463792837113,0.02847939118456838,0.9715206088153995,0.029314242977607877,8.937233531483598,0.03621092306458952,0.011819814476430802,0.002599016180262251,2.3275366526133907,4.467485881365466,3
192.0,128.0,128.0,32.0,51.0,0.25,0.3984375,0.03884741792568318,3.7501629522435267,124.24983704775914,0.029298148064402552,0.9707018519356183,0.030182437589853815,8.771921005678477,0.036935146385613585,0.012911153348150566,0.00259454907087236,2.478687348811221,4.7189173211120155,4
192.0,128.0,128.0,31.0,51.0,0.2421875,0.3984375,0.03882281040381926,3.7455524285496913,124.2544475714443,0.029262128348044463,0.9707378716519086,0.030144212153017935,8.902551962758817,0.03622666466316191,0.012423281981832323,0.0024276168876684466,2.3538825903270313,4.489267258184388,5
192.0,128.0,128.0,30.0,50.0,0.234375,0.390625,0.04009948272195968,3.9881432226245823,124.01185677737513,0.03115736892675455,0.9688426310732432,0.03215937029137485,8.904748726403055,0.034989252069621384,0.011347959613759714,0.002384500454209622,2.347471923800784,4.525776816890622,6
192.0,128.0,128.0,31.0,49.0,0.2421875,0.3828125,0.03597193345922495,3.2290229691690313,124.77097703082954,0.025226741946633057,0.9747732580533558,0.025879599935898147,9.027916420053257,0.03313200935145841,0.01100280070966283,0.002066285906028514,2.2552689377972173,4.262256396965369,7
192.0,128.0,128.0,31.0,51.0,0.2421875,0.3984375,0.039750117136682035,3.921072322665774,124.07892767733536,0.03063337752082636,0.9693666224791825,0.031601436247598855,8.847736333419215,0.0361983063328498,0.012797039492714034,0.0024112496266847565,2.400675186327547,4.594095835479623,8
192.0,128.0,128.0,32.0,51.0,0.25,0.3984375,0.03558113117588847,3.160966512890147,124.83903348711229,0.024695050881954273,0.9753049491180648,0.02532033791511565,9.042842158472302,0.03548550821795693,0.012383848586491922,0.002373711585003894,2.243033699954473,4.22991614902588,9
192.0,128.0,128.0,32.0,51.0,0.25,0.3984375,0.03484228236026349,3.0341328647112493,124.96586713528991,0.023704163005556635,0.9762958369944524,0.024279692801446557,8.975308320188102,0.03426377944527484,0.012547078819574169,0.00226428612110962,2.308522364916313,4.356619595157458,10
192.0,128.0,128.0,32.0,53.0,0.25,0.4140625,0.04029666824868794,4.026225538570233,123.97377446142772,0.031454887020079945,0.9685451129799041,0.032476429438896295,8.856887311224913,0.038560757035241804,0.014945508712728614,0.002606880019379406,2.3893767505784806,4.5940756567024215,11
192.0,128.0,128.0,31.0,49.0,0.2421875,0.3828125,0.03677932043738708,3.371738869331243,124.62826113066906,0.026341709916650337,0.973658290083352,0.02705436823671998,8.937429688896858,0.03459679896987044,0.01116388120417532,0.0023860160552282616,2.3349022808486617,4.462588821990741,12
192.0,128.0,128.0,32.0,50.0,0.25,0.390625,0.034406440409710914,2.9604443756157703,125.03955562438185,0.023128471684498206,0.9768715283154832,0.023676062833339763,8.999909974360303,0.03292801447403638,0.01143879551635315,0.002132911191604606,2.2886066544865256,4.301191881555865,13
192.0,128.0,128.0,33.0,51.0,0.2578125,0.3984375,0.03978289790988691,3.927343668889235,124.0726563311136,0.03068237241319715,0.969317627586825,0.03165357932216969,8.805571457282355,0.04115918153980463,0.013587347441661839,0.00282217646886197,2.4428073504339802,4.730555780543871,14
192.0,128.0,128.0,31.0,50.0,0.2421875,0.390625,0.03921195343210945,3.818764942251599,124.18123505774771,0.029834101111340616,0.970165898888654,0.030751545839238406,8.883415410675408,0.036384124507143525,0.012144018381079116,0.002231469970103339,2.372377802410537,4.565474272769151,15
192.0,128.0,128.0,31.0,50.0,0.2421875,0.390625,0.03761544387152016,3.5225176147544897,124.47748238525081,0.02751966886526945,0.972480331134772,0.028298432353029663,8.973025086595563,0.03494232465170839,0.011680355480796602,0.0022326446122717756,2.297963938385172,4.383837846540475,16
192.0,128.0,128.0,32.0,52.0,0.25,0.40625,0.0415913459073088,4.280305655846877,123.71969434415342,0.033439887936303724,0.9665601120636986,0.034596801087628255,8.665463103786463,0.03974502825277059,0.014291189384708719,0.0028069622528574846,2.5735635908330545,4.9945099813012614,17
192.0,128.0,128.0,30.0,49.0,0.234375,0.3828125,0.03885818007969197,3.7521801855973638,124.24781981440654,0.029313907699979404,0.9706860923000511,0.030199163182115397,8.980566398532643,0.033460601342041936,0.010948215396000192,0.0020676274428297016,2.2826476926080104,4.335834943001352,18
192.0,128.0,128.0,34.0,51.0,0.265625,0.3984375,0.033973617694052834,2.888099865746253,125.11190013425771,0.0225632802011426,0.9774367197988884,0.02308413398443319,8.97911878463288,0.03748815559906411,0.01266798404484887,0.0028571067008907373,2.3131636046990502,4.415699852342824,19
192.0,128.0,128.0,32.0,50.0,0.25,0.390625,0.03381437384284046,2.8616925437258685,125.13830745627223,0.022356972997858347,0.9776430270021268,0.02286823756766746,9.088796751699993,0.03351905611875336,0.011105761817940351,0.002157972855308579,2.2133815624441424,4.162085665106751,20
192.0,128.0,128.0,33.0,51.0,0.2578125,0.3984375,0.03756110952665935,3.512627690450286,124.4873723095522,0.02744240383164286,0.9725575961683766,0.028216738977473992,8.867024304596745,0.03814056967057541,0.012562541662130538,0.0027291335975251152,2.3965819457701594,4.5882985960315805,21
192.0,128.0,128.0,32.0,51.0,0.25,0.3984375,0.03832764565538612,3.6533262193481515,124.34667378065225,0.028541611088657434,0.9714583889113457,0.02938016842969677,8.857196801885992,0.03706259330496121,0.012734904459351893,0.0027358093925710955,2.39782795619474,4.559967729645522,22
192.0,128.0,128.0,34.0,52.0,0.265625,0.40625,0.03782671435440675,3.5610938583825327,124.43890614161741,0.027821045768613537,0.972178954231386,0.028617206376997637,8.81882249907914,0.04025946992258288,0.013860090647939105,0.0026252509597721662,2.443212108575994,4.718788512158164,23
192.0,128.0,128.0,31.0,50.0,0.2421875,0.390625,0.03982273330362098,3.934970750493761,124.0650292495095,0.03074195898823251,0.9692580410117929,0.03171700175542647,8.871098766196772,0.03540929292970234,0.01199549622285958,0.002566936206541321,2.3796101340611386,4.575038952475601,24
192.0,128.0,128.0,33.0,51.0,0.2578125,0.3984375,0.03726072726495584,3.458182041928247,124.54181795807398,0.02701704720256443,0.972982952797453,0.02776723592626847,8.846784136223576,0.03871187501066991,0.013510718923511406,0.002765947196488642,2.418993770832081,4.6474680906538985,25
192.0,128.0,128.0,29.0,48.0,0.2265625,0.375,0.03599886810275186,3.2337381498262383,124.76626185017707,0.025263579295517487,0.9747364207045084,0.025918370093586506,9.113531781551755,0.028827483019734586,0.0097207878620794,0.0016841766906366545,2.1772054905823035,4.060014915929437,26
192.0,128.0,128.0,30.0,50.0,0.234375,0.390625,0.04182581949606123,4.327066558403749,123.67293344159836,0.03380520748752929,0.9661947925124872,0.03498798353034191,8.892001330903621,0.03605818240120578,0.011509292617416664,0.002248986167599584,2.3479181958783952,4.544314687566693,27
192.0,128.0,128.0,33.0,53.0,0.2578125,0.4140625,0.04132121642343831,4.226716353562145,123.7732836464375,0.033021221512204255,0.966978778487793,0.03414885853425256,8.726035277293686,0.04224829354659947,0.015384504250263449,0.0030146116212664267,2.5136834514255266,4.889706724509766,28
192.0,128.0,128.0,31.0,50.0,0.2421875,0.390625,0.03786991114843773,3.569004884536235,124.4309951154654,0.027882850660439336,0.9721171493395734,0.028682603407811362,8.935832389176758,0.034828937363352935,0.01163785358809623,0.0024779350012312943,2.328653680779261,4.434176248810806,29
192.0,128.0,128.0,29.0,48.0,0.2265625,0.375,0.03846095035707653,3.6780516691338043,124.32194833086591,0.028734778665107846,0.9712652213348899,0.029584894047390103,9.012129201503173,0.030766531810100386,0.009809184840390084,0.001968410316164628,2.2561814589752966,4.270229506118941,30
192.0,128.0,128.0,34.0,51.0,0.265625,0.3984375,0.034909903832771795,3.0456410088196866,124.95435899118081,0.0237940703814038,0.9762059296186001,0.024374027712267498,9.031025607921597,0.03701648271048436,0.01302425874682244,0.0024492820368029124,2.2606330888584396,4.310383286434393,31
192.0,256.0,192.0,35.0,54.0,0.18229166666666666,0.28125,0.03689080802248191,6.7833372135836685,249.21666278641584,0.026497410990561205,0.9735025890094369,0.027218634331032315,12.696398756258034,0.042011084494484145,0.01705236729590268,0.0038249993296748867,2.2984812754165405,4.417785589310151,0
192.0,256.0,192.0,36.0,54.0,0.1875,0.28125,0.03823615313364097,7.272800265809131,248.7271997341907,0.02840937603831692,0.9715906239616824,0.029240068129184844,12.553744737720294,0.04388483543124382,0.01806387307879288,0.003746968493624019,2.3866632522907083,4.622779373137804,1
192.0,256.0,192.0,38.0,54.0,0.19791666666666666,0.28125,0.0347113752035001,6.023823747655033,249.97617625234923,0.023530561514277473,0.9764694384857392,0.02409759137036323,12.638077855469056,0.04534706678005106,0.018370705570624892,0.004472450331954488,2.349656573942748,4.5333209298562505,2
192.0,256.0,192.0,39.0,55.0,0.203125,0.2864583333333333,0.03516695461773876,6.179142521642861,249.82085747836214,0.024137275475167426,0.9758627245248521,0.024734293941721955,12.639906169246464,0.04820357374891673,0.019735676523376957,0.004655606812700036,2.347881502714781,4.568263781353417,3
192.0,256.0,192.0,34.0,52.0,0.17708333333333334,0.2708333333333333,0.03730223946268121,6.931366222378162,249.06863377761886,0.027075649306164695,0.9729243506938237,0.027829141378624217,12.703330975540753,0.03947361707252146,0.01487809297802967,0.003421427662936835,2.2911745847491867,4.376597231006909,4
192.0,256.0,192.0,37.0,54.0,0.19270833333333334,0.28125,0.03762690134196873,7.049209450146723,248.95079054985393,0.027535974414635636,0.9724640255853669,0.028315674091964962,12.538856037824628,0.04625450212136133,0.019180169160584872,0.004343353808635808,2.4006074363022525,4.659446673474385,5
192.0,256.0,192.0,37.0,54.0,0.19270833333333334,0.28125,0.03528384878240221,6.219289827157184,249.78071017285038,0.02429410088733275,0.9757058991126968,0.02489899969798852,12.68711900526242,0.04334595104527752,0.017365156420633632,0.00394667014336932,2.3128648660775384,4.429769140263681,6
192.0,256.0,192.0,36.0,54.0,0.1875,0.28125,0.03958290681712181,7.778307291566263,248.22169270843568,0.030384012857680717,0.9696159871423269,0.03133613024185895,12.611476957242829,0.04622439409514674,0.018794565030583032,0.004165064752216285,2.340020693519738,4.561594599009265,7
192.0,256.0,192.0,38.0,55.0,0.19791666666666666,0.2864583333333333,0.03848742708637502,7.365943273761525,248.6340567262329,0.028773215913130958,0.9712267840868473,0.029625640874580677,12.521690149997411,0.049709948953295,0.019790643371303613,0.0048587203158586955,2.4097209871216947,4.747543051538412,8
192.0,256.0,192.0,37.0,53.0,0.19270833333333334,0.2760416666666667,0.03562026347817195,6.335502127999318,249.66449787200037,0.024748055187497335,0.9752519448125014,0.02537606340508781,12.628439622551044,0.043769387377669645,0.016609987916175885,0.004133507928694881,2.3493723940032636,4.5055795983136075,9
192.0,256.0,192.0,34.0,54.0,0.17708333333333334,0.28125,0.040357465740624016,8.07600052424849,247.92399947574967,0.031546877047845666,0.9684531229521471,0.03257450082011282,12.586737584816555,0.04327647911676067,0.01699372792310283,0.004024880713498051,2.3510915173188356,4.561716171094606,10
192.0,256.0,192.0,38.0,54.0,0.19791666666666666,0.28125,0.03617846837947585,6.530520111450504,249.46947988855362,0.02550984418535353,0.9744901558146626,0.026177631485694682,12.567493961708434,0.04576260843169643,0.019094781655142348,0.004288648500627671,2.3895215356067596,4.6243750368433965,11
192.0,256.0,192.0,37.0,54.0,0.19270833333333334,0.28125,0.03799105354121752,7.182467171957858,248.81753282804095,0.02805651239046038,0.971943487609535,0.028866402983433116,12.517476264406989,0.046235304009319515,0.01898867116665907,0.004351508985713168,2.4116902889811955,4.67678295541212,12
192.0,256.0,192.0,39.0,55.0,0.203125,0.2864583333333333,0.0382685000600366,7.284760414490969,248.71523958551404,0.028456095369105348,0.9715439046309142,0.029289561936900417,12.453057272340416,0.05164036649729865,0.022014106365096008,0.005349261156414803,2.457573414751968,4.829155165013597,13
192.0,256.0,192.0,38.0,54.0,0.19791666666666666,0.28125,0.03581190118667661,6.402146341559641,249.59785365844175,0.025008384146717348,0.9749916158532881,0.025649845332085794,12.655294166994956,0.0451416728409578,0.018749646592499093,0.004170303094956079,2.3322837855488365,4.495460335109101,14
192.0,256.0,192.0,40.0,55.0,0.20833333333333334,0.2864583333333333,0.03606356462152291,6.4901537753161165,249.5098462246803,0.02535216318482858,0.9746478368151574,0.026011613864215175,12.616533080954147,0.0513498737852523,0.020858898292840655,0.005301892953204406,2.359437038694339,4.629797226295838,15
192.0,256.0,192.0,35.0,53.0,0.18229166666666666,0.2760416666666667,0.03576542192512514,6.38595307107787,249.61404692892145,0.024945129183897928,0.9750548708160994,0.025583308109644442,12.829495068594111,0.03979129470035155,0.015907759950599717,0.0034147177587664944,2.220109962744274,4.225566776718699,16
192.0,256.0,192.0,38.0,54.0,0.19791666666666666,0.28125,0.036523728064369314,6.652504952091906,249.34749504790557,0.02598634746910901,0.9740136525308811,0.026679654234399972,12.67146694394946,0.04604300846437411,0.019027769866889494,0.004432771138595078,2.3186857874846756,4.494503368734148,17
192.0,256.0,192.0,36.0,54.0,0.1875,0.28125,0.0367959320501021,6.749409945911176,249.25059005409275,0.02636488260121553,0.9736351173987998,0.02707881230871462,12.65213782272047,0.04275448480019086,0.017232260890977652,0.003989421954478405,2.3276563746974714,4.473104719493779,18
192.0,256.0,192.0,37.0,55.0,0.19270833333333334,0.2864583333333333,0.03986912969958684,7.887724945541559,248.11227505445726,0.030811425568521716,0.9691885744314737,0.03179095006004955,12.488583788686352,0.049247125138733666,0.019875025172517775,0.004508508459787763,2.4216983344109164,4.739578870397708,19
192.0,256.0,192.0,35.0,53.0,0.18229166666666666,0.2760416666666667,0.03752955767880452,7.013780943564542,248.98621905643108,0.02739758181079899,0.9726024181891839,0.0281693539913343,12.63316671525313,0.04206205662708195,0.017031734668245327,0.0035564970692425323,2.336058482804607,4.477434136491464,20
192.0,256.0,192.0,39.0,55.0,0.203125,0.2864583333333333,0.03686305254646668,6.773403882053999,249.22659611794685,0.026458608914273433,0.9735413910857299,0.02717769286087127,12.498889387746992,0.050200168173451146,0.02119457034092071,0.005036659005914005,2.4335652921546633,4.757998170172615,21
192.0,256.0,192.0,37.0,55.0,0.19270833333333334,0.2864583333333333,0.0380738022422384,7.212907132583501,248.7870928674158,0.0281754184866543,0.9718245815133429,0.028992288343621556,12.538399848140036,0.046195567929803574,0.018802839694486657,0.004380426141264856,2.3972523551678235,4.653184423799782,22
192.0,256.0,192.0,34.0,54.0,0.17708333333333334,0.28125,0.04021882237159979,8.022343385371606,247.9776566146257,0.031337278849107836,0.9686627211508816,0.03235107345916591,12.51358228879957,0.043076353586615386,0.01743969781305365,0.0035672359109406825,2.4002129609140015,4.637058895032198,23
192.0,256.0,192.0,34.0,53.0,0.17708333333333334,0.2760416666666667,0.03756540255413166,7.026817286532266,248.97318271346757,0.027448505025516663,0.9725514949744827,0.028223189381079233,12.662314724002297,0.04126912351903296,0.015835365759244855,0.0034887903429942106,2.31592733848767,4.428973588451626,24
192.0,256.0,192.0,37.0,54.0,0.19270833333333334,0.28125,0.036220401369267526,6.5452801262230995,249.4547198737754,0.025567500493058982,0.9744324995069351,0.02623834950701674,12.56052093340347,0.04474000322840421,0.018695179255274863,0.004259761352572108,2.3931151191758935,4.629424567514047,25
192.0,256.0,192.0,35.0,54.0,0.18229166666666666,0.28125,0.03977771724219525,7.852704489333891,248.14729551065855,0.03067462691146051,0.96932537308851,0.031645335780000734,12.491625600706886,0.04537722502297155,0.017827450339147174,0.004102960733879259,2.4189893353031895,4.698360614134183,26
192.0,256.0,192.0,38.0,55.0,0.19791666666666666,0.2864583333333333,0.036328072952208475,6.583249790205731,249.41675020979963,0.02571581949299114,0.9742841805070298,0.026394577688419612,12.585454872246714,0.047900901806837495,0.019664802530490452,0.004599300526182808,2.377520726430339,4.635142118158727,27
192.0,256.0,192.0,36.0,54.0,0.1875,0.28125,0.03924529529293559,7.650135464627949,248.34986453537599,0.029883341658702926,0.9701166583413124,0.030803864052594245,12.413001610561974,0.04559627914647646,0.018093281951827404,0.00420707907731498,2.4756558111724183,4.800494969665737,28
192.0,256.0,192.0,38.0,54.0,0.19791666666666666,0.28125,0.03402255178448032,5.79247450606452,250.20752549394047,0.022626853539314533,0.977373146460705,0.023150680598552898,12.799950323423984,0.04344541821070908,0.018036938349224867,0.00392598364681247,2.248757350830864,4.305998218374124,29
192.0,256.0,192.0,35.0,54.0,0.18229166666666666,0.28125,0.03819428516233223,7.257333059972151,248.74266694003097,0.028348957265516214,0.971651042734496,0.029176068381231043,12.595516030592881,0.04394989500455298,0.016956167463416993,0.003910318648086566,2.3560347323119326,4.5280123463716135,30
192.0,256.0,192.0,35.0,53.0,0.18229166666666666,0.2760416666666667,0.03675076447044683,6.733285659487479,249.26671434051755,0.026301897107372966,0.9736981028926467,0.02701237378324514,12.79219961425969,0.041405233375005644,0.01619178930545392,0.0035461427218175736,2.239094831553708,4.2953359737641845,31
256.0,64.0,64.0,25.0,39.0,0.390625,0.609375,0.03637032543621519,1.6495443679111244,62.350455632092476,0.025774130748611318,0.9742258692514449,0.026456011446724038,6.438836586646108,0.01930753164298057,0.0037878605758720468,0.0,2.1797068110320645,4.018035762136187,0
256.0,64.0,64.0,31.0,45.0,0.484375,0.703125,0.03444682190758046,1.483618192088104,62.516381807914144,0.023181534251376625,0.9768184657486585,0.023731670790651298,6.173049067723511,0.030697891331638978,0.006704218237793577,0.0,2.5454521476803205,4.815758855050385,1
256.0,64.0,64.0,27.0,43.0,0.421875,0.671875,0.03896244331810968,1.8858742876952368,62.11412571230558,0.029466785745238075,0.9705332142547747,0.030361439786338186,6.225144616496795,0.025355059447757382,0.004763643068195285,0.0,2.446968771067803,4.65419957245436,2
256.0,64.0,64.0,29.0,42.0,0.453125,0.65625,0.034796539525738725,1.5131797920834464,62.486820207916765,0.02364343425130385,0.9763565657486994,0.02421598325932594,6.296984356406179,0.02547642248150523,0.004852759124139011,0.0,2.368550495707584,4.418026353507306,3
256.0,64.0,64.0,31.0,44.0,0.484375,0.6875,0.03304266051428005,1.3676615556879708,62.63233844431345,0.021369711807624543,0.9786302881923976,0.02183634827723924,6.268199859206499,0.029494400465269115,0.0059951074990797475,0.0,2.4240443949779857,4.625296477916553,4
256.0,64.0,64.0,28.0,42.0,0.4375,0.65625,0.032242942326704355,1.303592887823227,62.69640711217793,0.020368638872237922,0.9796313611277802,0.020792146597663663,6.427485009397289,0.022653837088101387,0.00439373822483832,0.0,2.214570790518437,4.061962820111299,5
256.0,64.0,64.0,29.0,42.0,0.453125,0.65625,0.03123161974017297,1.2246394015434503,62.77536059845823,0.01913499064911641,0.9808650093509098,0.01950828143189524,6.30087926602716,0.023918557994677066,0.004772937196597032,0.0,2.3824922307529093,4.424552673478985,6
256.0,64.0,64.0,28.0,41.0,0.4375,0.640625,0.03060581093094708,1.176946759040197,62.82305324095732,0.018389793110003078,0.9816102068899581,0.018734313254817593,6.431594038385142,0.021024300941306265,0.004167665222690182,0.0,2.219482330091719,4.108869776326761,7
256.0,64.0,64.0,29.0,45.0,0.453125,0.703125,0.035137670721630765,1.5422759545399507,62.45772404545692,0.02409806178968673,0.9759019382102644,0.024693118074834954,6.2170291318898885,0.028145470447185895,0.006200560669125966,0.0,2.482011790086135,4.725116513005112,8
256.0,64.0,64.0,29.0,43.0,0.453125,0.671875,0.033298790897938316,1.3884848257183475,62.6115151742801,0.02169507540184918,0.9783049245981266,0.022176189505292387,6.257116851694013,0.025194482309247337,0.005592741028143023,0.0,2.427680038784083,4.51082641395997,9
256.0,64.0,64.0,30.0,44.0,0.46875,0.6875,0.034500549763569185,1.4881422013781347,62.511857798621996,0.023252221896533355,0.9767477781034687,0.023805758679770278,6.21722228294253,0.028525188327400707,0.00540188743058508,0.0,2.4787236969848427,4.656402221402088,10
256.0,64.0,64.0,29.0,43.0,0.453125,0.671875,0.033371632705689665,1.3944336496316254,62.60556635036585,0.021788025775494147,0.9782119742244664,0.022273317388869122,6.308654364745561,0.025275421975157326,0.005211622419189781,0.0,2.367856908817769,4.480232790782666,11
256.0,64.0,64.0,27.0,41.0,0.421875,0.640625,0.03101425644864883,1.2079730504372002,62.79202694956177,0.018874578913081252,0.9811254210869027,0.01923768206125111,6.451039919090894,0.021483539902739733,0.0040122764070135205,0.0,2.194204206853025,4.036783541110432,12
256.0,64.0,64.0,29.0,43.0,0.453125,0.671875,0.03680099327036134,1.6878044612431107,62.312195538755475,0.026371944706923604,0.9736280552930543,0.02708626211370361,6.16736733974215,0.028157659916411528,0.005065797225062499,0.0,2.5409187726868545,4.840207353523098,13
256.0,64.0,64.0,29.0,44.0,0.453125,0.6875,0.03471774236063096,1.5064954608833219,62.493504539114646,0.023538991576301904,0.9764610084236663,0.024106432692382985,6.212938882072039,0.026895895879769875,0.006262696458731247,0.0,2.4914151530118542,4.729776125566735,14
256.0,64.0,64.0,27.0,42.0,0.421875,0.65625,0.032239433631773326,1.3033149652032154,62.69668503479821,0.02036429633130024,0.979635703668722,0.020787621617950336,6.4345483258289295,0.022487221301918707,0.004848599890820727,0.0,2.2078912569261466,4.071908108739916,15
256.0,64.0,64.0,29.0,43.0,0.453125,0.671875,0.030837319568233882,1.1944858616851142,62.8055141383144,0.01866384158882991,0.9813361584111625,0.019018805563067606,6.395505099946463,0.02475990799579556,0.005129352507848738,0.0,2.2587570593667214,4.136276033368603,16
256.0,64.0,64.0,28.0,42.0,0.4375,0.65625,0.0328914281414973,1.3554354874085919,62.644564512593305,0.021178679490759248,0.9788213205092704,0.021636920903745607,6.3689638691075805,0.023864487528692056,0.005129623165226529,0.0,2.2880461670701493,4.2738366167424235,17
256.0,64.0,64.0,31.0,42.0,0.484375,0.65625,0.02636804881513435,0.8777452488724048,63.12225475112669,0.013714769513631325,0.9862852304863545,0.01390547996634616,6.4864766598301635,0.02283010505914472,0.004693158522956551,0.0,2.169238897983531,3.967250487164275,18
256.0,64.0,64.0,30.0,46.0,0.46875,0.71875,0.03778645024549647,1.7768635738673582,62.22313642613371,0.02776349334167747,0.9722365066583393,0.028556316443107597,6.076431199354157,0.031191256812970646,0.007187625857300361,0.0,2.6677976427180887,5.082035731824835,19
256.0,64.0,64.0,30.0,44.0,0.46875,0.6875,0.036775206494656494,1.6855022425825177,62.31449775741743,0.02633597254035184,0.9736640274596473,0.027048316254492506,6.217968112503377,0.029822465536084877,0.005527227640141788,0.0,2.4741094861688127,4.769772592819558,20
