checkpoint,ell,n,candidate_rank_mean,candidate_rank_std,causal_damage_tau_mean,causal_damage_tau_std,causal_max_damage_mean,causal_max_damage_std,causal_max_keep_mean,causal_max_keep_std,causal_mean_damage_mean,causal_mean_damage_std,causal_min_kept_damage_mean,causal_min_kept_damage_std,causal_sum_kept_damage_mean,causal_sum_kept_damage_std,d_x_mean,d_x_std,ell_mean,ell_std,entropy_rank_mean,entropy_rank_std,gamma_mean,gamma_std,hidden_s_mean,hidden_s_std,min_explainable_frac_mean,min_explainable_frac_std,n_causal_mean,n_causal_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,participation_rank_mean,participation_rank_std,s_mean,s_std,val_capture_mean,val_capture_std,val_explainable_frac_mean,val_explainable_frac_std,val_full_resid_ratio_mean,val_full_resid_ratio_std,val_resid_ratio_mean,val_resid_ratio_std,val_total_norm_mean,val_total_norm_std
L2,1.0,4,16.0,0.0,0.05,0.0,1.1639869430498666,0.5194714076646851,0.0,0.0,0.24066978162869085,0.18960074309389233,0.08629879900454498,0.0702186007697229,3.7397862215170306,3.1166892227291934,5.0,0.0,1.0,0.0,9.679963094760604,1.3150178670189425,0.95,0.0,12.0,0.816496580927726,0.001,0.0,8.0,0.0,4.0,0.0,2.0,0.0,5.375302541460755,0.9095592879822715,12.75,2.753785273643051,0.9571702084451432,0.003544051947091011,0.9382710817869413,0.0167453632811566,0.2467235235389382,0.0337919348481657,0.3181916589977784,0.029052120132822636,24.76272804465342,12.79315414132515
L2,2.0,4,16.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,10.78787499577951,4.054934888643258,0.95,0.0,12.75,2.6299556396765835,0.001,0.0,8.0,0.0,4.0,0.0,2.0,0.0,6.943967873881007,3.2038355954854576,0.0,0.0,0.9649354740153132,0.00865539873290685,0.9422795904235475,0.04233197699229145,0.2232632428514913,0.10246257181942557,0.2964445116164945,0.06386733725078314,98.01621460314297,98.07340956008501
L4,0.0,4,9.25,3.095695936834452,0.05,0.0,0.47108150539447735,0.03684722124278646,0.0,0.0,0.23032157209984033,0.12494512821107223,0.2359169979826417,0.08105502031544763,1.829104319988039,0.1908113883182457,5.0,0.0,0.0,0.0,3.3756336628972576,0.26348474486508383,0.95,0.0,4.75,0.5,0.001,0.0,8.0,0.0,4.0,0.0,4.0,0.0,2.7418765390448803,0.34034109303236154,5.0,0.0,0.9928777621707985,0.01424288143669629,0.9999892100450343,8.196583243269649e-06,0.0030374504296877664,0.0014439990087791177,0.04418576064491874,0.08311032795995765,1342.755036710651,1034.8225470562795
L4,1.0,4,16.0,0.0,0.05,0.0,0.2980900834748489,0.1736237845116114,0.0,0.0,0.026021270724507217,0.014150427280951594,0.2980900834748489,0.1736237845116114,0.2980900834748489,0.1736237845116114,5.0,0.0,1.0,0.0,6.772840620291377,1.8973571242992588,0.95,0.0,12.0,3.559026084010437,0.001,0.0,8.0,0.0,4.0,0.0,4.0,0.0,3.4955629665501085,1.050472869196555,1.0,0.0,0.9621841550285155,0.01158946455285331,0.78939988748344,0.12095650230071063,0.4412943724782543,0.1454161354437532,0.48051077281031357,0.11820035195653737,6.006969156721499,2.4182061449503043
L4,2.0,4,16.0,0.0,0.05,0.0,0.019404662189655576,0.021579536627156615,0.0,0.0,0.003234489479237369,0.001514630248030851,0.012887009450729127,0.025774018901458258,0.012887009450729127,0.025774018901458258,5.0,0.0,2.0,0.0,11.580913896955824,2.4372574923591457,0.95,0.0,14.0,1.1547005383792515,0.001,0.0,8.0,0.0,4.0,0.0,4.0,0.0,6.98928566672487,2.376987557987882,0.25,0.5,0.9618595772227911,0.008733868598579725,0.7545170771142329,0.10701385388206053,0.48678985743877656,0.1065742782002764,0.5175217802903377,0.09466593527630995,4.009194650486376,0.890645135427046
L4,3.0,4,16.0,0.0,0.05,0.0,0.005445636946116426,0.003680283764971988,0.0,0.0,0.001589600613496201,0.0003619743857200001,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,14.630349851473593,1.2010209122279163,0.95,0.0,15.0,0.816496580927726,0.001,0.0,8.0,0.0,4.0,0.0,4.0,0.0,10.462578094826972,2.3984725332542083,0.0,0.0,0.9672457773080926,0.022171042373154745,0.6196987063091031,0.11247411714012205,0.6108946643341726,0.09735846327804767,0.6292527960014505,0.08600213436339281,5.299052824425391,1.0304184097465239
L4,4.0,4,16.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,12.383620570960634,4.2224591293791525,0.95,0.0,13.5,1.2909944487358056,0.001,0.0,8.0,0.0,4.0,0.0,4.0,0.0,7.715967390393025,3.8659652851686093,0.0,0.0,0.9560425453505312,0.003885032636666251,0.7543861515205363,0.12638637970329517,0.48287659062878646,0.12881017921559215,0.5182781611257901,0.11592105913252969,8.493113422708795,2.946393552933011
L6,0.0,4,6.0,1.1547005383792515,0.05,0.0,1.6600045770713394,1.5214838445959877,0.0,0.0,0.639199614138785,0.3702801615264734,0.35730873176376193,0.05370790024746019,3.593625296751572,1.5779664194521739,5.0,0.0,0.0,0.0,3.6709177465690845,0.23129820781085475,0.95,0.0,5.0,0.0,0.001,0.0,8.0,0.0,4.0,0.0,6.0,0.0,3.0550468564336994,0.3551766051697102,5.0,0.0,0.9999998084479389,2.625292238471924e-07,0.9999947292957848,5.181979689891295e-06,0.002089283510363251,0.0010988470494483634,0.0021198998977575313,0.0011362386322027978,2009.6881885947346,1013.5403783768462
L6,1.0,4,16.0,0.0,0.05,0.0,0.2739115994320355,0.015545858235450807,0.0,0.0,0.019613383030650695,0.0012796389694566712,0.2739115994320355,0.015545858235450807,0.2739115994320355,0.015545858235450807,5.0,0.0,1.0,0.0,4.1067834792398195,0.7689422735900711,0.95,0.0,10.0,1.632993161855452,0.001,0.0,8.0,0.0,4.0,0.0,6.0,0.0,2.046200234049274,0.26231780811016214,1.0,0.0,0.954741581897691,0.0024450807627792574,0.8671103228440548,0.03979054893507169,0.36113577799473534,0.057394854682958726,0.4127601960117505,0.04822487343372556,6.746344591430013,1.4731205573154968
L6,2.0,4,16.0,0.0,0.05,0.0,0.005544730075209722,0.004497352919167938,0.0,0.0,0.0015977570310509077,0.000588054879071186,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,13.548992598135595,0.3201605883554236,0.95,0.0,14.25,0.9574271077563381,0.001,0.0,8.0,0.0,4.0,0.0,6.0,0.0,9.547849580120573,0.5726352363852002,0.0,0.0,0.9615775941171496,0.007594431882144384,0.7393908856387787,0.08035078979960161,0.5057481540627964,0.08023232119468586,0.5344057985647674,0.0697769613344348,3.7374136942230707,0.8837425001333736
L6,3.0,4,16.0,0.0,0.05,0.0,0.002459028678518117,0.0011241392529844612,0.0,0.0,0.0011074378644676955,0.00032306540333843913,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,13.50915231375857,0.3531709755957757,0.95,0.0,14.25,0.9574271077563381,0.001,0.0,8.0,0.0,4.0,0.0,6.0,0.0,9.456679793810345,0.9827051775057845,0.0,0.0,0.9618228566372223,0.006722302773031612,0.7359495061740361,0.0797918694306893,0.5091483534571019,0.08015358588612705,0.5376365043882423,0.06809164016280303,3.668612088891102,0.8528838117996483
L6,4.0,4,16.0,0.0,0.05,0.0,0.002130127580187563,0.0004986091373467532,0.0,0.0,0.0008843285593503219,0.00012588379459723792,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,16.197256440858336,0.41125528680531026,0.95,0.0,13.75,0.5,0.001,0.0,8.0,0.0,4.0,0.0,6.0,0.0,11.32564253434429,1.224115269194587,0.0,0.0,0.9528889504504601,0.00270775726867053,0.693578404711652,0.08784940795959675,0.5491209867281577,0.08072783264747886,0.579020288206324,0.07196290048928078,3.8684405093537,0.8299928710475076
L6,5.0,4,16.0,0.0,0.05,0.0,0.0040977768070294945,0.003841888142440871,0.0,0.0,0.000719758781737963,0.00026958086327320396,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,11.023436396593244,6.731867468534908,0.95,0.0,13.75,2.217355782608345,0.001,0.0,8.0,0.0,4.0,0.0,6.0,0.0,7.919596571896083,6.44862682200735,0.0,0.0,0.9669346956182717,0.022111104051085958,0.6512437039509252,0.22159427454854844,0.5650571657012156,0.19821434707158658,0.5911032870121444,0.17595454607400435,7.915452109401254,3.234325805464942
L6,6.0,4,16.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,4.9391026212049365,1.3714755020519003,0.95,0.0,11.25,1.2583057392117916,0.001,0.0,8.0,0.0,4.0,0.0,6.0,0.0,2.231849090437933,0.4831371288998782,0.0,0.0,0.9544070382070842,0.0023874218873530238,0.8434252119169443,0.032313805646305614,0.39417488212353513,0.040015836630735095,0.4406600632882724,0.033935776840837775,10.303612645949023,1.283857184219219
L8,0.0,4,5.0,0.0,0.05,0.0,79.31846304859957,36.92946332546768,0.0,0.0,25.976903636237374,15.132181469827625,0.8870108049398864,0.674755869037418,129.88451818118688,75.66090734913811,5.0,0.0,0.0,0.0,3.684368700319605,0.27274807057775874,0.95,0.0,5.0,0.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,3.0712828393484917,0.3304796020318498,5.0,0.0,1.0,0.0,0.9999986840689377,1.028980385822771e-06,0.0010793278807161451,0.0004486756635546805,0.0010793278807161451,0.0004486756635546805,3898.621832794011,1653.7457830146373
L8,1.0,4,16.0,0.0,0.05,0.0,57.52499974639686,114.41875956664431,0.0,0.0,3.5990181658860196,7.152885375054084,57.52499974639686,114.41875956664431,57.52499974639686,114.41875956664431,5.0,0.0,1.0,0.0,4.6646136229714505,3.0438927968796508,0.95,0.0,9.5,2.6457513110645907,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,2.6403546059709977,1.8311647127770365,1.0,0.0,0.9570546095056505,0.0050734327446954565,0.8988528977365512,0.04668611257287619,0.31098235223989046,0.0769162215988006,0.37018449916418195,0.06072477482669489,8.43080033397372,2.5683677079323415
L8,2.0,4,16.0,0.0,0.05,0.0,0.010659555386382852,0.013552950966690463,0.0,0.0,0.0023326381358888234,0.0015848847706800685,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,11.417878109128864,1.1304238949382146,0.95,0.0,13.25,0.9574271077563381,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,7.057162774215083,0.9334431479506115,0.0,0.0,0.9585723746235529,0.006611696482259602,0.8313651435766297,0.06069164391928396,0.40569274639381925,0.0734688319109111,0.44716379902733244,0.06416756265431703,5.013594205476815,1.1904594608794943
L8,3.0,4,16.0,0.0,0.05,0.0,0.00988338532114895,0.014086722946633663,0.0,0.0,0.0016573697410226678,0.0011827429215735018,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,11.002726332110885,2.5874606539406373,0.95,0.0,12.5,1.7320508075688772,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,6.581709326939285,2.026104526170372,0.0,0.0,0.9558813255958925,0.008077883939787627,0.8204300516384467,0.06211492150220061,0.4187103490855188,0.07529136232167297,0.46176295287753366,0.06073227777112089,5.031323772024511,1.3014222513797606
L8,4.0,4,16.0,0.0,0.05,0.0,0.011783217301323543,0.017603971288136188,0.0,0.0,0.0016204637105337713,0.0012700010178072492,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,11.838334981144824,3.8243844336951627,0.95,0.0,12.75,1.5,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,7.07996700308345,2.852316883753634,0.0,0.0,0.9570584696271625,0.004624146897150508,0.803488644108614,0.08338821918402928,0.4352194460197029,0.09726520239460087,0.4751950116263829,0.08403622235235265,5.303369609223149,1.4437715396599011
L8,5.0,4,16.0,0.0,0.05,0.0,0.750597954183058,0.2230033837806245,0.0,0.0,0.04778918337598088,0.014349573221162882,0.750597954183058,0.2230033837806245,0.750597954183058,0.2230033837806245,5.0,0.0,5.0,0.0,1.7738121047714195,0.735008553551495,0.95,0.0,3.0,2.160246899469287,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,1.2273642623668657,0.2336310701654001,1.0,0.0,0.9582805152996571,0.007507614051111274,0.972491246135649,0.01489786641002274,0.16127825481896174,0.04469270465294739,0.25936537387679515,0.03268503434529782,16.30681794275691,4.7575540067662425
L8,6.0,4,16.0,0.0,0.05,0.0,0.0602764695584546,0.022241340968638695,0.0,0.0,0.0046458369538803414,0.0015351375875809585,0.039145668630535355,0.04588134100613046,0.039145668630535355,0.04588134100613046,5.0,0.0,6.0,0.0,1.9596621101881475,0.8116384483723343,0.95,0.0,3.75,2.5,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,1.2804996046886783,0.25577874464212635,0.5,0.5773502691896257,0.9561879720063895,0.0013514603394809616,0.9613283409681809,0.016827949643425853,0.19305951139106511,0.043200063167505444,0.2830305285207674,0.029907622506318395,15.00484880471791,3.759305799658033
L8,7.0,4,16.0,0.0,0.05,0.0,0.0072615708658514445,0.0012842492863646806,0.0,0.0,0.0007673206288581049,0.00029996186499373176,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,2.8266054616455616,1.4985527781363794,0.95,0.0,7.25,3.774917217635375,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,1.545612089127271,0.4831922647840444,0.0,0.0,0.9547398915812837,0.0024086848392844682,0.9101661769509799,0.03586917295150449,0.295048027330331,0.06088770666830619,0.35983333805877915,0.04590571232253392,13.652430982071373,3.058664950035013
L8,8.0,4,16.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,2.9146320170310283,1.5841123425738912,0.95,0.0,7.5,3.5118845842842465,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,1.575936491160602,0.5167475009202607,0.0,0.0,0.9556417214791177,0.004084510904280491,0.9075119381713334,0.036526530651515184,0.29949361719933487,0.061009672298948596,0.36147757955977167,0.05173082371708736,13.479315180963315,2.97575925740086
