exp,checkpoint,checkpoint_file,episode,d_x,n_layers,n_heads,selection_mode,kernel_family,kernel_lengthscale,kernel_signal_var,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,ell,s,hidden_s,candidate_rank,participation_rank,entropy_rank,val_total_norm,val_explainable_frac,val_capture,val_resid_ratio,val_full_resid_ratio,top_singular_values_json,causal_max_damage,causal_mean_damage,causal_min_kept_damage,causal_sum_kept_damage,causal_selected_indices_json,causal_damages_json
rbf,rbf_l3,model_rbf_fixed_l3.pt,14,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,2.0,0.0,9.0,10.0,4.323864334807921,5.837210423690485,4.131099540113833,0.9999999999999415,0.9637293929329825,0.190448436766908,7.802431911887924e-13,"[0.38049427731658003, 0.3002170022275702, 0.21712020973546226, 0.15851054360465067, 0.14896979134461866, 0.13807781364355431, 0.11315660229511479, 0.09620186154600734]",0.04866779885162059,0.01727720871879341,0.0,0.0,[],"[0.016788863101778292, 0.023391201318260772, 0.04866779885162059, 0.01642183325511797, 0.01925551839117161, 0.009817622867795946, 0.010140317699570588, 0.012121586535367766, 0.00826381976100628, 0.007903525406244269]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,14,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,3.0,15.0,0.0,16.0,2.9590575814514336e-36,3.7817203702526645,2.034348075331624e-12,0.0,0.0,0.0,0.0,"[1.1517080068896804e-12, 1.9942346509279973e-13, 1.731000198032836e-13, 1.4909164209058612e-13, 1.42817662067176e-13, 1.3657280541929728e-13, 1.2617120872833638e-13, 1.2339565180479043e-13]",46.90935411642119,3.2082703115237248,0.06717675988706809,51.282552410752224,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.5104617227409369, 0.1943451968161848, 2.2653788988902903, 0.07831910763785181, 46.90935411642119, 0.04977257362737511, 0.20219469251004338, 0.15399824442597182, 0.10040343909659764, 0.20253511617723666, 0.06717675988706809, 0.07337097332721648, 0.14613368201865617, 0.11973142186706291, 0.08382983782035708, 0.17531920111555535]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,14,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,4.0,16.0,0.0,16.0,3.870127016122728e-36,4.084563608686057,2.0813360864870437e-12,0.0,0.0,0.0,0.0,"[1.2184089569566518e-12, 2.4671774151909257e-13, 1.88147123048828e-13, 1.5655422257051464e-13, 1.466354128187177e-13, 1.410159516983059e-13, 1.3778383976260357e-13, 1.3275827860541414e-13]",0.4828291047596973,0.21567833049709245,0.05184054796571126,3.4508532879534792,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.21461472081561409, 0.3799056974998631, 0.42947203292185826, 0.255742951970935, 0.4828291047596973, 0.0556929841636265, 0.10272572001681854, 0.3525668477961004, 0.06874916383126194, 0.1851762606507149, 0.30934799472517216, 0.12725165590288542, 0.05184054796571126, 0.1156902577620498, 0.15724862651396124, 0.161998720657209]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,14,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,5.0,12.0,0.0,16.0,2.2699322853361406e-36,5.412865663223958,1.7986883039255976e-12,0.0,0.0,0.0,0.0,"[1.019686940007027e-12, 2.6045595547425006e-13, 1.5871608729224447e-13, 1.5641716310053465e-13, 1.4957576392550183e-13, 1.3679322534533178e-13, 1.330286347701447e-13, 1.3096747592720124e-13]",0.30098913057863036,0.11113714904360304,0.055988705977463374,1.633787637122774,"[0, 1, 3, 4, 6, 7, 9, 10, 11, 13, 14, 15]","[0.07396009163874027, 0.1007191677915876, 0.042566193476966586, 0.30098913057863036, 0.24060266913959438, 0.03917768302430259, 0.17266325985195388, 0.1368123678216869, 0.01773630384709501, 0.09864843844434808, 0.05639774384898767, 0.08871682210841812, 0.04492656722651018, 0.18542516795188663, 0.055988705977463374, 0.12286407196947692]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,14,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,6.0,12.0,0.0,16.0,5.2745054745493356e-36,3.7218946810510345,2.2435944441720314e-12,0.0,0.0,0.0,0.0,"[1.3348592583439786e-12, 2.350910071050693e-13, 1.872818646870225e-13, 1.584840912031187e-13, 1.5521560620278985e-13, 1.4905681070972844e-13, 1.4659910038938e-13, 1.4144850920984647e-13]",0.3174892895868287,0.1545041339969903,0.08927940647191522,2.36149993854845,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12]","[0.24489276563511578, 0.09920245792078966, 0.24890412541449727, 0.15049503255999802, 0.3025935882633934, 0.08927940647191522, 0.1720463780771358, 0.15983910934014503, 0.21754511589368536, 0.029437341741065416, 0.1924827051730018, 0.3174892895868287, 0.16672996421194392, 0.01680714997436563, 0.03660415792148906, 0.027717555766474906]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,14,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,7.0,0.0,8.0,8.0,5.609573785374268,6.549092685683317,5.7367495198422915,0.9999999999999696,0.9999999999999696,2.8626621375250764e-13,2.8626621375250764e-13,"[2.2812483528851, 1.9112688810268075, 1.546524942645462, 1.516701127349529, 1.2086111282558296, 1.0882861419328218, 0.9768025882221862, 0.7859469301428311]",0.0034451055716901028,0.002695228844504218,0.0,0.0,[],"[0.0032690446723466176, 0.0031589310145937657, 0.0020659362685105406, 0.0034451055716901028, 0.002060191543760713, 0.0032232172873683067, 0.0021467480294943375, 0.0021926563682693593]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,14,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,8.0,0.0,14.0,16.0,6.92914113409862,12.470267356128755,20.31614713786134,0.7966611181283243,0.9578214648942427,0.486765735041034,0.4509311276366638,"[11.050902080865011, 6.877666566131075, 5.704070444156388, 4.851745516561358, 4.514954937154324, 4.411529853905458, 4.030728565160509, 3.5468664089417876]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,15,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.0,15.0,2.0,16.0,1.1509805269941233,1.4257826880657087,309.9300476470927,0.9984678602715864,0.9639204801727614,0.19379468694972715,0.03914255648796623,"[265.5555344744665, 46.7839823812194, 35.5575080126708, 29.812486828817924, 19.151900422393243, 18.515198122378806, 6.702511198606898, 5.4619856615639035]",0.7278052768001823,0.17858227611040234,0.05597810611353144,2.8174848060586717,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15]","[0.7278052768001823, 0.35274641368394977, 0.30608597084301403, 0.21962238240501597, 0.2242483099757982, 0.22316712004755465, 0.07020773678235907, 0.1209540396332901, 0.06435171989737003, 0.11488888679726186, 0.11639038662734279, 0.05809802864832249, 0.10358498312603903, 0.039831611707765245, 0.05935544467764065, 0.05597810611353144]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,15,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,1.0,12.0,15.0,16.0,2.3532399395801886,3.3182869626458196,12.257648602254562,0.8014108226073217,0.9771437743230021,0.46573211615065446,0.44563345632107987,"[2.6197536449141032, 1.8818638806119063, 0.7224016487979517, 0.5935513477645916, 0.346284361092725, 0.33208271819438595, 0.30097531774382, 0.25998280433911436]",0.13178274021862557,0.06094805256753731,0.05074771046609326,0.8303019775826469,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13]","[0.06801961396026947, 0.03610164774490225, 0.13178274021862557, 0.09709059227339366, 0.06819328065023261, 0.07150460514746372, 0.058008717520025656, 0.05264890288178484, 0.06307352365151521, 0.05074771046609326, 0.042162369580728866, 0.05247347851491726, 0.052432465061065456, 0.06432634723726019, 0.03360000389537198, 0.033002842276946935]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,15,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,2.0,0.0,5.0,5.0,2.951623919371933,3.544883805147464,3.1740069071816164,0.9999999999999007,0.9999999999999007,1.1271906472349631e-12,1.1271906472349631e-12,"[0.21750349786445658, 0.18231631129537662, 0.10337444445705805, 0.07612781865286944, 0.0693650814573767, 1.4551381555595228e-12, 2.1008664172089427e-13, 1.6151010206415555e-13]",0.0139940219454643,0.011347637887222895,0.0,0.0,[],"[0.012302444719423936, 0.009392907905184296, 0.0120522919877058, 0.0139940219454643, 0.00899652287833614]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,15,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,3.0,16.0,0.0,16.0,7.384945662029326e-36,3.216216041309213,1.887209619845114e-12,0.0,0.0,0.0,0.0,"[1.4800848808931672e-12, 2.294948046757799e-13, 1.8316561935261596e-13, 1.6949957916986873e-13, 1.5716433251635797e-13, 1.5499352609411932e-13, 1.443161044470813e-13, 1.4252409820616885e-13]",3.7060946191082627,0.5016232871625411,0.07402443534810696,8.02597259460066,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[3.7060946191082627, 0.35145366720191307, 0.11651700769307025, 0.298861684983998, 0.19639522032335624, 0.7980272199789469, 0.17435880177179777, 0.08950554299258079, 0.12268951383751374, 0.13420736293908692, 0.3859573593137287, 0.07402443534810696, 0.2973935135105515, 0.7601180411841592, 0.22671784424380026, 0.2936507601697854]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,15,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,4.0,16.0,0.0,16.0,7.799904035450072e-36,3.1726917081291663,1.883267005944133e-12,0.0,0.0,0.0,0.0,"[1.5052751810877416e-12, 2.2313004594625546e-13, 1.644287079492814e-13, 1.5929740305223446e-13, 1.527232925875341e-13, 1.491939620269221e-13, 1.4837531933606026e-13, 1.4262579596627325e-13]",4.873755194453499,0.4679135014921356,0.07087783389855438,7.486616023874171,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[4.873755194453499, 0.24094432899938548, 0.233101037541286, 0.26662653119698315, 0.10458132190892762, 0.1223006754271909, 0.1044570441366664, 0.10163143606641012, 0.21161617841711491, 0.2040324480706342, 0.100749431661099, 0.07087783389855438, 0.2725496945160564, 0.10230431531584923, 0.12253538438439847, 0.3545531678801152]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,15,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,5.0,14.0,0.0,16.0,5.138016508304203e-36,4.010401995893204,1.6853542237949593e-12,0.0,0.0,0.0,0.0,"[1.3152526964831292e-12, 2.134637647188278e-13, 1.8023211802209123e-13, 1.7223723243059628e-13, 1.6161089192821285e-13, 1.5085236980525377e-13, 1.4596713216439573e-13, 1.4088672358797977e-13]",0.6150797965144118,0.1977324787046625,0.07109112882140307,3.090854614743461,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15]","[0.6150797965144118, 0.2577250188482086, 0.287350669874882, 0.2779150488949101, 0.030290410558233945, 0.1028354494042231, 0.1506409091601002, 0.08336924043597327, 0.11850583933330046, 0.135565916913903, 0.20161046215228198, 0.1340646786992717, 0.1446400805624841, 0.07109112882140307, 0.042574633972905666, 0.5104603751281073]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,15,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,6.0,15.0,0.0,16.0,3.20135876723587e-36,5.450105910385979,1.5056728083192143e-12,0.0,0.0,0.0,0.0,"[1.1142324241987736e-12, 2.271625449279017e-13, 1.807740617711808e-13, 1.771936087379277e-13, 1.6222837152293638e-13, 1.6090581614486075e-13, 1.5025908275428672e-13, 1.4544968015287158e-13]",0.999605811130339,0.27307371542497416,0.07337380880026206,4.322855413439885,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.999605811130339, 0.29634137186094306, 0.1287225728224184, 0.22200917598568343, 0.21639146821575372, 0.07337380880026206, 0.046324033359701144, 0.2580634615721881, 0.11237835113311, 0.22564918168072476, 0.12383979142064325, 0.12272914194054939, 0.6941041530386729, 0.4803818770271233, 0.20245421872119068, 0.16681102809028303]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,15,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,7.0,0.0,2.0,2.0,1.9724320353047422,1.9860395741276051,2.582370836405219,0.99999999999985,0.99999999999985,6.10649268508274e-13,6.10649268508274e-13,"[1.228232450019389, 1.0906761536087413, 1.1694431254973164e-12, 2.0775129728138134e-13, 1.5916146740779264e-13, 1.5605362258697317e-13, 1.4978080722939334e-13, 1.3998383178619352e-13]",0.00384934593353254,0.003824609722944715,0.0,0.0,[],"[0.00384934593353254, 0.0037998735123568896]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,15,5,8,4,causal,rbf,3.0,1.0,0.95,0.001,8,0.05,0,8.0,0.0,15.0,16.0,11.252285534269719,16.137000492522905,15.703015655464826,0.6820514690011458,0.9712447491588895,0.5810000792396867,0.5638692499142423,"[6.243509541153203, 5.992732498968829, 5.494165136572328, 4.065796610321311, 3.858094274924146, 3.443007898930335, 3.365333848155907, 3.036911549815417]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
