exp,checkpoint,checkpoint_file,episode,d_x,n_layers,n_heads,gamma,min_explainable_frac,ell,s,candidate_rank,participation_rank,entropy_rank,val_total_norm,val_explainable_frac,val_capture,val_resid_ratio,val_full_resid_ratio,top_singular_values_json
2a,H2,model_H2.pt,3,5,8,2,0.95,0.001,5.0,1.0,1.0,0.9999999983339447,1.0,0.2946601700398336,0.9999999999884824,0.9999999999884824,5.8141498471459096e-12,5.8141498471459096e-12,"[0.15652281465640352, 9.473492009671037e-13, 8.134487254683751e-13, 4.954923344996308e-13, 3.5318537722603415e-13, 2.7207225904787724e-13, 1.8455331351543317e-13, 1.7328453033425846e-13]"
2a,H2,model_H2.pt,3,5,8,2,0.95,0.001,6.0,35.0,42.0,1.3765241472836678,2.1776764602788785,6.528561306513955,0.9999999999999765,0.9564434828011348,0.20870198177986157,5.860163679632355e-13,"[6.4758392153040205, 1.1518323095026088, 1.0616575389390794, 1.0286518899791184, 0.8412873827004497, 0.81589463487173, 0.7607238123807653, 0.7106151770769008]"
2a,H2,model_H2.pt,3,5,8,2,0.95,0.001,7.0,28.0,42.0,1.444774182345778,2.3462483919468484,10.053696784437243,0.9999999999999901,0.9503548386533852,0.2228119416606858,5.988021296330771e-13,"[6.855417774229727, 1.336139882619407, 1.2536511000019546, 1.2081982132147817, 0.975745497491256, 0.9616665372549469, 0.833720279802456, 0.8022062358418969]"
2a,H2,model_H2.pt,3,5,8,2,0.95,0.001,8.0,36.0,42.0,1.6039716087821294,2.7660676099067687,7.271070909225512,0.999999999999981,0.9554848873626995,0.21098604844226443,6.021189398646003e-13,"[6.049123365285733, 1.3464105338855759, 1.2680190541685852, 1.2389069761958043, 0.9911629751532768, 0.9681719412028121, 0.8828132351249933, 0.8198312314310304]"
2a,H8,model_H8.pt,0,5,8,8,0.95,0.001,0.0,5.0,5.0,3.1168793588644896,3.5924957393833554,6013.425037089361,0.9999991620696952,1.0,0.0009153853312568515,0.0009153853312568515,"[2450.9805354052273, 2003.8125495430909, 1490.4338546546726, 1003.6342174201195, 467.02869973065356, 0.8103697866102043, 0.7494708435278182, 0.6875256983685352]"
2a,H8,model_H8.pt,0,5,8,8,0.95,0.001,1.0,24.0,42.0,1.4138968076184253,2.2157287424610406,11.767581980509066,0.9999999999999928,0.9523478327280799,0.2182937637036679,3.7128323812586646e-11,"[8.28436102064989, 2.0046026271699726, 1.7023102656637252, 1.4123778543132852, 0.9419311538549776, 0.8379725680421252, 0.656953398305896, 0.6346604067567605]"
2a,H8,model_H8.pt,0,5,8,8,0.95,0.001,2.0,12.0,13.0,3.302208759534731,5.574948142377572,1.553839419497297,0.9999999999995858,0.9554211397426541,0.21113706509500357,8.990408098344865e-11,"[0.36306653956330465, 0.17748082030493617, 0.16138479923486368, 0.13172132919114016, 0.10258465435390757, 0.09345635727875225, 0.08508995567188757, 0.07770852124006225]"
2a,H8,model_H8.pt,0,5,8,8,0.95,0.001,3.0,5.0,5.0,3.385757404467502,3.67647920898831,1.0149676991350667,0.9999999999990292,0.9999999999990292,6.971080451672424e-11,6.971080451672424e-11,"[0.4081670438036849, 0.3823522604884161, 0.2883934115560794, 0.21601918816921908, 0.03702511873385398, 1.9489459687242232e-11, 1.6361946614327002e-11, 9.406309155891432e-12]"
2a,H8,model_H8.pt,0,5,8,8,0.95,0.001,4.0,1.0,1.0,0.9999999999821797,1.0,0.4374480929102941,0.9999999999947743,0.9999999999947743,1.354598361266106e-10,1.354598361266106e-10,"[0.4867107552978625, 2.3673719818281243e-11, 1.6325502698025893e-11, 1.2125219777768548e-11, 7.591072530630959e-12, 6.265178097591005e-12, 4.1831393114796585e-12, 3.3992178044909417e-12]"
2a,H8,model_H8.pt,0,5,8,8,0.95,0.001,5.0,7.0,42.0,1.142725346974773,1.5020767463205678,17.455311902845242,0.9999999999999967,0.9577471523749599,0.20555497470272222,1.978908874632345e-12,"[13.591856257642576, 1.7477609443416708, 1.4737621632196003, 1.2550765441341563, 0.952226497987154, 0.8834241474594322, 0.8042656229273439, 0.6799902579213303]"
2a,H8,model_H8.pt,0,5,8,8,0.95,0.001,6.0,10.0,42.0,1.1858182505122663,1.6476225121855714,16.64602985985219,0.9999999999999963,0.9501536884104578,0.22326287552913632,1.6498640484111156e-12,"[12.49518606743617, 1.7124019222638245, 1.482446287767066, 1.3015265480498956, 1.072926978658595, 1.0269711784853246, 0.8350601946097809, 0.7409794536511555]"
2a,H8,model_H8.pt,0,5,8,8,0.95,0.001,7.0,21.0,42.0,1.3730326387807337,2.2398670538300154,15.161728423510834,0.9999999999999957,0.9531886256487279,0.21635936390937158,2.4662293748599703e-12,"[10.690179677253235, 1.847924793800278, 1.7687956609932556, 1.5476208991651095, 1.4928902478982908, 1.1859049125484755, 1.0270651574735257, 1.0097631535322125]"
2a,H8,model_H8.pt,0,5,8,8,0.95,0.001,8.0,21.0,42.0,1.3801382820215375,2.263803353819914,15.16012779456215,0.9999999999999957,0.9533749394407217,0.21592836904694582,3.003470265201438e-12,"[10.657152395866165, 1.859073682539558, 1.765824895934114, 1.5696920754004275, 1.495154021508186, 1.1998101952834965, 1.023554214891383, 1.0062127724652388]"
2a,H8,model_H8.pt,1,5,8,8,0.95,0.001,0.0,5.0,5.0,2.9790766887102276,3.433243843041507,2233.0509804464764,0.9999941554416911,1.0,0.0024175521315729365,0.0024175521315729365,"[1078.87958534217, 836.967146936904, 698.1734309768885, 320.5938415625971, 209.5390514471131, 0.9233440211184938, 0.8234561403860292, 0.7189059173998281]"
2a,H8,model_H8.pt,1,5,8,8,0.95,0.001,1.0,29.0,42.0,1.9444099746823624,3.382894043300407,7.668688504912927,0.999999999999983,0.9523677512276593,0.2182481357820124,1.4087422599462602e-11,"[3.8238011558521885, 1.4643617694294087, 0.9596276121956865, 0.8805165503150121, 0.7550396282499734, 0.6747862828030702, 0.5979427069659733, 0.5560659576966748]"
2a,H8,model_H8.pt,1,5,8,8,0.95,0.001,2.0,8.0,8.0,4.878710579654863,5.838925306607605,1.0406158062622337,0.9999999999990764,0.9999999999990764,1.4083389071328477e-10,1.4083389071328477e-10,"[0.045075061462224994, 0.0364940352689477, 0.03138721327254906, 0.0270301587098744, 0.02239912642495116, 0.018189073480815474, 0.011757373229990242, 0.010901591360369719]"
2a,H8,model_H8.pt,1,5,8,8,0.95,0.001,3.0,0.0,47.0,1.5446276096420177e-32,8.376088553956382,1.6241990685557723e-11,0.0,0.0,0.0,0.0,"[7.120149544673607e-12, 4.829620292591512e-12, 3.976597042165934e-12, 2.7596191924788407e-12, 2.4943048301642557e-12, 1.4546013299971972e-12, 1.2253069102058642e-12, 1.1331504400489362e-12]"
2a,H8,model_H8.pt,1,5,8,8,0.95,0.001,4.0,5.0,5.0,2.8122963197213604,3.1776619963534665,0.8006152675534233,0.9999999999984399,0.9999999999984399,2.3609327699449414e-11,2.3609327699449414e-11,"[0.38259246974202454, 0.3284379211454115, 0.22694878226739987, 0.0984755127601658, 0.043673889241464654, 5.7990586603231225e-12, 3.0343039296592644e-12, 2.891142077386736e-12]"
2a,H8,model_H8.pt,1,5,8,8,0.95,0.001,5.0,4.0,42.0,1.1942187709337497,1.6605990844750322,14.185727930916444,0.999999999999995,0.9506145857870901,0.22222829300722496,9.635480593909881e-13,"[8.992428236849936, 1.320371229974822, 0.9613887135644815, 0.9097453720262147, 0.8622944533970771, 0.7552464051338803, 0.6729277933635022, 0.6561034211643694]"
2a,H8,model_H8.pt,1,5,8,8,0.95,0.001,6.0,12.0,42.0,1.2735305638845773,1.9078255780152102,13.501253005921878,0.9999999999999946,0.9537826425729822,0.2149822258397479,8.436326228979636e-13,"[8.469051182105485, 1.3399974009730837, 1.1463464005016784, 1.0513631382572324, 0.9510868636504114, 0.8511929982573323, 0.7941429984545995, 0.7254748440746147]"
2a,H8,model_H8.pt,1,5,8,8,0.95,0.001,7.0,28.0,42.0,1.7547411576018106,3.2246647674461832,11.76594794698631,0.9999999999999928,0.9551003759570239,0.21189531387685,7.814993015917876e-13,"[6.913336211475881, 1.7094832325958937, 1.5793963138273972, 1.4848504640166926, 1.225977125507868, 1.1906533218676993, 1.0470572707051098, 0.9492339180259984]"
2a,H8,model_H8.pt,1,5,8,8,0.95,0.001,8.0,28.0,42.0,1.7874904164554513,3.313181897987835,11.509635141693112,0.9999999999999925,0.9526226135110222,0.21766347072710734,7.51441655096374e-13,"[6.79854912862152, 1.7077908321910311, 1.586489771803731, 1.485312369526478, 1.2276183910687843, 1.1880834603766028, 1.0422939414009724, 0.9656981989672667]"
2a,H8,model_H8.pt,2,5,8,8,0.95,0.001,0.0,5.0,8.0,2.034265262052538,2.679423258321264,820.0129003929648,0.9999537635837837,0.9999972154213391,0.00700149027908929,0.00679973648139069,"[444.77368307429566, 236.391415493868, 167.55019295992932, 101.19111962406487, 65.72015966403391, 0.7574727162761467, 0.68367695060021, 0.6406255093798328]"
2a,H8,model_H8.pt,2,5,8,8,0.95,0.001,1.0,33.0,40.0,1.524134469550484,2.3786512930149937,5.722526616434188,0.9933899411219641,0.9548606525373392,0.22682820061930703,0.0813022685907674,"[2.79785815850937, 0.7309205843685526, 0.6131584995159872, 0.5670033796495854, 0.522589350365988, 0.42191956280733495, 0.27876156290032944, 0.2275351381025297]"
2a,H8,model_H8.pt,2,5,8,8,0.95,0.001,2.0,4.0,4.0,3.4777684999090397,3.7165986763944723,0.6981929557796072,0.9999999999979486,0.9999999999979486,1.264721770405196e-10,1.264721770405196e-10,"[0.005670772617605411, 0.004767930284719702, 0.003866006933217368, 0.003423894168587855, 3.590505739983018e-12, 1.7775627624189443e-12, 1.384917121983649e-12, 8.442505924095144e-13]"
2a,H8,model_H8.pt,2,5,8,8,0.95,0.001,3.0,0.0,47.0,9.841730151853765e-35,7.498272484441844,4.586528603554717e-12,0.0,0.0,0.0,0.0,"[2.1080492914807926e-12, 1.3164713595701296e-12, 1.1673355427414271e-12, 7.637119522526621e-13, 5.000652957596403e-13, 3.650592208462744e-13, 3.5929843799279517e-13, 3.148333992064735e-13]"
2a,H8,model_H8.pt,2,5,8,8,0.95,0.001,4.0,3.0,3.0,1.0967687628611436,1.2359019689014443,0.7791819052841745,0.9999999999983529,0.9999999999983529,1.7283775754205322e-11,1.7283775754205322e-11,"[0.17291654406768073, 0.03281041740881165, 0.018955819411863514, 1.6608056190228712e-12, 9.180854673459395e-13, 5.475069102510801e-13, 3.6150396682552653e-13, 2.9950151240383965e-13]"
2a,H8,model_H8.pt,2,5,8,8,0.95,0.001,5.0,2.0,2.0,1.9551594015119498,1.9771090305997443,0.45743402901956803,0.9999999999952209,0.9999999999952209,7.604581454042803e-12,7.604581454042803e-12,"[0.2297728116815867, 0.1972507388215003, 1.9091163325617408e-12, 8.445829373834814e-13, 6.5900464601097e-13, 4.608903053499676e-13, 2.668794991195857e-13, 2.6187573202910367e-13]"
2a,H8,model_H8.pt,2,5,8,8,0.95,0.001,6.0,14.0,39.0,1.1475057794687802,1.4881229354321435,10.951222526165395,0.9958167972978808,0.9514278627611821,0.22924256333668894,0.06467768318447227,"[8.607344832923275, 0.9493617291299996, 0.919159082022696, 0.8640657173378713, 0.8148073470866598, 0.734519534539947, 0.6692727131832924, 0.6446259459484633]"
2a,H8,model_H8.pt,2,5,8,8,0.95,0.001,7.0,33.0,42.0,1.451445521953216,2.307971720702766,9.965321575029865,0.99999999999999,0.9531836779792681,0.2163707975229601,8.482226288599094e-13,"[7.218414054036066, 1.3981185366218174, 1.323377142765812, 1.2762746683426534, 1.2020675183868244, 1.0863778446579506, 0.9682236579852593, 0.9060136980318977]"
2a,H8,model_H8.pt,2,5,8,8,0.95,0.001,8.0,33.0,42.0,1.465913117475293,2.346794032666611,9.914943911457847,0.9999999999999899,0.9551164460256861,0.2118573906530141,4.836107220976536e-13,"[7.127668128628682, 1.402993249392161, 1.3226195760033383, 1.276739083200826, 1.2090190502879548, 1.0869670829928477, 0.9715950064425111, 0.9011938547763831]"
2a,H8,model_H8.pt,3,5,8,8,0.95,0.001,0.0,5.0,5.0,1.7244862094368618,2.318487498470672,2015.743892131172,0.9999949100159833,1.0,0.0022560992922849342,0.0022560992922849342,"[1425.5090571703865, 600.0930488660227, 493.1352345806019, 256.32856389739743, 171.47897931330016, 0.9064937203161751, 0.7087097143618968, 0.7000491227898022]"
2a,H8,model_H8.pt,3,5,8,8,0.95,0.001,1.0,31.0,42.0,2.012793247736358,3.347687153994671,6.925051411355221,0.9999999999999791,0.9570717024863289,0.20719145135272898,1.475328605609831e-11,"[3.749825309708829, 1.676046234057019, 1.004898498102295, 0.9308594253169273, 0.7171297946971954, 0.5667837350999336, 0.4680050530843639, 0.36830831968137356]"
2a,H8,model_H8.pt,3,5,8,8,0.95,0.001,2.0,6.0,6.0,3.716347705753773,4.504109008634182,0.9170646475551033,0.999999999998811,0.999999999998811,1.369893865947976e-10,1.369893865947976e-10,"[0.034149032762745335, 0.027623393269391838, 0.018199929880577365, 0.01760518508475971, 0.01298851946957873, 0.010643135876867611, 8.996787071973933e-12, 7.168903557972843e-12]"
2a,H8,model_H8.pt,3,5,8,8,0.95,0.001,3.0,1.0,1.0,0.9999999968195058,1.0,0.4621743635186487,0.9999999999953184,0.9999999999953184,4.797637593997006e-11,4.797637593997006e-11,"[0.1331607845902319, 6.656819316293166e-12, 4.4536304675409765e-12, 2.893674932417417e-12, 2.413151012154143e-12, 1.833816873704692e-12, 1.3901947286199638e-12, 1.3520418766584125e-12]"
2a,H8,model_H8.pt,3,5,8,8,0.95,0.001,4.0,4.0,4.0,2.8935579192911396,3.320665348453472,0.7678062924876186,0.9999999999983038,0.9999999999983038,1.9193662027855812e-11,1.9193662027855812e-11,"[0.2868337517084881, 0.21168351499994778, 0.15914414862814077, 0.12044522864238713, 5.334040668656131e-12, 4.959089552550127e-12, 1.7810103649495697e-12, 1.339797566454868e-12]"
2a,H8,model_H8.pt,3,5,8,8,0.95,0.001,5.0,1.0,41.0,1.0817602558981239,1.2904559137022253,18.31648992055288,0.9995323271983287,0.9660645038117174,0.1854381252099185,0.021625743956412185,"[13.01187330343198, 1.4365746234147312, 0.95333666404436, 0.8566927450092885, 0.7565484088034595, 0.7036099834975986, 0.6838530316000467, 0.530157073388206]"
2a,H8,model_H8.pt,3,5,8,8,0.95,0.001,6.0,2.0,42.0,1.1207789035631817,1.4164356644361575,16.864543765120242,0.9999999999999964,0.9538000697590828,0.21494169032766428,5.183639708601817e-13,"[11.849884986968195, 1.4587615186297502, 1.0703202363992819, 0.9697656896076128, 0.8776035263686768, 0.8338231668498951, 0.8094970956032449, 0.6092551814824427]"
2a,H8,model_H8.pt,3,5,8,8,0.95,0.001,7.0,22.0,42.0,1.3014584239656088,1.9541238229214388,14.568351577830557,0.9999999999999953,0.9516672373527162,0.2198471347261073,6.436927991653276e-13,"[9.840272830537998, 1.6696482996565434, 1.4775609467527273, 1.374441159453177, 1.2046474309090893, 1.1887139514119789, 1.018332154653295, 0.8583755085438078]"
2a,H8,model_H8.pt,3,5,8,8,0.95,0.001,8.0,23.0,42.0,1.3152387648482435,1.9974588272150542,14.241324238433695,0.9999999999999951,0.953913073201995,0.2146786593911936,7.274915529345972e-13,"[9.602501571199884, 1.6571811694795922, 1.4748875509288462, 1.3688709070277751, 1.1938501413440243, 1.184602367804231, 1.0135799918815291, 0.8448535410829464]"
