exp,checkpoint,checkpoint_file,episode,d_x,n_layers,n_heads,gamma,min_explainable_frac,ell,s,candidate_rank,participation_rank,entropy_rank,val_total_norm,val_explainable_frac,val_capture,val_resid_ratio,val_full_resid_ratio,top_singular_values_json
2b,dx15,model_dx15.pt,0,15,8,4,0.8,0.001,2.0,3.0,30.0,4.168900046717149,7.155851969276326,21.30128014934381,0.9999999999999978,0.8579296772984433,0.3769221706155722,2.0111603538979698e-12,"[2.1756198059479868, 1.6444702355650302, 0.9612414237573855, 0.8898260172787443, 0.6628723332895563, 0.6139488722586957, 0.488936530923466, 0.43858031470942266]"
2b,dx15,model_dx15.pt,0,15,8,4,0.8,0.001,3.0,12.0,17.0,9.372636606730053,12.204575659677568,2.662044199808985,0.9999999999998589,0.8417410452981653,0.39781774055677,5.33367784250749e-12,"[0.5981901597477617, 0.47552154889102916, 0.41099854494579174, 0.38830402024317, 0.354962834790879, 0.32024279262580646, 0.2729974807352337, 0.2624814980491443]"
2b,dx15,model_dx15.pt,0,15,8,4,0.8,0.001,4.0,3.0,17.0,1.6499507755648737,2.7353366193964326,5.017628043299443,0.9999999999999604,0.8020502415157104,0.4449154509389958,2.2780755267540225e-12,"[3.701831447020288, 1.2877802730232106, 0.7259395803447929, 0.5786741405959369, 0.5294395352908117, 0.5244782037289026, 0.49970346556189543, 0.4157972337089038]"
2b,dx15,model_dx15.pt,0,15,8,4,0.8,0.001,5.0,15.0,32.0,2.348254683089692,5.15072542112817,6.325177840987307,0.9999999999999749,0.8071947638305863,0.4390959304860257,1.1434123308569557e-12,"[4.183740579191656, 1.3488953157528163, 1.1249506353051304, 0.9918392002952705, 0.9131094455885951, 0.8077029508879477, 0.754153384091966, 0.6964023575220776]"
2b,dx15,model_dx15.pt,0,15,8,4,0.8,0.001,6.0,17.0,32.0,2.8273912445672535,6.2968031788344785,6.566203509472056,0.9999999999999768,0.8114556013819556,0.43421699485167686,9.645340492817342e-13,"[4.0713458421721835, 1.3644060660071111, 1.1595648236215328, 1.1304500569439355, 1.072414585091275, 0.992471863319641, 0.9253100025204034, 0.8462610121093389]"
2b,dx15,model_dx15.pt,0,15,8,4,0.8,0.001,7.0,19.0,32.0,4.208637577718529,8.824112688206318,6.655602066475528,0.9999999999999774,0.8096173776030082,0.43632857160283356,1.0381069029472832e-12,"[3.582789298518679, 1.4764463879234466, 1.3193781601513406, 1.2857534171327099, 1.2298558969720055, 1.1619959462062641, 1.0746466734276088, 0.9519038309248132]"
2b,dx15,model_dx15.pt,0,15,8,4,0.8,0.001,8.0,1.0,33.0,1.0728815446633786,1.252092633914749,43.128504060759305,0.9999999999999996,0.9736953137112629,0.16218719520583819,1.644439824763085e-13,"[28.349911101485137, 3.7284688750137107, 1.4822218071128848, 1.315931822530116, 1.28375755407398, 1.2569201785981168, 1.1534995378266208, 1.0770906542844272]"
2b,dx15,model_dx15.pt,1,15,8,4,0.8,0.001,0.0,5.0,8.0,4.218565681121252,5.225572703811798,6698.504452161146,0.6713857187810031,0.8265653574979392,0.6671250432540884,0.5732488824402512,"[2530.1712592663075, 2034.1493648783394, 1645.661529917154, 1254.3855561011649, 993.7105541057169, 910.5975279759091, 632.6510382194409, 339.80511279039195]"
2b,dx15,model_dx15.pt,1,15,8,4,0.8,0.001,1.0,7.0,17.0,2.438013066746145,3.176077359360534,2616.374045423154,0.9999486476700441,0.8159390787020843,0.4290720471793858,0.007166054001738437,"[594.1389251579734, 417.7528372163084, 226.8474715565184, 136.2712456677064, 125.19672157975334, 65.26161016251741, 36.52771633517145, 33.919987157271926]"
2b,dx15,model_dx15.pt,1,15,8,4,0.8,0.001,2.0,2.0,30.0,5.506243582924806,9.380282449935017,20.63835910815057,0.9999999999999976,0.8112009645690947,0.4345101096993059,2.505485605691281e-12,"[2.922238977611461, 2.2920414759994783, 1.5851841484003542, 1.3599265679948387, 1.034752652156867, 0.918656690545899, 0.9042993201110409, 0.8227382229020896]"
2b,dx15,model_dx15.pt,1,15,8,4,0.8,0.001,3.0,15.0,24.0,8.942250708806581,13.256699778617214,4.81915365651094,0.999999999999957,0.801728213088511,0.4452772023261981,7.373568850380285e-12,"[1.4328182155399871, 1.0599779758857482, 0.9524644946612804, 0.8519213997126698, 0.7613433513811845, 0.6508702571256513, 0.6388185511534006, 0.5993801192218651]"
2b,dx15,model_dx15.pt,1,15,8,4,0.8,0.001,4.0,3.0,15.0,1.666595317886222,2.6975634936027757,6.08756860625946,0.9999999999999729,0.8053155093772408,0.44123065467251044,4.666260737827972e-12,"[3.99462552013582, 1.1886644469681156, 1.0635511510144646, 0.9755420118368084, 0.6180512315596166, 0.5703376215147651, 0.33277939186087707, 0.31301466428096725]"
2b,dx15,model_dx15.pt,1,15,8,4,0.8,0.001,5.0,11.0,32.0,3.0534527693564972,6.957697729294422,8.807337357949613,0.9999999999999871,0.8077679275816765,0.4384427812364011,1.9980221862885294e-12,"[4.612777669251578, 1.7438358149208324, 1.5801519839609066, 1.3158474907657867, 1.1204743011576086, 1.0066665748181238, 0.9717240273762794, 0.8995492578379833]"
2b,dx15,model_dx15.pt,1,15,8,4,0.8,0.001,6.0,13.0,32.0,3.4738860380182137,7.912097800026621,8.936195593670213,0.9999999999999876,0.8023549445774026,0.4445728910117945,2.0144670933099804e-12,"[4.521589354397685, 1.7499738407945054, 1.6267121235046154, 1.3489927904598848, 1.2360238345748145, 1.1330889071595516, 1.0570089802986122, 0.9680518784386195]"
2b,dx15,model_dx15.pt,1,15,8,4,0.8,0.001,7.0,17.0,32.0,4.402698882298433,9.658616364205882,8.893051153194795,0.9999999999999875,0.8132071969069132,0.4321953297909109,2.1240670838911707e-12,"[4.330954916228683, 1.7637966865251393, 1.7370758314996095, 1.5182480295117569, 1.4306379160543077, 1.3026271856732539, 1.195718216376247, 1.0379445761773183]"
2b,dx15,model_dx15.pt,1,15,8,4,0.8,0.001,8.0,1.0,33.0,1.024521925441672,1.0974202638883426,74.92583436596239,0.9999999999999999,0.9855247726716837,0.1203130388956913,2.518813919444552e-13,"[57.941702702312746, 4.257709782039379, 1.7702196940917234, 1.6989005444903096, 1.5161016740895996, 1.4446795639536307, 1.3167970100898536, 1.2008937356576617]"
2b,dx15,model_dx15.pt,2,15,8,4,0.8,0.001,0.0,6.0,8.0,4.245585360138024,5.0908331940736735,5107.511221616793,0.7260292478279273,0.8710411774213338,0.6062991251268938,0.5234221548349598,"[2017.5202915081968, 1868.0121472536914, 1535.7082206993489, 1032.9965994944935, 777.5185419856219, 708.8043380366462, 478.9705096380901, 248.39195124413396]"
2b,dx15,model_dx15.pt,2,15,8,4,0.8,0.001,1.0,6.0,20.0,1.8964205779289673,2.6370975783568684,1963.1666883020148,0.9999687167236655,0.8381303105028535,0.4023629070369862,0.005593145477686364,"[315.27536464986036, 169.1091068835887, 79.60818606807427, 57.40927611590008, 45.96855790404332, 40.29227831560057, 28.847126670095278, 20.591179161735145]"
2b,dx15,model_dx15.pt,2,15,8,4,0.8,0.001,2.0,8.0,29.0,7.948306733290992,11.965178212847993,11.305573842290839,0.9999999999999922,0.8071702477954787,0.43912384608958954,3.3523539408487787e-12,"[1.704929701212256, 1.3283657534869056, 1.249701575926479, 1.0104282916727898, 0.9063074216893654, 0.8417767221302828, 0.6456495556550176, 0.6063984067996298]"
2b,dx15,model_dx15.pt,2,15,8,4,0.8,0.001,3.0,13.0,18.0,12.286279310952922,14.399811828107579,2.887354456770019,0.99999999999988,0.8517424228611581,0.3850423056479923,1.0969439281709064e-11,"[0.4932592032077682, 0.46011268232495844, 0.4092537786086281, 0.39699402137968404, 0.3774723710458814, 0.35255712853552496, 0.3221568477300631, 0.3021504627356814]"
2b,dx15,model_dx15.pt,2,15,8,4,0.8,0.001,4.0,1.0,11.0,1.4095606089965254,2.025094926858529,6.503328508598218,0.9999999999999764,0.8611052548250269,0.3726858531993797,3.3971045423373602e-12,"[3.6029722182535373, 1.0067742750925637, 0.8198581251695282, 0.529522603698567, 0.4828778101336607, 0.38792285926460923, 0.20444375729416445, 0.17985166346682271]"
2b,dx15,model_dx15.pt,2,15,8,4,0.8,0.001,5.0,8.0,32.0,2.767084154770891,6.353826463192375,8.91710545572948,0.9999999999999875,0.8079492816254804,0.43823591634473225,1.6602790141174248e-12,"[3.9401642989735874, 1.292141818876626, 1.1955113333476182, 1.1343250633948572, 0.9008523275637329, 0.8658518565248319, 0.7555349878882115, 0.7386090203216017]"
2b,dx15,model_dx15.pt,2,15,8,4,0.8,0.001,6.0,10.0,32.0,3.2265362198036125,7.422482031496241,9.205914312187279,0.9999999999999882,0.8167820000181532,0.42803971776207295,1.6939198556715855e-12,"[3.8498057743379506, 1.3658380435780484, 1.2371677632046763, 1.1886892185260165, 1.0024279355713224, 0.9632792676977131, 0.8412422812402922, 0.8102869675939561]"
2b,dx15,model_dx15.pt,2,15,8,4,0.8,0.001,7.0,15.0,32.0,4.612954358449764,9.974009588628398,8.751349853730392,0.999999999999987,0.8040274422648149,0.44268787845972485,1.7249112076580416e-12,"[3.4353154562375843, 1.493679567415551, 1.3498850828516125, 1.2048405373442261, 1.113026537149076, 1.0871067285408693, 0.9511197946069538, 0.9400820404288701]"
2b,dx15,model_dx15.pt,2,15,8,4,0.8,0.001,8.0,2.0,34.0,1.6286906912485473,1.8409497987485075,117.73536228597881,0.9999999999999999,0.9954366965224908,0.06755222777606375,1.3743127112764669e-13,"[57.5552803976309, 33.63283783468723, 2.9029013665059447, 1.4819259751954201, 1.3484602375011283, 1.1756604360182488, 1.1300494417867977, 1.0839821487999384]"
2b,dx15,model_dx15.pt,3,15,8,4,0.8,0.001,0.0,5.0,8.0,3.64217839553072,4.81522151009329,3585.644028526087,0.8656595574575514,0.8212453831250072,0.5376626126856404,0.36652481845360557,"[1535.9852944895547, 1130.5589152439686, 764.018844894457, 634.2526779993178, 578.0484749400978, 521.889362721523, 274.045655113215, 241.00263224192452]"
2b,dx15,model_dx15.pt,3,15,8,4,0.8,0.001,1.0,6.0,16.0,2.075003368517684,2.604240971592062,1278.0150461961225,0.9998901457896396,0.8716623453181533,0.3583760740625586,0.010481135928912533,"[354.5119402898357, 189.6884550167692, 168.21529311638093, 29.719986674348053, 27.357670195028803, 21.991658373160128, 17.571631643775923, 12.622680585156234]"
2b,dx15,model_dx15.pt,3,15,8,4,0.8,0.001,2.0,2.0,31.0,3.3249489145100175,5.443679246269511,23.82074066674206,0.9999999999999982,0.8053307470652318,0.44121338707564894,1.2248897037910706e-12,"[2.9519821374412323, 2.158598659854711, 1.1689422469004602, 0.9925122110582755, 0.7439427500297473, 0.7277737198759214, 0.5169063838293103, 0.4868526656501114]"
2b,dx15,model_dx15.pt,3,15,8,4,0.8,0.001,3.0,13.0,20.0,8.020392759031491,11.293270789754878,2.985498126064895,0.9999999999998878,0.8046665445483822,0.4419654459926767,4.844801778029679e-12,"[0.7913007544710438, 0.6360800038823636, 0.6331036203438752, 0.4728454212907768, 0.41446228555883763, 0.3913690693908165, 0.33003677135129444, 0.28821151342185664]"
2b,dx15,model_dx15.pt,3,15,8,4,0.8,0.001,4.0,5.0,17.0,2.4115775176021756,4.4541012538103475,4.032285202085494,0.9999999999999386,0.8083358057386928,0.4377946941903771,2.7977888497008693e-12,"[2.094751339820025, 0.8086110823424285, 0.6221610603618616, 0.5595457998812516, 0.5162998453204877, 0.5088297018369488, 0.42897633247014383, 0.3729072616512232]"
2b,dx15,model_dx15.pt,3,15,8,4,0.8,0.001,5.0,12.0,32.0,3.1176790574627766,7.041303728753069,6.464702039088579,0.999999999999976,0.8113909008155444,0.43429149103388104,1.0893895130867406e-12,"[3.1908675922372907, 1.1373558814121063, 1.114553375475829, 0.8452454741802029, 0.81763940595692, 0.7736466602600609, 0.7206914308551342, 0.6748452062071723]"
2b,dx15,model_dx15.pt,3,15,8,4,0.8,0.001,6.0,16.0,32.0,4.020752246860056,8.583097748835117,6.707600207804564,0.9999999999999777,0.8166583237859684,0.4281841615637007,1.0457460950184365e-12,"[3.0920402756178667, 1.3071193976050182, 1.1985284422752425, 1.009094253479089, 0.9910917360310502, 0.85210060326921, 0.8286914158591767, 0.8208286403830187]"
2b,dx15,model_dx15.pt,3,15,8,4,0.8,0.001,7.0,1.0,33.0,1.0518264734468747,1.198037221213239,37.113341375158996,0.9999999999999993,0.9714288761985287,0.16902994942160587,1.9295101915014073e-13,"[27.09703999573731, 2.319568439745611, 1.535977933580968, 1.2689248441432586, 1.19708915135308, 1.161430116599902, 0.9727021846771351, 0.9458486854119297]"
2b,dx15,model_dx15.pt,3,15,8,4,0.8,0.001,8.0,2.0,34.0,1.7816759319975266,2.0148227041036866,56.92765011275101,0.9999999999999997,0.988982157232251,0.10496591240849933,1.2736736838018227e-13,"[32.36423258327726, 21.5907306222271, 1.8180999923665875, 1.5467887901125912, 1.2556958661642497, 1.1898144007085278, 1.1675126374767355, 0.9665604280432059]"
